Elapsed_Time,Time (s),Distance [feet],Logger Temperature [∞F],AccelerometerX [g],AccelerometerY [g],AccelerometerZ [g],GyroX [deg/s],GyroY [deg/s],GyroZ [deg/s],Int Batt Voltage [V],RPM [rpm],BrakePressure_0 [bar],BrakePressure_1 [bar],GPS_Speed [mph],GPS_Nsat [#],GPS_LatAcc [g],GPS_LonAcc [g],GPS_Slope [deg],GPS_Heading [deg],GPS_Gyro [deg/s],GPS_Altitude [m],GPS_PosAccuracy [#],GPS_SpdAccuracy [#],GPS_Latitude [∞],GPS_Longitude [∞],GPS_Elevation [cm]
,12.96,364.81,60.53,0.001,-0.002,-1,0.245,0.01,0.065,3.682,0,1.67,-0.394,0.061,18,0,0,14.846,165.665,-0.022,187.305,0.79,0.15,42.78546637,-86.09059829,189.75
,12.98,364.81,60.527,0.001,-0.002,-1,0.247,0.009,0.065,3.682,0,1.668,-0.384,0.057,18,0,0,14.846,165.665,-0.022,187.306,0.79,0.143,42.78546636,-86.09059832,189.75
,13,364.81,60.524,0.002,-0.002,-1,0.251,0.009,0.065,3.682,0,1.665,-0.374,0.05,18,0,0,14.846,165.665,-0.022,187.306,0.79,0.135,42.78546636,-86.09059834,189.75
,13.02,364.81,60.521,0.002,-0.002,-1,0.257,0.009,0.067,3.682,0,1.68,-0.374,0.044,18,0,0,14.846,165.665,-0.022,187.307,0.79,0.126,42.78546636,-86.09059837,189.75
,13.04,364.81,60.519,0.002,-0.002,-1,0.261,0.008,0.067,3.681,0,1.719,-0.387,0.038,18,0,0,14.846,165.665,-0.022,187.308,0.79,0.118,42.78546636,-86.09059839,189.75
,13.06,364.81,60.516,0.002,-0.002,-1,0.266,0.007,0.067,3.681,0,1.757,-0.399,0.031,18,0,0,14.846,165.665,-0.022,187.309,0.79,0.11,42.78546636,-86.09059841,189.75
,13.08,364.82,60.513,0.002,-0.002,-1,0.271,0.006,0.067,3.681,0,1.759,-0.4,0.025,18,0,0,14.846,165.665,-0.022,187.309,0.79,0.116,42.78546636,-86.09059843,189.75
,13.1,364.82,60.51,0.002,-0.001,-1,0.277,0.004,0.067,3.681,0,1.759,-0.4,0.019,18,0,0,14.846,165.665,-0.022,187.31,0.79,0.122,42.78546636,-86.09059845,189.75
,13.12,364.82,60.508,0.002,0,-1,0.282,0.003,0.067,3.681,0,1.757,-0.4,0.012,18,0,0,14.846,165.665,-0.022,187.31,0.79,0.128,42.78546636,-86.09059846,189.75
,13.14,364.82,60.505,0.002,0,-1,0.286,0.001,0.067,3.681,0,1.754,-0.4,0.006,18,0,0,14.846,165.665,-0.022,187.311,0.79,0.134,42.78546636,-86.09059847,189.75
,13.16,364.82,60.502,0.002,0,-1,0.291,0,0.067,3.681,0,1.751,-0.4,0,18,0,0,14.846,165.665,-0.022,187.311,0.79,0.14,42.78546637,-86.09059848,189.75
,13.18,364.82,60.499,0.002,0,-1,0.296,-0.001,0.065,3.681,0,1.751,-0.403,0,18,0,0,14.846,165.665,-0.022,187.311,0.79,0.14,42.78546637,-86.09059849,189.75
,13.2,364.82,60.497,0.002,0,-1,0.302,-0.002,0.065,3.681,0,1.751,-0.407,0,18,0,0,14.846,165.665,-0.022,187.311,0.79,0.14,42.78546637,-86.09059849,189.75
,13.22,364.82,60.494,0.002,0,-1,0.305,-0.002,0.065,3.681,0,1.779,-0.413,0,18,0,0,14.846,165.665,-0.022,187.311,0.79,0.14,42.78546638,-86.09059849,189.75
,13.24,364.82,60.491,0.002,0,-1,0.308,-0.002,0.065,3.681,0,1.83,-0.423,0,18,0,0,14.846,165.665,-0.022,187.311,0.79,0.14,42.78546638,-86.0905985,189.75
,13.26,364.82,60.488,0.002,0,-1,0.31,-0.002,0.065,3.681,0,1.879,-0.431,0,18,0,0,14.846,165.665,-0.022,187.311,0.79,0.14,42.78546639,-86.0905985,189.75
,13.28,364.82,60.486,0.002,0,-1,0.313,-0.001,0.064,3.681,0,1.879,-0.411,0,18,0,0,14.846,165.665,-0.022,187.311,0.79,0.14,42.78546639,-86.09059849,189.75
,13.3,364.82,60.483,0.002,0,-1,0.315,0,0.064,3.68,0,1.879,-0.392,0,18,0,0,14.846,165.665,-0.022,187.311,0.79,0.14,42.78546639,-86.09059849,189.75
,13.32,364.82,60.48,0.002,0,-1,0.317,0.002,0.063,3.68,0,1.885,-0.369,0,18,0,0,14.846,165.665,-0.022,187.311,0.79,0.14,42.78546639,-86.09059849,189.75
,13.34,364.82,60.477,0.001,0,-1,0.319,0.003,0.061,3.68,0,1.895,-0.343,0,18,0,0,14.846,165.665,-0.022,187.311,0.79,0.14,42.78546639,-86.09059849,189.75
,13.36,364.82,60.475,0.001,0,-1,0.321,0.004,0.059,3.68,0,1.909,-0.322,0,18,0,0,14.846,165.665,-0.022,187.311,0.79,0.14,42.78546639,-86.09059849,189.75
,13.38,364.82,60.472,0.001,0,-1.001,0.322,0.004,0.058,3.68,0,1.948,-0.335,0,18,0,0,14.846,165.665,-0.022,187.311,0.79,0.138,42.78546638,-86.09059849,189.75
,13.4,364.82,60.469,0.001,0,-1.001,0.323,0.005,0.057,3.68,0,1.986,-0.348,0,18,0,0,14.846,165.665,-0.022,187.312,0.79,0.136,42.78546638,-86.0905985,189.75
,13.42,364.82,60.467,0.001,0,-1.001,0.323,0.006,0.056,3.68,0,2,-0.377,0,18,0,0,14.846,165.665,-0.022,187.312,0.79,0.134,42.78546637,-86.0905985,189.75
,13.44,364.82,60.464,0.001,0,-1.001,0.324,0.006,0.056,3.68,0,2,-0.418,0,18,0,0,14.846,165.665,-0.022,187.312,0.79,0.132,42.78546636,-86.09059851,189.75
,13.46,364.82,60.461,0.002,0,-1,0.324,0.008,0.056,3.68,0,2,-0.44,0,18,0,0,14.846,165.665,-0.022,187.313,0.79,0.13,42.78546634,-86.09059852,189.75
,13.48,364.82,60.458,0.002,0,-1,0.324,0.008,0.056,3.679,0,2.003,-0.399,0,18,0,0,14.846,165.665,-0.022,187.313,0.79,0.13,42.78546633,-86.09059853,189.75
,13.5,364.82,60.456,0.002,0,-1,0.324,0.01,0.056,3.679,0,2.006,-0.357,0,18,0,0,14.846,165.665,-0.022,187.314,0.79,0.13,42.78546631,-86.09059854,189.76
,13.52,364.82,60.453,0.002,0,-1,0.324,0.011,0.058,3.679,0,1.999,-0.38,0,18,0,0,14.846,165.665,-0.022,187.315,0.79,0.13,42.7854663,-86.09059855,189.76
,13.54,364.82,60.45,0.002,0,-1,0.324,0.012,0.058,3.679,0,1.989,-0.428,0,18,0,0,14.846,165.665,-0.022,187.315,0.79,0.13,42.78546628,-86.09059857,189.76
,13.56,364.82,60.447,0.002,0,-1,0.325,0.013,0.06,3.679,0,1.946,-0.476,0.003,18,0,0,14.846,165.665,-0.022,187.316,0.79,0.13,42.78546626,-86.09059858,189.76
,13.58,364.82,60.445,0.002,0,-1,0.325,0.013,0.06,3.678,0,1.802,-0.52,0.016,18,0,0,14.846,165.665,-0.022,187.317,0.79,0.132,42.78546625,-86.09059859,189.76
,13.6,364.82,60.442,0.002,0,-1,0.325,0.013,0.062,3.678,0,1.651,-0.567,0.029,18,0,0,14.846,165.665,-0.022,187.317,0.79,0.135,42.78546623,-86.09059861,189.76
,13.62,364.82,60.439,0.002,0,-0.999,0.325,0.013,0.064,3.678,0,1.418,-0.615,0.041,18,0,0,14.846,165.665,-0.022,187.318,0.79,0.137,42.78546621,-86.09059862,189.76
,13.64,364.82,60.436,0.003,0,-0.999,0.326,0.013,0.064,3.678,0,1.162,-0.662,0.053,18,0,0,14.846,165.665,-0.022,187.319,0.79,0.139,42.7854662,-86.09059863,189.76
,13.66,364.83,60.434,0.003,0,-0.999,0.326,0.012,0.065,3.678,0,0.918,-0.727,0.058,17.94,0,0,14.846,165.665,-0.022,187.319,0.79,0.14,42.78546619,-86.09059864,189.76
,13.68,364.83,60.434,0.003,-0.001,-0.998,0.327,0.012,0.066,3.677,0,0.704,-0.829,0.046,17.74,0,0,14.846,165.665,-0.022,187.32,0.79,0.14,42.78546618,-86.09059865,189.76
,13.7,364.83,60.434,0.003,-0.002,-0.998,0.327,0.011,0.067,3.677,0,0.479,-0.937,0.033,17.53,0,0,14.846,165.665,-0.022,187.32,0.79,0.14,42.78546617,-86.09059866,189.76
,13.72,364.83,60.434,0.003,-0.002,-0.998,0.327,0.01,0.067,3.677,0,0.191,-0.985,0.021,17.33,0,0,14.846,165.665,-0.022,187.32,0.79,0.14,42.78546616,-86.09059866,189.76
,13.74,364.83,60.434,0.003,-0.002,-0.998,0.326,0.009,0.067,3.677,0,-0.109,-1.023,0.008,17.13,0,0,14.846,165.665,-0.022,187.321,0.79,0.14,42.78546615,-86.09059867,189.76
,13.76,364.83,60.434,0.003,-0.002,-0.998,0.324,0.008,0.068,3.677,0,-0.385,-1.026,0.004,17,0,0,14.846,165.665,-0.022,187.321,0.79,0.14,42.78546615,-86.09059867,189.76
,13.78,364.83,60.434,0.003,-0.002,-0.997,0.321,0.006,0.069,3.676,0,-0.627,-0.963,0.017,17,0,0,14.846,165.665,-0.022,187.321,0.79,0.14,42.78546614,-86.09059867,189.76
,13.8,364.83,60.434,0.003,-0.002,-0.997,0.317,0.004,0.069,3.676,0,-0.857,-0.902,0.03,17,0,0,14.846,165.665,-0.022,187.321,0.79,0.14,42.78546614,-86.09059866,189.76
,13.82,364.83,60.434,0.002,-0.002,-0.997,0.313,0.003,0.069,3.676,0,-0.88,-0.864,0.042,17,0,0,14.846,165.665,-0.022,187.321,0.79,0.14,42.78546614,-86.09059866,189.76
,13.84,364.83,60.434,0.002,-0.002,-0.997,0.31,0.001,0.069,3.676,0,-0.88,-0.829,0.055,17,0,0,14.846,165.665,-0.022,187.321,0.79,0.14,42.78546614,-86.09059866,189.76
,13.86,364.84,60.434,0.002,-0.002,-0.997,0.306,0,0.067,3.676,0,-0.875,-0.814,0.063,17,0,0,14.846,165.665,-0.022,187.321,0.79,0.14,42.78546614,-86.09059865,189.76
,13.88,364.84,60.434,0.001,-0.002,-0.997,0.303,-0.002,0.067,3.675,0,-0.862,-0.827,0.066,17,0,0,14.846,165.665,-0.022,187.32,0.79,0.14,42.78546613,-86.09059864,189.76
,13.9,364.84,60.434,0.001,-0.002,-0.997,0.301,-0.003,0.067,3.675,0,-0.849,-0.84,0.068,17,0,0,14.846,165.665,-0.022,187.32,0.79,0.14,42.78546613,-86.09059864,189.76
,13.92,364.84,60.434,0.001,-0.001,-0.997,0.299,-0.005,0.067,3.675,0,-0.797,-0.837,0.071,17,0,0,14.846,165.665,-0.022,187.32,0.79,0.14,42.78546613,-86.09059863,189.76
,13.94,364.85,60.434,0,0,-0.997,0.298,-0.007,0.066,3.675,0,-0.74,-0.834,0.073,17,0,0,14.846,165.665,-0.022,187.32,0.79,0.14,42.78546613,-86.09059863,189.76
,13.96,364.85,60.434,0,0,-0.997,0.298,-0.009,0.065,3.675,0,-0.705,-0.823,0.076,17,0,0,14.846,165.665,-0.022,187.32,0.79,0.14,42.78546613,-86.09059863,189.76
,13.98,364.85,60.434,0,0,-0.997,0.299,-0.012,0.065,3.674,0,-0.688,-0.803,0.078,17,0,0,14.846,165.665,-0.022,187.32,0.79,0.14,42.78546613,-86.09059863,189.76
,14,364.85,60.434,0,0,-0.997,0.3,-0.014,0.066,3.674,0,-0.672,-0.784,0.081,17,0,0,14.846,165.665,-0.022,187.32,0.79,0.14,42.78546613,-86.09059863,189.76
,14.02,364.86,60.434,0,0,-0.997,0.301,-0.016,0.067,3.674,0,-0.662,-0.767,0.083,17,0,0,14.846,165.665,-0.022,187.32,0.79,0.14,42.78546613,-86.09059863,189.76
,14.04,364.86,60.434,0,0,-0.997,0.302,-0.017,0.067,3.674,0,-0.652,-0.752,0.086,17,0,0,14.846,165.665,-0.022,187.32,0.79,0.14,42.78546613,-86.09059863,189.76
,14.06,364.86,60.434,0,0,-0.997,0.303,-0.019,0.069,3.674,0,-0.657,-0.762,0.088,17,0,0,14.846,165.665,-0.022,187.32,0.79,0.14,42.78546613,-86.09059864,189.76
,14.08,364.86,60.434,0,0.001,-0.997,0.304,-0.019,0.07,3.673,0,-0.673,-0.794,0.091,17,0,0,14.846,165.665,-0.022,187.32,0.79,0.14,42.78546613,-86.09059864,189.76
,14.1,364.87,60.434,0,0.002,-0.997,0.304,-0.02,0.073,3.673,0,-0.689,-0.824,0.093,17,0,0,14.846,165.665,-0.022,187.321,0.79,0.14,42.78546613,-86.09059865,189.76
,14.12,364.87,60.434,0,0.002,-0.997,0.303,-0.02,0.078,3.673,0,-0.706,-0.803,0.096,17,0,0,14.846,165.665,-0.022,187.321,0.79,0.14,42.78546612,-86.09059866,189.76
,14.14,364.87,60.434,0,0.002,-0.998,0.303,-0.02,0.08,3.673,0,-0.722,-0.784,0.098,17,0,0,14.846,165.665,-0.022,187.321,0.79,0.14,42.78546612,-86.09059866,189.76
,14.16,364.88,60.434,0.001,0.002,-0.998,0.302,-0.02,0.083,3.673,0,-0.733,-0.79,0.101,17,0,0,14.846,165.665,-0.022,187.322,0.79,0.14,42.78546612,-86.09059867,189.76
,14.18,364.88,60.434,0.001,0.004,-0.998,0.3,-0.021,0.087,3.672,0,-0.738,-0.812,0.103,17,0,0,14.846,165.665,-0.022,187.322,0.79,0.14,42.78546612,-86.09059868,189.76
,14.2,364.88,60.434,0.001,0.004,-0.999,0.298,-0.022,0.09,3.672,0,-0.741,-0.83,0.106,17,0,0,14.846,165.665,-0.022,187.322,0.79,0.14,42.78546612,-86.0905987,189.76
,14.22,364.89,60.434,0.001,0.005,-0.999,0.295,-0.023,0.093,3.672,0,-0.718,-0.817,0.108,17,0,0,14.846,165.665,-0.022,187.323,0.79,0.14,42.78546613,-86.09059871,189.76
,14.24,364.89,60.434,0.001,0.005,-0.999,0.292,-0.025,0.096,3.672,0,-0.696,-0.804,0.111,17,0,0,14.846,165.665,-0.022,187.323,0.79,0.14,42.78546613,-86.09059872,189.76
,14.26,364.89,60.434,0.002,0.004,-0.999,0.288,-0.026,0.098,3.672,0,-0.695,-0.8,0.113,17,0,0,14.846,165.665,-0.022,187.323,0.791,0.143,42.78546613,-86.09059873,189.76
,14.28,364.9,60.434,0.002,0.004,-1,0.283,-0.027,0.1,3.671,0,-0.705,-0.8,0.116,17,0,0,14.846,165.665,-0.022,187.324,0.793,0.147,42.78546613,-86.09059874,189.77
,14.3,364.9,60.434,0.002,0.005,-1,0.277,-0.027,0.101,3.671,0,-0.711,-0.8,0.119,17,0,0,14.846,165.665,-0.022,187.324,0.795,0.151,42.78546614,-86.09059875,189.77
,14.32,364.9,60.434,0.002,0.005,-1,0.272,-0.027,0.102,3.671,0,-0.705,-0.8,0.121,17,0,0,14.846,165.665,-0.022,187.324,0.797,0.155,42.78546615,-86.09059876,189.77
,14.34,364.91,60.434,0.002,0.004,-1,0.266,-0.027,0.103,3.671,0,-0.698,-0.8,0.124,17,0,0,14.846,165.665,-0.022,187.324,0.799,0.159,42.78546615,-86.09059877,189.77
,14.36,364.91,60.434,0.002,0.003,-1,0.258,-0.026,0.101,3.671,0,-0.713,-0.8,0.12,17,0,0,14.846,165.665,-0.022,187.325,0.801,0.161,42.78546616,-86.09059878,189.77
,14.38,364.91,60.434,0.002,0.002,-1,0.252,-0.025,0.099,3.671,0,-0.735,-0.8,0.113,17,0,0,14.846,165.665,-0.022,187.325,0.803,0.163,42.78546617,-86.09059879,189.77
,14.4,364.92,60.434,0.002,0.002,-1,0.248,-0.024,0.097,3.67,0,-0.75,-0.8,0.107,17,0,0,14.846,165.665,-0.022,187.325,0.805,0.166,42.78546618,-86.09059879,189.77
,14.42,364.92,60.434,0.002,0.002,-1.001,0.244,-0.023,0.094,3.67,0,-0.745,-0.8,0.101,17,0,0,14.846,165.665,-0.022,187.325,0.808,0.168,42.78546619,-86.0905988,189.77
,14.44,364.92,60.434,0.002,0.001,-1.001,0.242,-0.023,0.09,3.67,0,-0.738,-0.8,0.094,17,0,0,14.846,165.665,-0.022,187.325,0.81,0.17,42.7854662,-86.0905988,189.77
,14.46,364.92,60.434,0.002,0,-1.001,0.24,-0.023,0.086,3.67,0,-0.757,-0.802,0.088,17,0,0,14.846,165.665,-0.022,187.324,0.81,0.168,42.7854662,-86.0905988,189.77
,14.48,364.93,60.434,0.002,0,-1.001,0.239,-0.024,0.082,3.67,0,-0.783,-0.806,0.082,17,0,0,14.846,165.665,-0.022,187.324,0.81,0.166,42.78546621,-86.0905988,189.77
,14.5,364.93,60.434,0.002,0,-1.001,0.239,-0.024,0.076,3.67,0,-0.799,-0.811,0.076,17,0,0,14.846,165.665,-0.022,187.324,0.81,0.164,42.78546622,-86.09059879,189.77
,14.52,364.93,60.434,0.002,-0.002,-1.001,0.239,-0.026,0.071,3.671,0,-0.792,-0.821,0.07,17,0,0,14.846,165.665,-0.022,187.324,0.81,0.162,42.78546622,-86.09059879,189.77
,14.54,364.93,60.434,0.002,-0.004,-1.001,0.241,-0.028,0.064,3.671,0,-0.785,-0.831,0.063,17,0,0,14.846,165.665,-0.022,187.324,0.81,0.16,42.78546622,-86.09059878,189.77
,14.56,364.93,60.434,0.001,-0.007,-1.001,0.242,-0.03,0.06,3.671,0,-0.757,-0.824,0.064,17,0,0,14.846,165.665,-0.022,187.323,0.81,0.157,42.78546622,-86.09059877,189.76
,14.58,364.94,60.434,0.001,-0.008,-1.001,0.244,-0.032,0.055,3.671,0,-0.725,-0.814,0.067,17,0,0,14.846,165.665,-0.022,187.323,0.81,0.153,42.78546622,-86.09059876,189.76
,14.6,364.94,60.434,0.001,-0.01,-1.001,0.247,-0.034,0.05,3.671,0,-0.697,-0.811,0.069,17,0,0,14.846,165.665,-0.022,187.323,0.81,0.149,42.78546622,-86.09059875,189.76
,14.62,364.94,60.434,0,-0.011,-1,0.251,-0.036,0.045,3.671,0,-0.673,-0.822,0.072,17,0,0,14.846,165.665,-0.022,187.323,0.81,0.144,42.78546622,-86.09059875,189.76
,14.64,364.94,60.434,0,-0.013,-1,0.255,-0.037,0.041,3.671,0,-0.65,-0.831,0.074,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.14,42.78546621,-86.09059874,189.76
,14.66,364.94,60.434,-0.001,-0.014,-1,0.259,-0.037,0.038,3.671,0,-0.659,-0.818,0.077,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.138,42.78546621,-86.09059873,189.76
,14.68,364.95,60.434,-0.001,-0.015,-1,0.264,-0.036,0.035,3.672,0,-0.672,-0.802,0.079,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.136,42.7854662,-86.09059872,189.76
,14.7,364.95,60.434,-0.001,-0.016,-1,0.269,-0.034,0.032,3.672,0,-0.682,-0.788,0.082,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.134,42.7854662,-86.09059872,189.76
,14.72,364.95,60.434,-0.001,-0.016,-1,0.274,-0.031,0.03,3.672,0,-0.685,-0.778,0.084,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.132,42.7854662,-86.09059872,189.76
,14.74,364.95,60.434,-0.001,-0.015,-1,0.28,-0.026,0.03,3.672,0,-0.688,-0.769,0.087,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.13,42.7854662,-86.09059872,189.76
,14.76,364.96,60.434,-0.001,-0.014,-1,0.283,-0.022,0.03,3.672,0,-0.698,-0.777,0.089,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.128,42.7854662,-86.09059872,189.76
,14.78,364.96,60.434,-0.001,-0.013,-1,0.286,-0.017,0.032,3.672,0,-0.708,-0.787,0.092,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.126,42.78546621,-86.09059872,189.76
,14.8,364.96,60.434,-0.001,-0.012,-1,0.288,-0.011,0.034,3.672,0,-0.709,-0.789,0.094,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.124,42.78546622,-86.09059873,189.76
,14.82,364.97,60.434,-0.001,-0.011,-1,0.29,-0.005,0.036,3.672,0,-0.703,-0.782,0.097,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.122,42.78546623,-86.09059873,189.76
,14.84,364.97,60.434,-0.001,-0.009,-1,0.291,0.001,0.038,3.672,0,-0.697,-0.776,0.099,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.12,42.78546624,-86.09059874,189.76
,14.86,364.97,60.434,0,-0.007,-1,0.292,0.007,0.042,3.673,0,-0.716,-0.796,0.102,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.133,42.78546626,-86.09059874,189.76
,14.88,364.98,60.434,0,-0.006,-1,0.294,0.012,0.044,3.673,0,-0.735,-0.816,0.105,17,0,0,14.846,165.665,-0.022,187.321,0.81,0.145,42.78546627,-86.09059875,189.76
,14.9,364.98,60.434,0,-0.005,-1,0.295,0.017,0.048,3.673,0,-0.737,-0.814,0.107,17,0,0,14.846,165.665,-0.022,187.321,0.81,0.157,42.78546629,-86.09059875,189.76
,14.92,364.98,60.434,0,-0.003,-1,0.297,0.021,0.052,3.673,0,-0.725,-0.794,0.109,17,0,0,14.846,165.665,-0.022,187.321,0.81,0.169,42.78546631,-86.09059876,189.76
,14.94,364.99,60.434,0.001,-0.002,-1,0.299,0.025,0.054,3.673,0,-0.715,-0.777,0.112,17,0,0,14.846,165.665,-0.022,187.321,0.81,0.18,42.78546632,-86.09059876,189.76
,14.96,364.99,60.434,0.001,-0.001,-1,0.3,0.028,0.058,3.673,0,-0.759,-0.804,0.115,17,0,0,14.846,165.665,-0.022,187.321,0.81,0.18,42.78546633,-86.09059877,189.76
,14.98,364.99,60.434,0.001,0,-1,0.302,0.031,0.06,3.673,0,-0.8,-0.83,0.117,17,0,0,14.846,165.665,-0.022,187.321,0.81,0.18,42.78546634,-86.09059877,189.76
,15,365,60.434,0.001,0,-1,0.304,0.032,0.062,3.673,0,-0.792,-0.837,0.12,17,0,0,14.846,165.665,-0.022,187.321,0.81,0.18,42.78546635,-86.09059877,189.76
,15.02,365,60.434,0.001,0,-1,0.306,0.034,0.064,3.674,0,-0.75,-0.83,0.122,17,0,0,14.846,165.665,-0.022,187.321,0.81,0.18,42.78546635,-86.09059877,189.76
,15.04,365,60.434,0.001,0,-1,0.308,0.034,0.065,3.674,0,-0.712,-0.821,0.122,17,0,0,14.846,165.665,-0.022,187.321,0.81,0.179,42.78546634,-86.09059878,189.76
,15.06,365.01,60.434,0.002,0,-1,0.31,0.034,0.065,3.674,0,-0.709,-0.799,0.11,17,0,0,14.846,165.665,-0.022,187.321,0.81,0.175,42.78546634,-86.09059878,189.76
,15.08,365.01,60.434,0.002,0,-1,0.312,0.033,0.065,3.674,0,-0.706,-0.776,0.098,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.171,42.78546633,-86.09059878,189.76
,15.1,365.01,60.434,0.002,0,-1,0.313,0.029,0.065,3.674,0,-0.727,-0.776,0.085,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.167,42.78546631,-86.09059878,189.76
,15.12,365.01,60.434,0.002,0,-1,0.313,0.023,0.063,3.674,0,-0.764,-0.79,0.072,17,0,0,14.846,165.665,-0.022,187.322,0.81,0.163,42.7854663,-86.09059878,189.76
,15.14,365.01,60.434,0.003,0,-1,0.311,0.013,0.061,3.674,0,-0.79,-0.8,0.061,17,0,0,14.846,165.665,-0.022,187.323,0.81,0.16,42.78546628,-86.09059879,189.76
,15.16,365.01,60.434,0.003,0,-1,0.309,0.006,0.057,3.674,0,-0.777,-0.8,0.055,17,0,0,14.846,165.665,-0.022,187.323,0.81,0.16,42.78546626,-86.09059879,189.76
,15.18,365.02,60.434,0.002,0,-1,0.307,0,0.055,3.675,0,-0.764,-0.8,0.048,17,0,0,14.846,165.665,-0.022,187.324,0.81,0.16,42.78546625,-86.0905988,189.77
,15.2,365.02,60.434,0.002,0,-1,0.303,-0.006,0.053,3.675,0,-0.755,-0.803,0.042,17,0,0,14.846,165.665,-0.022,187.324,0.81,0.16,42.78546623,-86.0905988,189.77
,15.22,365.02,60.434,0.002,0,-1,0.301,-0.009,0.051,3.675,0,-0.749,-0.806,0.036,17,0,0,14.846,165.665,-0.022,187.324,0.81,0.16,42.78546622,-86.09059881,189.77
,15.24,365.02,60.434,0.001,0,-1,0.299,-0.011,0.047,3.675,0,-0.737,-0.811,0.03,17,0,0,14.846,165.665,-0.022,187.325,0.81,0.16,42.78546621,-86.09059881,189.77
,15.26,365.02,60.434,0.001,0,-1,0.298,-0.013,0.046,3.675,0,-0.712,-0.82,0.023,17,0,0,14.846,165.665,-0.022,187.325,0.81,0.157,42.78546621,-86.09059882,189.77
,15.28,365.02,60.434,0.001,0,-1,0.297,-0.014,0.043,3.675,0,-0.685,-0.829,0.017,17,0,0,14.846,165.665,-0.022,187.325,0.81,0.155,42.7854662,-86.09059883,189.77
,15.3,365.02,60.434,0.001,0,-1,0.297,-0.015,0.042,3.675,0,-0.683,-0.824,0.011,17,0,0,14.846,165.665,-0.022,187.326,0.81,0.153,42.7854662,-86.09059883,189.77
,15.32,365.02,60.434,0.001,0,-1,0.298,-0.016,0.04,3.675,0,-0.686,-0.814,0.004,17,0,0,14.846,165.665,-0.022,187.326,0.81,0.151,42.7854662,-86.09059884,189.77
,15.34,365.02,60.434,0.001,0,-1,0.3,-0.017,0.038,3.675,0,-0.692,-0.813,0.004,17,0,0,14.846,165.665,-0.022,187.326,0.81,0.148,42.78546621,-86.09059885,189.77
,15.36,365.02,60.434,0.001,0,-1,0.302,-0.017,0.038,3.676,0,-0.705,-0.829,0.016,17,0,0,14.846,165.665,-0.022,187.326,0.81,0.142,42.78546621,-86.09059886,189.77
,15.38,365.02,60.434,0.001,0,-1,0.305,-0.016,0.038,3.676,0,-0.719,-0.846,0.029,17,0,0,14.846,165.665,-0.022,187.326,0.81,0.136,42.78546622,-86.09059887,189.77
,15.4,365.02,60.434,0.001,0,-1,0.308,-0.015,0.039,3.676,0,-0.718,-0.856,0.042,17,0,0,14.846,165.665,-0.022,187.327,0.81,0.13,42.78546623,-86.09059888,189.77
,15.42,365.03,60.434,0.001,-0.001,-1,0.309,-0.015,0.041,3.676,0,-0.714,-0.866,0.054,17,0,0,14.846,165.665,-0.022,187.327,0.81,0.124,42.78546624,-86.09059889,189.77
,15.44,365.03,60.434,0.001,-0.003,-1,0.31,-0.014,0.043,3.676,0,-0.71,-0.866,0.061,17,0,0,14.846,165.665,-0.022,187.327,0.81,0.123,42.78546626,-86.09059891,189.77
,15.46,365.03,60.434,0.001,-0.005,-1,0.309,-0.013,0.046,3.676,0,-0.705,-0.849,0.056,17,0,0,14.846,165.665,-0.022,187.327,0.81,0.131,42.78546627,-86.09059892,189.77
,15.48,365.03,60.434,0.001,-0.007,-1,0.307,-0.013,0.049,3.676,0,-0.7,-0.833,0.052,17,0,0,14.846,165.665,-0.022,187.328,0.81,0.139,42.78546628,-86.09059894,189.77
,15.5,365.03,60.434,0,-0.009,-1,0.304,-0.011,0.055,3.676,0,-0.721,-0.817,0.048,17,0,0,14.846,165.665,-0.022,187.328,0.81,0.147,42.78546629,-86.09059896,189.77
,15.52,365.03,60.434,0,-0.011,-1,0.302,-0.009,0.061,3.676,0,-0.745,-0.801,0.044,17,0,0,14.846,165.665,-0.022,187.328,0.81,0.155,42.78546631,-86.09059898,189.77
,15.54,365.03,60.434,-0.001,-0.012,-1,0.302,-0.006,0.065,3.676,0,-0.757,-0.788,0.04,17,0,0,14.846,165.665,-0.022,187.328,0.81,0.158,42.78546632,-86.090599,189.77
,15.56,365.03,60.434,-0.001,-0.013,-1,0.303,-0.002,0.068,3.675,0,-0.749,-0.779,0.035,17,0,0,14.846,165.665,-0.022,187.329,0.81,0.154,42.78546633,-86.09059903,189.77
