Elapsed_Time,Time (s),Distance [feet],Logger Temperature [∞F],AccelerometerX [g],AccelerometerY [g],AccelerometerZ [g],GyroX [deg/s],GyroY [deg/s],GyroZ [deg/s],Int Batt Voltage [V],RPM [rpm],BrakePressure_0 [bar],BrakePressure_1 [bar],GPS_Speed [mph],GPS_Nsat [#],GPS_LatAcc [g],GPS_LonAcc [g],GPS_Slope [deg],GPS_Heading [deg],GPS_Gyro [deg/s],GPS_Altitude [m],GPS_PosAccuracy [#],GPS_SpdAccuracy [#],GPS_Latitude [∞],GPS_Longitude [∞],GPS_Elevation [cm]
,2.34,105.95,63.513,1.306,-0.337,-1.344,11.294,-4.173,47.38,3.675,0,-0.755,-0.84,28.4,18,1.033,0.173,-1.404,-20.828,45.937,185.994,0.75,0.23,42.7855458,-86.09094877,188.44
,2.36,106.79,63.512,1.276,-0.372,-1.334,10.928,-4.114,46.883,3.675,0,-0.677,-0.839,28.462,18,1.032,0.194,-1.404,-19.918,46.011,185.994,0.75,0.23,42.78554807,-86.09094954,188.45
,2.38,107.63,63.511,1.247,-0.4,-1.324,10.571,-4.046,46.401,3.675,0,-0.659,-0.822,28.524,18,1.032,0.216,-1.404,-19.008,46.084,185.993,0.75,0.23,42.78555036,-86.09095026,188.45
,2.4,108.47,63.51,1.208,-0.42,-1.31,10.137,-3.939,45.709,3.675,0,-0.69,-0.791,28.586,18,1.031,0.238,-1.404,-18.099,46.157,185.993,0.75,0.23,42.78555267,-86.09095093,188.44
,2.42,109.31,63.509,1.183,-0.43,-1.301,9.905,-3.861,45.242,3.675,0,-0.719,-0.762,28.653,18,1.03,0.26,-1.404,-17.195,46.188,185.992,0.75,0.23,42.78555499,-86.09095159,188.43
,2.44,110.18,63.508,1.16,-0.433,-1.293,9.736,-3.775,44.788,3.675,0,-0.704,-0.777,28.802,18,1.015,0.292,-1.405,-16.416,45.404,185.993,0.75,0.226,42.78555735,-86.09095216,188.43
,2.46,111.04,63.507,1.137,-0.433,-1.287,9.625,-3.675,44.335,3.675,0,-0.688,-0.792,28.951,18,0.999,0.323,-1.406,-15.637,44.62,185.993,0.75,0.222,42.78555972,-86.09095271,188.43
,2.48,111.9,63.506,1.116,-0.432,-1.282,9.56,-3.557,43.866,3.675,0,-0.69,-0.791,29.1,18,0.984,0.355,-1.407,-14.858,43.836,185.994,0.75,0.218,42.78556211,-86.09095323,188.43
,2.5,112.76,63.505,1.096,-0.429,-1.277,9.526,-3.424,43.379,3.674,0,-0.704,-0.776,29.249,18,0.969,0.387,-1.408,-14.078,43.053,185.995,0.75,0.214,42.78556454,-86.09095369,188.44
,2.52,113.63,63.504,1.078,-0.426,-1.273,9.511,-3.278,42.864,3.674,0,-0.716,-0.763,29.401,18,0.952,0.418,-1.409,-13.304,42.196,185.995,0.75,0.21,42.78556696,-86.09095416,188.44
,2.54,114.52,63.504,1.061,-0.424,-1.27,9.498,-3.12,42.33,3.674,0,-0.668,-0.795,29.613,18,0.908,0.437,-1.397,-12.633,39.959,185.988,0.75,0.204,42.78556944,-86.09095454,188.44
,2.56,115.41,63.503,1.045,-0.423,-1.267,9.47,-2.955,41.764,3.674,0,-0.621,-0.826,29.824,18,0.864,0.456,-1.386,-11.961,37.723,185.981,0.75,0.198,42.78557192,-86.09095492,188.44
,2.58,116.31,63.502,1.029,-0.424,-1.263,9.414,-2.787,41.137,3.674,0,-0.591,-0.841,30.035,18,0.82,0.474,-1.374,-11.29,35.486,185.975,0.75,0.192,42.78557443,-86.09095527,188.43
,2.6,117.2,63.501,1.014,-0.426,-1.26,9.326,-2.626,40.446,3.674,0,-0.577,-0.841,30.246,18,0.776,0.493,-1.363,-10.618,33.249,185.968,0.75,0.186,42.78557696,-86.09095559,188.42
,2.62,118.09,63.5,0.998,-0.428,-1.256,9.208,-2.478,39.692,3.674,0,-0.568,-0.842,30.459,18,0.731,0.511,-1.352,-9.952,30.999,185.961,0.75,0.18,42.78557949,-86.09095591,188.4
,2.64,119.02,63.5,0.983,-0.43,-1.251,9.067,-2.346,38.877,3.674,0,-0.646,-0.857,30.695,18,0.678,0.513,-1.351,-9.372,28.491,185.953,0.75,0.178,42.78558207,-86.09095617,188.39
,2.66,119.95,63.5,0.966,-0.431,-1.246,8.914,-2.231,37.982,3.674,0,-0.724,-0.872,30.931,18,0.626,0.515,-1.35,-8.792,25.984,185.945,0.75,0.176,42.78558465,-86.09095644,188.38
,2.68,120.88,63.5,0.949,-0.432,-1.241,8.766,-2.132,36.993,3.673,0,-0.741,-0.87,31.167,18,0.573,0.517,-1.348,-8.212,23.477,185.937,0.75,0.174,42.78558725,-86.09095669,188.37
,2.7,121.81,63.5,0.93,-0.434,-1.237,8.63,-2.051,35.927,3.673,0,-0.71,-0.853,31.403,18,0.52,0.52,-1.347,-7.632,20.969,185.929,0.75,0.172,42.78558987,-86.09095692,188.37
,2.72,122.73,63.5,0.909,-0.436,-1.233,8.505,-1.992,34.783,3.673,0,-0.68,-0.835,31.639,18,0.469,0.522,-1.346,-7.056,18.527,185.921,0.75,0.17,42.78559249,-86.09095715,188.36
,2.74,123.7,63.5,0.887,-0.44,-1.23,8.384,-1.961,33.559,3.673,0,-0.68,-0.789,31.863,18,0.443,0.526,-1.341,-6.547,17.317,185.91,0.75,0.17,42.78559516,-86.09095736,188.35
,2.76,124.66,63.5,0.864,-0.448,-1.227,8.241,-1.963,32.222,3.673,0,-0.68,-0.743,32.086,18,0.417,0.53,-1.337,-6.038,16.107,185.899,0.75,0.17,42.78559782,-86.09095756,188.34
,2.78,125.62,63.5,0.826,-0.458,-1.225,7.98,-2.011,30.16,3.673,0,-0.681,-0.749,32.31,18,0.391,0.534,-1.332,-5.53,14.897,185.889,0.75,0.17,42.78560051,-86.09095775,188.33
,2.8,126.58,63.5,0.798,-0.469,-1.223,7.73,-2.068,28.691,3.673,0,-0.681,-0.796,32.534,18,0.366,0.537,-1.328,-5.021,13.687,185.878,0.75,0.17,42.78560323,-86.09095792,188.32
,2.82,127.54,63.5,0.767,-0.479,-1.219,7.418,-2.136,27.189,3.673,0,-0.683,-0.84,32.757,18,0.342,0.541,-1.324,-4.515,12.555,185.867,0.75,0.17,42.78560594,-86.0909581,188.31
,2.84,128.53,63.5,0.736,-0.487,-1.215,7.042,-2.205,25.676,3.672,0,-0.713,-0.839,32.981,18,0.353,0.548,-1.347,-4.073,12.917,185.856,0.75,0.17,42.78560871,-86.09095824,188.3
,2.86,129.53,63.5,0.703,-0.494,-1.209,6.622,-2.273,24.192,3.672,0,-0.744,-0.838,33.205,18,0.365,0.554,-1.37,-3.631,13.279,185.845,0.75,0.17,42.78561148,-86.09095837,188.29
,2.88,130.52,63.5,0.668,-0.499,-1.2,6.173,-2.33,22.743,3.672,0,-0.731,-0.812,33.429,18,0.377,0.561,-1.393,-3.188,13.642,185.834,0.75,0.17,42.78561427,-86.09095849,188.28
,2.9,131.51,63.5,0.631,-0.503,-1.189,5.724,-2.366,21.355,3.672,0,-0.684,-0.766,33.652,18,0.389,0.567,-1.416,-2.746,14.004,185.822,0.75,0.17,42.7856171,-86.09095858,188.27
,2.92,132.51,63.5,0.595,-0.506,-1.177,5.297,-2.37,20.048,3.672,0,-0.64,-0.724,33.877,18,0.401,0.572,-1.438,-2.307,14.382,185.811,0.75,0.17,42.78561993,-86.09095867,188.25
,2.94,133.54,63.5,0.559,-0.509,-1.165,4.908,-2.336,18.834,3.673,0,-0.641,-0.755,34.126,18,0.425,0.556,-1.434,-1.929,15.074,185.8,0.75,0.17,42.78562281,-86.0909587,188.24
,2.96,134.57,63.5,0.525,-0.513,-1.153,4.563,-2.264,17.715,3.673,0,-0.642,-0.786,34.374,18,0.448,0.54,-1.431,-1.551,15.767,185.789,0.75,0.17,42.78562569,-86.09095873,188.23
,2.98,135.6,63.5,0.494,-0.518,-1.142,4.264,-2.157,16.721,3.673,0,-0.659,-0.809,34.623,18,0.472,0.524,-1.427,-1.172,16.459,185.778,0.75,0.17,42.78562859,-86.09095873,188.21
,3,136.63,63.5,0.465,-0.523,-1.132,4.008,-2.021,15.845,3.674,0,-0.689,-0.823,34.871,18,0.495,0.507,-1.424,-0.794,17.151,185.767,0.75,0.17,42.78563151,-86.09095869,188.21
,3.02,137.66,63.5,0.439,-0.529,-1.125,3.782,-1.856,15.092,3.674,0,-0.716,-0.835,35.118,18,0.518,0.489,-1.42,-0.419,17.815,185.756,0.75,0.17,42.78563444,-86.09095865,188.2
,3.04,138.72,63.5,0.416,-0.537,-1.118,3.578,-1.671,14.449,3.675,0,-0.67,-0.789,35.329,18,0.528,0.438,-1.412,-0.089,17.958,185.744,0.75,0.166,42.78563739,-86.09095854,188.18
,3.06,139.78,63.5,0.398,-0.545,-1.112,3.391,-1.478,13.94,3.675,0,-0.625,-0.743,35.541,18,0.538,0.386,-1.404,0.242,18.1,185.732,0.75,0.162,42.78564034,-86.09095843,188.17
,3.08,140.84,63.5,0.381,-0.553,-1.107,3.218,-1.288,13.547,3.676,0,-0.646,-0.739,35.752,18,0.548,0.334,-1.396,0.572,18.242,185.72,0.75,0.158,42.7856433,-86.09095829,188.16
,3.1,141.9,63.5,0.368,-0.56,-1.102,3.061,-1.104,13.272,3.676,0,-0.721,-0.77,35.963,18,0.558,0.282,-1.388,0.902,18.384,185.709,0.75,0.154,42.78564626,-86.0909581,188.15
,3.12,142.96,63.5,0.357,-0.564,-1.097,2.925,-0.927,13.113,3.676,0,-0.784,-0.799,36.164,18,0.567,0.23,-1.379,1.23,18.511,185.697,0.75,0.15,42.78564921,-86.09095792,188.14
,3.14,144.03,63.5,0.35,-0.565,-1.094,2.811,-0.755,13.048,3.677,0,-0.604,-0.787,36.177,18,0.564,0.159,-1.339,1.538,18.35,185.689,0.75,0.148,42.78565216,-86.09095767,188.13
,3.16,145.09,63.5,0.347,-0.563,-1.091,2.714,-0.59,13.087,3.677,0,-0.425,-0.775,36.189,18,0.56,0.088,-1.298,1.845,18.19,185.681,0.75,0.146,42.78565511,-86.09095741,188.12
,3.18,146.15,63.5,0.349,-0.555,-1.089,2.599,-0.387,13.274,3.678,0,0.312,-0.421,36.202,18,0.557,0.017,-1.258,2.152,18.03,185.672,0.75,0.144,42.78565804,-86.09095713,188.11
,3.2,147.21,63.5,0.355,-0.544,-1.089,2.526,-0.275,13.471,3.678,0,1.506,0.214,36.214,18,0.554,-0.054,-1.218,2.459,17.869,185.664,0.75,0.142,42.78566095,-86.0909568,188.11
,3.22,148.27,63.5,0.365,-0.53,-1.09,2.45,-0.19,13.712,3.679,0,2.885,0.913,36.22,18,0.55,-0.125,-1.18,2.767,17.701,185.656,0.75,0.14,42.78566387,-86.09095648,188.1
,3.24,149.32,63.5,0.378,-0.511,-1.092,2.367,-0.136,13.978,3.679,0,7.76,2.859,36.095,18,0.538,-0.199,-1.169,3.085,17.38,185.649,0.75,0.142,42.78566674,-86.09095609,188.09
,3.26,150.36,63.5,0.394,-0.486,-1.096,2.274,-0.118,14.259,3.679,0,12.635,4.805,35.971,18,0.527,-0.273,-1.159,3.404,17.059,185.643,0.75,0.144,42.78566961,-86.0909557,188.09
,3.28,151.41,63.5,0.411,-0.458,-1.1,2.171,-0.137,14.539,3.68,0,17.837,7.03,35.847,18,0.515,-0.348,-1.149,3.722,16.738,185.637,0.75,0.146,42.78567245,-86.09095529,188.08
,3.3,152.45,63.5,0.429,-0.426,-1.104,2.06,-0.19,14.809,3.68,0,23.306,9.483,35.723,18,0.504,-0.422,-1.138,4.041,16.417,185.631,0.75,0.148,42.78567526,-86.09095484,188.07
,3.32,153.49,63.5,0.446,-0.39,-1.108,1.947,-0.276,15.057,3.681,0,28.737,11.947,35.591,18,0.492,-0.496,-1.128,4.362,16.105,185.625,0.75,0.15,42.78567806,-86.0909544,188.07
,3.34,154.5,63.5,0.463,-0.35,-1.112,1.83,-0.392,15.269,3.681,0,33.439,14.618,35.317,18,0.482,-0.553,-1.112,4.726,15.963,185.621,0.75,0.15,42.78568081,-86.09095391,188.06
,3.36,155.5,63.5,0.479,-0.307,-1.116,1.709,-0.537,15.438,3.682,0,38.141,17.289,35.044,18,0.473,-0.611,-1.096,5.09,15.821,185.617,0.75,0.15,42.78568354,-86.09095342,188.05
,3.38,156.51,63.5,0.492,-0.262,-1.118,1.582,-0.702,15.561,3.682,0,42.056,19.594,34.771,18,0.463,-0.668,-1.08,5.455,15.679,185.613,0.75,0.15,42.78568625,-86.09095291,188.05
,3.4,157.51,63.5,0.503,-0.215,-1.12,1.442,-0.878,15.632,3.682,0,45.327,21.6,34.497,18,0.453,-0.726,-1.064,5.819,15.537,185.609,0.75,0.15,42.7856889,-86.09095238,188.05
,3.42,158.51,63.5,0.511,-0.165,-1.122,1.286,-1.055,15.644,3.683,0,48.553,23.572,34.218,18,0.444,-0.781,-1.047,6.187,15.415,185.606,0.75,0.15,42.78569156,-86.09095186,188.05
,3.44,159.46,63.5,0.516,-0.112,-1.122,1.109,-1.228,15.594,3.683,0,50.935,24.916,33.82,18,0.443,-0.797,-1.015,6.615,15.681,185.604,0.75,0.148,42.78569414,-86.0909513,188.04
,3.46,160.41,63.5,0.519,-0.057,-1.121,0.916,-1.401,15.482,3.684,0,53.318,26.26,33.422,18,0.443,-0.813,-0.983,7.044,15.947,185.603,0.75,0.146,42.78569672,-86.09095074,188.04
,3.48,161.35,63.5,0.52,-0.002,-1.119,0.717,-1.578,15.307,3.684,0,54.557,27.248,33.025,18,0.442,-0.828,-0.95,7.473,16.213,185.602,0.75,0.144,42.78569925,-86.09095017,188.04
,3.5,162.3,63.5,0.518,0.054,-1.116,0.525,-1.754,15.071,3.685,0,54.86,27.947,32.627,18,0.442,-0.844,-0.918,7.901,16.479,185.6,0.75,0.142,42.78570175,-86.09094959,188.04
,3.52,163.24,63.5,0.512,0.115,-1.112,0.358,-1.915,14.784,3.685,0,55.104,28.546,32.23,18,0.442,-0.857,-0.886,8.334,16.764,185.599,0.75,0.14,42.78570424,-86.090949,188.04
,3.54,164.13,63.5,0.504,0.188,-1.106,0.225,-2.048,14.444,3.685,0,54.22,27.275,31.845,18,0.451,-0.827,-0.851,8.843,17.429,185.603,0.75,0.14,42.78570667,-86.09094839,188.04
,3.56,165.02,63.5,0.492,0.266,-1.097,0.104,-2.176,13.902,3.686,0,53.336,26.004,31.459,18,0.461,-0.797,-0.815,9.351,18.094,185.607,0.75,0.14,42.78570909,-86.09094777,188.05
,3.58,165.91,63.5,0.483,0.337,-1.092,0.076,-2.211,13.51,3.686,0,49.815,23.636,31.074,18,0.47,-0.766,-0.78,9.86,18.758,185.61,0.75,0.14,42.78571148,-86.09094714,188.05
,3.6,166.8,63.5,0.476,0.399,-1.087,0.081,-2.211,13.13,3.687,0,44.136,20.371,30.689,18,0.479,-0.736,-0.744,10.369,19.423,185.614,0.75,0.14,42.78571384,-86.09094649,188.05
,3.62,167.69,63.5,0.47,0.461,-1.082,0.114,-2.18,12.773,3.687,0,38.267,17.025,30.31,18,0.489,-0.705,-0.709,10.882,20.104,185.617,0.75,0.14,42.7857162,-86.09094584,188.06
,3.64,168.54,63.5,0.467,0.526,-1.077,0.173,-2.112,12.463,3.688,0,28.807,12.158,30.049,18,0.508,-0.655,-0.691,11.48,21.089,185.618,0.75,0.14,42.78571851,-86.09094514,188.06
,3.66,169.39,63.5,0.467,0.59,-1.071,0.257,-2.011,12.218,3.688,0,19.347,7.291,29.788,18,0.527,-0.606,-0.673,12.078,22.075,185.619,0.75,0.14,42.78572081,-86.09094444,188.07
,3.68,170.24,63.5,0.47,0.653,-1.066,0.375,-1.877,12.067,3.688,0,12.696,4.042,29.527,18,0.547,-0.556,-0.654,12.677,23.06,185.62,0.75,0.14,42.7857231,-86.09094372,188.07
,3.7,171.09,63.5,0.477,0.712,-1.06,0.537,-1.715,12.027,3.689,0,8.343,2.118,29.266,18,0.566,-0.506,-0.636,13.275,24.046,185.62,0.75,0.14,42.78572536,-86.09094296,188.06
,3.72,171.94,63.5,0.488,0.765,-1.055,0.759,-1.529,12.12,3.689,0,4.216,0.3,29.011,18,0.586,-0.457,-0.618,13.878,25.071,185.621,0.75,0.14,42.78572762,-86.09094221,188.06
,3.74,172.77,63.5,0.502,0.81,-1.051,1.051,-1.323,12.361,3.69,0,4.377,0.491,28.874,18,0.624,-0.428,-0.597,14.584,26.864,185.616,0.75,0.142,42.78572984,-86.09094138,188.06
,3.76,173.6,63.5,0.521,0.848,-1.047,1.42,-1.101,12.744,3.69,0,4.539,0.682,28.738,18,0.661,-0.399,-0.576,15.29,28.656,185.61,0.75,0.144,42.78573205,-86.09094055,188.05
,3.78,174.43,63.5,0.542,0.876,-1.045,1.86,-0.866,13.265,3.691,0,3.893,0.435,28.601,18,0.699,-0.37,-0.556,15.996,30.448,185.605,0.75,0.146,42.78573425,-86.09093968,188.05
,3.8,175.27,63.5,0.568,0.895,-1.045,2.356,-0.626,13.912,3.691,0,2.586,-0.17,28.464,18,0.737,-0.341,-0.535,16.702,32.24,185.6,0.75,0.148,42.78573642,-86.09093876,188.04
,3.82,176.1,63.5,0.596,0.903,-1.048,2.888,-0.391,14.673,3.691,0,1.368,-0.732,28.329,18,0.776,-0.313,-0.513,17.413,34.055,185.595,0.75,0.15,42.78573858,-86.09093783,188.04
,3.84,176.91,63.5,0.626,0.903,-1.052,3.437,-0.167,15.521,3.692,0,1.853,-0.451,28.217,18,0.824,-0.305,-0.472,18.229,36.306,185.59,0.75,0.148,42.7857407,-86.09093681,188.03
,3.86,177.73,63.5,0.657,0.893,-1.058,3.985,0.039,16.438,3.692,0,2.338,-0.171,28.105,18,0.873,-0.297,-0.431,19.045,38.557,185.584,0.75,0.146,42.78574281,-86.09093577,188.02
,3.88,178.54,63.5,0.69,0.876,-1.065,4.513,0.219,17.425,3.693,0,2.529,-0.1,27.993,18,0.922,-0.289,-0.39,19.861,40.807,185.579,0.75,0.144,42.7857449,-86.09093469,188.02
,3.9,179.35,63.5,0.722,0.853,-1.074,5.02,0.367,18.457,3.693,0,2.479,-0.2,27.882,18,0.971,-0.281,-0.348,20.677,43.058,185.573,0.75,0.142,42.78574696,-86.09093353,188.01
,3.92,180.17,63.5,0.755,0.825,-1.084,5.486,0.482,19.505,3.694,0,2.388,-0.31,27.769,18,1.019,-0.272,-0.307,21.498,45.292,185.568,0.75,0.14,42.78574901,-86.09093237,188.01
,3.94,180.97,63.5,0.788,0.787,-1.095,5.922,0.566,20.594,3.694,0,1.502,-0.609,27.645,18,1.061,-0.266,-0.262,22.419,47.217,185.567,0.75,0.136,42.78575101,-86.09093109,188.01
,3.96,181.76,63.5,0.835,0.742,-1.113,6.461,0.634,22.17,3.694,0,0.616,-0.907,27.521,18,1.103,-0.26,-0.218,23.341,49.142,185.566,0.75,0.132,42.785753,-86.0909298,188.01
,3.98,182.56,63.5,0.865,0.698,-1.126,6.773,0.649,23.248,3.694,0,-0.033,-1.066,27.396,18,1.145,-0.254,-0.173,24.262,51.067,185.564,0.75,0.128,42.78575497,-86.09092845,188
,4,183.35,63.5,0.895,0.658,-1.139,7.047,0.642,24.318,3.694,0,-0.487,-1.111,27.272,18,1.187,-0.247,-0.128,25.183,52.993,185.563,0.75,0.124,42.7857569,-86.09092703,188
,4.02,184.15,63.5,0.924,0.619,-1.151,7.286,0.616,25.388,3.694,0,-0.916,-1.148,27.15,18,1.228,-0.241,-0.084,26.109,54.892,185.562,0.75,0.12,42.78575883,-86.09092561,188
,4.04,184.93,63.5,0.951,0.577,-1.162,7.495,0.579,26.458,3.694,0,-0.868,-1.038,27.063,18,1.259,-0.235,-0.054,27.125,56.294,185.56,0.75,0.118,42.7857607,-86.09092406,188
,4.06,185.72,63.5,0.975,0.537,-1.173,7.682,0.536,27.529,3.694,0,-0.82,-0.928,26.976,18,1.289,-0.228,-0.025,28.14,57.697,185.558,0.75,0.116,42.78576256,-86.09092251,188
,4.08,186.5,63.5,0.998,0.497,-1.184,7.845,0.494,28.615,3.695,0,-0.772,-0.861,26.889,18,1.32,-0.222,0.005,29.155,59.099,185.557,0.75,0.114,42.78576439,-86.0909209,188
,4.1,187.29,63.5,1.019,0.458,-1.194,7.986,0.458,29.701,3.695,0,-0.726,-0.83,26.802,18,1.35,-0.215,0.035,30.17,60.502,185.555,0.75,0.112,42.78576618,-86.09091921,188
,4.12,188.07,63.5,1.039,0.42,-1.203,8.106,0.429,30.787,3.695,0,-0.683,-0.801,26.715,18,1.38,-0.209,0.063,31.19,61.893,185.553,0.75,0.11,42.78576796,-86.09091753,188
,4.14,188.84,63.5,1.057,0.385,-1.211,8.207,0.415,31.883,3.695,0,-0.715,-0.817,26.641,18,1.403,-0.205,0.06,32.29,63.057,185.549,0.75,0.116,42.78576968,-86.09091573,187.99
,4.16,189.61,63.5,1.075,0.352,-1.219,8.288,0.42,32.977,3.695,0,-0.746,-0.833,26.566,18,1.425,-0.201,0.056,33.39,64.221,185.544,0.75,0.122,42.78577138,-86.09091393,187.98
,4.18,190.39,63.5,1.093,0.323,-1.225,8.359,0.449,34.088,3.695,0,-0.751,-0.84,26.492,18,1.448,-0.197,0.053,34.49,65.385,185.54,0.75,0.128,42.78577305,-86.09091207,187.98
,4.2,191.16,63.5,1.11,0.297,-1.232,8.429,0.498,35.229,3.695,0,-0.736,-0.84,26.417,18,1.471,-0.193,0.049,35.59,66.55,185.535,0.75,0.134,42.78577466,-86.09091015,187.98
,4.22,191.93,63.5,1.129,0.274,-1.237,8.504,0.557,36.385,3.695,0,-0.721,-0.84,26.341,18,1.492,-0.188,0.046,36.694,67.673,185.531,0.75,0.14,42.78577628,-86.09090823,187.97
,4.24,192.69,63.5,1.149,0.254,-1.242,8.587,0.608,37.542,3.695,0,-0.72,-0.841,26.242,18,1.497,-0.185,0.053,37.877,68.017,185.531,0.75,0.142,42.7857778,-86.09090621,187.97
,4.26,193.45,63.5,1.169,0.237,-1.246,8.69,0.634,38.713,3.695,0,-0.719,-0.842,26.142,18,1.501,-0.182,0.06,39.06,68.36,185.531,0.75,0.144,42.78577931,-86.09090418,187.97
,4.28,194.21,63.5,1.188,0.222,-1.248,8.82,0.628,39.886,3.695,0,-0.701,-0.858,26.043,18,1.505,-0.178,0.067,40.242,68.704,185.531,0.75,0.146,42.78578078,-86.09090211,187.97
,4.3,194.97,63.5,1.208,0.21,-1.25,8.969,0.594,41.041,3.695,0,-0.67,-0.888,25.943,18,1.51,-0.175,0.074,41.425,69.048,185.531,0.75,0.148,42.78578219,-86.09089998,187.97
,4.32,195.72,63.5,1.227,0.197,-1.251,9.133,0.536,42.207,3.696,0,-0.642,-0.914,25.846,18,1.513,-0.172,0.082,42.611,69.343,185.531,0.75,0.15,42.78578359,-86.09089786,187.97
,4.34,196.47,63.5,1.255,0.186,-1.252,9.366,0.426,43.833,3.696,0,-0.658,-0.851,25.784,18,1.497,-0.174,0.119,43.857,68.715,185.536,0.75,0.15,42.7857849,-86.09089566,187.98
,4.36,197.22,63.5,1.274,0.176,-1.255,9.513,0.324,44.89,3.696,0,-0.674,-0.789,25.722,18,1.481,-0.177,0.156,45.104,68.087,185.54,0.75,0.15,42.7857862,-86.09089345,187.98
,4.38,197.97,63.5,1.294,0.17,-1.259,9.628,0.192,45.856,3.696,0,-0.698,-0.77,25.66,18,1.465,-0.18,0.192,46.351,67.459,185.545,0.75,0.15,42.78578746,-86.09089121,187.98
,4.4,198.72,63.5,1.313,0.165,-1.264,9.705,0.021,46.759,3.696,0,-0.729,-0.786,25.597,18,1.449,-0.183,0.229,47.598,66.831,185.55,0.75,0.15,42.78578865,-86.09088894,187.99
,4.42,199.47,63.5,1.331,0.162,-1.269,9.75,-0.188,47.599,3.696,0,-0.754,-0.804,25.534,18,1.433,-0.186,0.267,48.847,66.216,185.554,0.75,0.15,42.78578985,-86.09088666,188
,4.44,200.2,63.5,1.346,0.161,-1.274,9.756,-0.428,48.346,3.696,0,-0.691,-0.835,25.447,18,1.418,-0.191,0.324,50.139,65.835,185.562,0.75,0.148,42.78579094,-86.09088433,188
,4.46,200.94,63.5,1.359,0.161,-1.279,9.733,-0.684,49.031,3.696,0,-0.629,-0.865,25.36,18,1.403,-0.196,0.381,51.432,65.455,185.57,0.75,0.146,42.78579203,-86.090882,188.01
,4.48,201.68,63.5,1.37,0.161,-1.282,9.701,-0.938,49.653,3.696,0,-0.601,-0.871,25.273,18,1.388,-0.201,0.439,52.724,65.074,185.578,0.75,0.144,42.78579308,-86.09087964,188.02
,4.5,202.41,63.5,1.378,0.163,-1.285,9.663,-1.176,50.243,3.696,0,-0.602,-0.856,25.186,18,1.373,-0.206,0.496,54.017,64.694,185.585,0.75,0.142,42.78579407,-86.09087725,188.03
,4.52,203.15,63.5,1.385,0.167,-1.289,9.64,-1.39,50.741,3.696,0,-0.605,-0.843,25.098,18,1.358,-0.211,0.552,55.311,64.337,185.593,0.75,0.14,42.78579505,-86.09087487,188.03
,4.54,203.87,63.5,1.392,0.172,-1.294,9.634,-1.581,51.207,3.696,0,-0.651,-0.874,24.999,18,1.351,-0.205,0.591,56.626,64.434,185.599,0.75,0.14,42.78579594,-86.09087244,188.04
,4.56,204.59,63.5,1.397,0.177,-1.298,9.658,-1.756,51.61,3.696,0,-0.697,-0.905,24.9,18,1.344,-0.199,0.63,57.942,64.53,185.605,0.75,0.14,42.78579683,-86.09087001,188.05
,4.58,205.31,63.5,1.401,0.18,-1.303,9.707,-1.916,51.953,3.697,0,-0.693,-0.902,24.8,18,1.337,-0.194,0.669,59.257,64.626,185.611,0.75,0.14,42.78579766,-86.09086756,188.05
,4.6,206.04,63.5,1.403,0.183,-1.308,9.786,-2.052,52.263,3.697,0,-0.647,-0.87,24.701,18,1.33,-0.188,0.708,60.573,64.722,185.617,0.75,0.14,42.78579844,-86.09086509,188.06
,4.62,206.76,63.5,1.404,0.186,-1.313,9.88,-2.158,52.541,3.697,0,-0.605,-0.839,24.603,18,1.323,-0.182,0.747,61.888,64.804,185.623,0.75,0.14,42.78579922,-86.09086262,188.06
,4.64,207.47,63.5,1.405,0.189,-1.317,9.989,-2.231,52.756,3.697,0,-0.652,-0.823,24.541,18,1.314,-0.164,0.788,63.204,64.616,185.625,0.75,0.14,42.7857999,-86.09086011,188.07
,4.66,208.18,63.5,1.405,0.19,-1.32,10.091,-2.268,52.914,3.697,0,-0.699,-0.808,24.479,18,1.305,-0.145,0.83,64.519,64.429,185.627,0.75,0.14,42.78580057,-86.0908576,188.07
,4.68,208.9,63.5,1.405,0.19,-1.323,10.192,-2.275,53.067,3.697,0,-0.711,-0.809,24.417,18,1.296,-0.127,0.871,65.835,64.241,185.629,0.75,0.14,42.7858012,-86.09085507,188.07
,4.7,209.61,63.5,1.404,0.189,-1.326,10.285,-2.256,53.157,3.697,0,-0.694,-0.825,24.355,18,1.287,-0.108,0.912,67.15,64.053,185.631,0.75,0.14,42.78580177,-86.09085252,188.07
,4.72,210.32,63.5,1.404,0.188,-1.33,10.365,-2.222,53.189,3.697,0,-0.678,-0.84,24.294,18,1.278,-0.09,0.954,68.465,63.849,185.633,0.75,0.14,42.78580234,-86.09084997,188.07
,4.74,211.03,63.5,1.404,0.185,-1.333,10.481,-2.179,53.218,3.697,0,-0.664,-0.839,24.27,18,1.268,-0.07,1.004,69.765,63.345,185.633,0.75,0.14,42.78580281,-86.09084738,188.07
,4.76,211.74,63.5,1.404,0.182,-1.334,10.568,-2.162,53.217,3.697,0,-0.649,-0.838,24.245,18,1.258,-0.05,1.055,71.064,62.841,185.632,0.75,0.14,42.78580328,-86.09084479,188.07
,4.78,212.45,63.5,1.402,0.177,-1.333,10.679,-2.159,53.185,3.697,0,-0.659,-0.812,24.22,18,1.248,-0.03,1.105,72.363,62.336,185.632,0.75,0.14,42.78580371,-86.09084218,188.07
