Elapsed_Time,Time (s),Distance [feet],Logger Temperature [∞F],AccelerometerX [g],AccelerometerY [g],AccelerometerZ [g],GyroX [deg/s],GyroY [deg/s],GyroZ [deg/s],Int Batt Voltage [V],RPM [rpm],BrakePressure_0 [bar],BrakePressure_1 [bar],GPS_Speed [mph],GPS_Nsat [#],GPS_LatAcc [g],GPS_LonAcc [g],GPS_Slope [deg],GPS_Heading [deg],GPS_Gyro [deg/s],GPS_Altitude [m],GPS_PosAccuracy [#],GPS_SpdAccuracy [#],GPS_Latitude [∞],GPS_Longitude [∞],GPS_Elevation [cm]
,2.32,102.92,62.6,1.363,-0.185,-1.304,12.398,-4.032,48.358,3.676,0,-0.649,-0.794,29.615,18,1.131,0.325,-1.848,-22.894,47.433,186.003,0.75,0.185,42.78553831,-86.09094561,188.44
,2.34,103.8,62.6,1.347,-0.191,-1.295,12.078,-4.104,47.874,3.676,0,-0.649,-0.782,29.751,18,1.094,0.312,-1.855,-21.989,45.622,185.998,0.75,0.181,42.78554067,-86.09094665,188.44
,2.36,104.68,62.6,1.331,-0.196,-1.287,11.718,-4.119,47.358,3.676,0,-0.663,-0.815,29.851,18,1.061,0.301,-1.853,-21.115,44.091,185.991,0.75,0.183,42.78554305,-86.09094764,188.43
,2.38,105.57,62.6,1.314,-0.199,-1.277,11.336,-4.084,46.827,3.676,0,-0.676,-0.848,29.95,18,1.027,0.29,-1.85,-20.242,42.56,185.984,0.75,0.185,42.78554544,-86.09094863,188.43
,2.4,106.45,62.6,1.297,-0.202,-1.268,10.949,-4.006,46.28,3.676,0,-0.652,-0.887,30.05,18,0.994,0.279,-1.848,-19.369,41.029,185.978,0.75,0.187,42.78554784,-86.09094953,188.42
,2.42,107.34,62.6,1.281,-0.204,-1.259,10.574,-3.892,45.718,3.676,0,-0.628,-0.926,30.149,18,0.961,0.268,-1.846,-18.496,39.498,185.971,0.75,0.189,42.78555025,-86.09095043,188.41
,2.44,108.23,62.6,1.264,-0.205,-1.252,10.222,-3.747,45.139,3.676,0,-0.657,-0.903,30.255,18,0.935,0.264,-1.837,-17.655,38.357,185.962,0.75,0.19,42.78555267,-86.09095129,188.4
,2.46,109.14,62.6,1.247,-0.208,-1.247,9.902,-3.574,44.53,3.676,0,-0.74,-0.816,30.366,18,0.918,0.269,-1.821,-16.846,37.605,185.951,0.75,0.19,42.78555511,-86.09095211,188.39
,2.48,110.04,62.6,1.229,-0.211,-1.242,9.617,-3.373,43.905,3.676,0,-0.824,-0.73,30.478,18,0.9,0.274,-1.805,-16.037,36.853,185.94,0.75,0.19,42.78555754,-86.09095292,188.37
,2.5,110.94,62.6,1.209,-0.216,-1.239,9.371,-3.145,43.265,3.676,0,-0.722,-0.788,30.59,18,0.883,0.279,-1.789,-15.228,36.102,185.929,0.75,0.19,42.78556002,-86.09095365,188.36
,2.52,111.84,62.6,1.189,-0.222,-1.237,9.16,-2.895,42.593,3.676,0,-0.62,-0.847,30.702,18,0.865,0.284,-1.773,-14.419,35.35,185.918,0.75,0.19,42.7855625,-86.09095438,188.36
,2.54,112.76,62.6,1.168,-0.231,-1.236,8.976,-2.631,41.89,3.676,0,-0.6,-0.86,30.832,18,0.852,0.293,-1.749,-13.645,34.745,185.914,0.75,0.189,42.78556499,-86.09095508,188.35
,2.56,113.68,62.6,1.147,-0.243,-1.234,8.82,-2.36,41.187,3.676,0,-0.66,-0.828,30.982,18,0.842,0.304,-1.718,-12.907,34.287,185.916,0.75,0.187,42.78556752,-86.09095572,188.36
,2.58,114.6,62.6,1.121,-0.258,-1.232,8.652,-2.026,40.312,3.676,0,-0.721,-0.796,31.131,18,0.833,0.316,-1.687,-12.169,33.828,185.918,0.75,0.185,42.78557004,-86.09095637,188.36
,2.6,115.53,62.6,1.094,-0.274,-1.229,8.492,-1.702,39.429,3.676,0,-0.721,-0.768,31.28,18,0.823,0.328,-1.656,-11.431,33.37,185.921,0.75,0.183,42.78557261,-86.09095694,188.36
,2.62,116.45,62.6,1.072,-0.29,-1.226,8.369,-1.459,38.734,3.676,0,-0.722,-0.741,31.429,18,0.814,0.34,-1.625,-10.693,32.912,185.923,0.75,0.181,42.78557518,-86.09095751,188.36
,2.64,117.39,62.6,1.052,-0.304,-1.222,8.25,-1.229,38.061,3.676,0,-0.73,-0.75,31.584,18,0.804,0.352,-1.599,-9.995,32.396,185.919,0.75,0.184,42.78557777,-86.09095803,188.36
,2.66,118.34,62.6,1.032,-0.316,-1.219,8.138,-1.017,37.413,3.676,0,-0.747,-0.795,31.746,18,0.795,0.364,-1.579,-9.338,31.823,185.909,0.75,0.192,42.78558039,-86.09095851,188.35
,2.68,119.28,62.6,1.014,-0.326,-1.217,8.042,-0.83,36.788,3.677,0,-0.763,-0.84,31.907,18,0.786,0.377,-1.558,-8.68,31.25,185.9,0.75,0.2,42.78558301,-86.090959,188.35
,2.7,120.23,62.6,0.999,-0.335,-1.214,7.965,-0.679,36.195,3.677,0,-0.775,-0.837,32.069,18,0.777,0.39,-1.538,-8.022,30.677,185.89,0.75,0.208,42.78558567,-86.0909594,188.33
,2.72,121.18,62.6,0.985,-0.34,-1.212,7.914,-0.567,35.632,3.677,0,-0.788,-0.835,32.231,18,0.767,0.402,-1.517,-7.364,30.104,185.88,0.75,0.216,42.78558834,-86.0909598,188.32
,2.74,122.14,62.6,0.972,-0.344,-1.211,7.894,-0.496,35.093,3.677,0,-0.773,-0.811,32.398,18,0.764,0.417,-1.507,-6.747,29.74,185.866,0.75,0.224,42.78559103,-86.09096016,188.31
,2.76,123.11,62.6,0.96,-0.348,-1.212,7.903,-0.464,34.57,3.678,0,-0.73,-0.767,32.572,18,0.766,0.433,-1.507,-6.169,29.584,185.846,0.75,0.232,42.78559374,-86.09096048,188.29
,2.78,124.09,62.6,0.949,-0.354,-1.215,7.932,-0.474,34.054,3.678,0,-0.687,-0.723,32.746,18,0.768,0.45,-1.507,-5.592,29.428,185.827,0.75,0.24,42.78559646,-86.0909608,188.27
,2.8,125.06,62.6,0.939,-0.361,-1.219,7.968,-0.525,33.523,3.678,0,-0.73,-0.741,32.92,18,0.77,0.466,-1.507,-5.014,29.272,185.808,0.75,0.248,42.78559922,-86.09096102,188.25
,2.82,126.03,62.6,0.93,-0.369,-1.223,7.995,-0.611,32.96,3.679,0,-0.773,-0.759,33.094,18,0.773,0.483,-1.507,-4.437,29.116,185.788,0.75,0.256,42.78560199,-86.09096125,188.23
,2.84,127.02,62.6,0.921,-0.378,-1.228,7.997,-0.72,32.366,3.679,0,-0.773,-0.789,33.306,18,0.782,0.497,-1.495,-3.892,29.226,185.773,0.75,0.259,42.78560479,-86.09096142,188.21
,2.86,128.03,62.6,0.912,-0.387,-1.232,7.959,-0.839,31.733,3.679,0,-0.73,-0.831,33.554,18,0.798,0.508,-1.472,-3.381,29.602,185.761,0.75,0.257,42.78560761,-86.09096155,188.2
,2.88,129.04,62.6,0.904,-0.397,-1.237,7.869,-0.962,31.057,3.68,0,-0.687,-0.873,33.803,18,0.814,0.52,-1.449,-2.87,29.978,185.75,0.75,0.255,42.78561043,-86.09096168,188.19
,2.9,130.05,62.6,0.896,-0.407,-1.24,7.725,-1.083,30.347,3.68,0,-0.727,-0.829,34.051,18,0.83,0.531,-1.426,-2.359,30.354,185.738,0.75,0.253,42.78561331,-86.0909617,188.18
,2.92,131.06,62.6,0.888,-0.417,-1.242,7.533,-1.196,29.609,3.68,0,-0.766,-0.784,34.3,18,0.847,0.543,-1.404,-1.848,30.73,185.726,0.75,0.251,42.78561618,-86.09096172,188.17
,2.94,132.09,62.599,0.879,-0.428,-1.242,7.301,-1.291,28.858,3.681,0,-0.744,-0.769,34.536,18,0.856,0.542,-1.363,-1.363,30.817,185.716,0.75,0.25,42.78561908,-86.09096168,188.16
,2.96,133.13,62.598,0.866,-0.438,-1.24,6.977,-1.371,27.928,3.681,0,-0.659,-0.784,34.76,18,0.859,0.528,-1.306,-0.905,30.615,185.706,0.75,0.25,42.785622,-86.09096159,188.14
,2.98,134.17,62.597,0.853,-0.446,-1.237,6.638,-1.424,27.014,3.681,0,-0.575,-0.798,34.983,18,0.862,0.514,-1.249,-0.446,30.413,185.697,0.75,0.25,42.78562493,-86.09096151,188.13
,3,135.22,62.596,0.842,-0.452,-1.234,6.365,-1.443,26.311,3.682,0,-0.663,-0.785,35.207,18,0.865,0.501,-1.192,0.012,30.212,185.687,0.75,0.25,42.78562789,-86.09096131,188.12
,3.02,136.26,62.595,0.831,-0.457,-1.23,6.099,-1.445,25.648,3.682,0,-0.751,-0.772,35.431,18,0.868,0.487,-1.134,0.47,30.01,185.678,0.75,0.25,42.78563085,-86.09096112,188.12
,3.04,137.32,62.594,0.821,-0.462,-1.227,5.844,-1.427,25.03,3.682,0,-0.781,-0.781,35.642,18,0.858,0.458,-1.102,0.911,29.38,185.669,0.75,0.247,42.78563382,-86.09096088,188.11
,3.06,138.39,62.593,0.812,-0.466,-1.224,5.599,-1.391,24.452,3.682,0,-0.753,-0.813,35.841,18,0.835,0.413,-1.094,1.335,28.321,185.661,0.75,0.241,42.78563681,-86.09096058,188.1
,3.08,139.46,62.592,0.803,-0.47,-1.221,5.365,-1.344,23.913,3.683,0,-0.725,-0.845,36.04,18,0.812,0.368,-1.086,1.759,27.262,185.653,0.75,0.235,42.7856398,-86.09096029,188.09
,3.1,140.53,62.591,0.796,-0.474,-1.217,5.14,-1.299,23.428,3.683,0,-0.753,-0.87,36.238,18,0.788,0.323,-1.078,2.183,26.203,185.644,0.75,0.229,42.78564279,-86.09095992,188.08
,3.12,141.6,62.59,0.789,-0.478,-1.213,4.927,-1.261,22.984,3.683,0,-0.78,-0.895,36.437,18,0.765,0.279,-1.07,2.607,25.145,185.636,0.75,0.223,42.78564578,-86.09095954,188.08
,3.14,142.68,62.589,0.781,-0.483,-1.208,4.728,-1.227,22.57,3.684,0,-0.772,-0.871,36.561,18,0.737,0.23,-1.056,3.026,24.058,185.629,0.75,0.216,42.78564877,-86.09095913,188.07
,3.16,143.76,62.588,0.774,-0.487,-1.203,4.543,-1.196,22.194,3.684,0,-0.729,-0.797,36.611,18,0.706,0.176,-1.036,3.438,22.944,185.624,0.75,0.208,42.78565176,-86.09095869,188.07
,3.18,144.84,62.587,0.768,-0.49,-1.198,4.369,-1.168,21.843,3.684,0,-0.686,-0.723,36.661,18,0.674,0.123,-1.017,3.851,21.831,185.619,0.75,0.2,42.78565474,-86.09095824,188.06
,3.2,145.92,62.586,0.76,-0.492,-1.192,4.207,-1.147,21.514,3.685,0,-0.708,-0.737,36.711,18,0.642,0.069,-0.997,4.263,20.717,185.613,0.75,0.192,42.78565771,-86.09095774,188.06
,3.22,147,62.585,0.753,-0.492,-1.187,4.049,-1.132,21.202,3.685,0,-0.73,-0.751,36.76,18,0.61,0.016,-0.978,4.676,19.603,185.608,0.75,0.184,42.78566068,-86.09095724,188.05
,3.24,148.07,62.584,0.745,-0.489,-1.182,3.889,-1.126,20.89,3.685,0,-0.641,-0.73,36.748,18,0.581,-0.035,-0.944,5.094,18.604,185.604,0.75,0.179,42.78566363,-86.09095672,188.05
,3.26,149.14,62.583,0.737,-0.484,-1.176,3.721,-1.131,20.57,3.686,0,-0.442,-0.673,36.673,18,0.553,-0.083,-0.896,5.518,17.719,185.601,0.75,0.177,42.78566657,-86.09095618,188.05
,3.28,150.2,62.582,0.728,-0.474,-1.172,3.541,-1.156,20.241,3.686,0,-0.242,-0.617,36.599,18,0.525,-0.131,-0.848,5.942,16.834,185.599,0.75,0.175,42.78566951,-86.09095563,188.04
,3.3,151.27,62.581,0.719,-0.459,-1.167,3.349,-1.208,19.906,3.686,0,1.203,0.103,36.524,18,0.497,-0.179,-0.8,6.366,15.95,185.596,0.75,0.173,42.78567242,-86.09095505,188.04
,3.32,152.34,62.58,0.71,-0.441,-1.163,3.146,-1.285,19.554,3.687,0,2.648,0.822,36.45,18,0.469,-0.227,-0.752,6.79,15.065,185.593,0.75,0.171,42.78567532,-86.09095447,188.04
,3.34,153.4,62.579,0.699,-0.416,-1.158,2.939,-1.381,19.179,3.687,0,5.082,1.824,36.338,18,0.446,-0.273,-0.712,7.223,14.366,185.59,0.75,0.17,42.78567821,-86.09095388,188.03
,3.36,154.44,62.578,0.685,-0.381,-1.153,2.678,-1.525,18.659,3.687,0,8.504,3.107,36.189,18,0.429,-0.316,-0.681,7.665,13.853,185.588,0.75,0.17,42.78568107,-86.09095327,188.03
,3.38,155.49,62.577,0.669,-0.34,-1.146,2.413,-1.681,18.105,3.687,0,11.927,4.391,36.04,18,0.412,-0.359,-0.65,8.108,13.339,185.586,0.75,0.17,42.78568394,-86.09095266,188.02
,3.4,156.54,62.576,0.654,-0.3,-1.141,2.199,-1.81,17.628,3.688,0,17.701,6.858,35.89,18,0.394,-0.403,-0.619,8.55,12.826,185.583,0.75,0.17,42.78568676,-86.09095203,188.02
,3.42,157.58,62.575,0.638,-0.259,-1.136,1.982,-1.932,17.116,3.688,0,23.476,9.326,35.741,18,0.377,-0.446,-0.588,8.992,12.313,185.581,0.75,0.17,42.78568958,-86.09095139,188.02
,3.44,158.61,62.574,0.62,-0.217,-1.131,1.765,-2.039,16.57,3.688,0,30.031,12.665,35.549,18,0.37,-0.485,-0.565,9.452,12.164,185.582,0.75,0.172,42.78569237,-86.09095074,188.02
,3.46,159.62,62.573,0.602,-0.171,-1.126,1.549,-2.132,15.994,3.689,0,37.366,16.876,35.313,18,0.374,-0.521,-0.549,9.929,12.379,185.586,0.75,0.176,42.78569514,-86.09095007,188.03
,3.48,160.64,62.572,0.583,-0.124,-1.121,1.342,-2.215,15.386,3.689,0,44.701,21.087,35.076,18,0.378,-0.556,-0.533,10.405,12.594,185.59,0.75,0.18,42.78569791,-86.09094941,188.03
,3.5,161.65,62.571,0.563,-0.076,-1.116,1.15,-2.289,14.747,3.689,0,48.722,23.684,34.84,18,0.382,-0.591,-0.517,10.882,12.81,185.594,0.75,0.184,42.78570061,-86.09094871,188.03
,3.52,162.66,62.57,0.541,-0.027,-1.111,0.979,-2.346,14.089,3.69,0,52.744,26.281,34.604,18,0.386,-0.626,-0.501,11.359,13.025,185.598,0.75,0.188,42.78570332,-86.09094801,188.04
,3.54,163.65,62.569,0.518,0.022,-1.106,0.831,-2.374,13.427,3.69,0,54.745,27.46,34.325,18,0.404,-0.648,-0.485,11.862,13.885,185.602,0.75,0.19,42.78570599,-86.09094729,188.04
,3.56,164.61,62.568,0.495,0.071,-1.101,0.701,-2.369,12.782,3.69,0,54.727,27.222,34.001,18,0.438,-0.657,-0.468,12.391,15.388,185.604,0.75,0.19,42.78570862,-86.09094655,188.05
,3.58,165.57,62.567,0.475,0.121,-1.097,0.582,-2.333,12.179,3.691,0,54.708,26.984,33.678,18,0.471,-0.667,-0.452,12.921,16.892,185.607,0.75,0.19,42.78571126,-86.09094581,188.05
,3.6,166.54,62.566,0.456,0.171,-1.095,0.465,-2.269,11.642,3.691,0,50.676,24.491,33.355,18,0.505,-0.676,-0.436,13.45,18.395,185.61,0.75,0.19,42.78571382,-86.09094501,188.05
,3.62,167.5,62.565,0.44,0.222,-1.093,0.347,-2.178,11.198,3.691,0,46.643,21.998,33.032,18,0.538,-0.685,-0.42,13.979,19.899,185.612,0.75,0.19,42.78571638,-86.09094421,188.05
,3.64,168.45,62.564,0.426,0.273,-1.091,0.232,-2.054,10.875,3.691,0,42.519,19.549,32.721,18,0.575,-0.681,-0.403,14.549,21.565,185.614,0.75,0.19,42.78571889,-86.09094338,188.06
,3.66,169.37,62.563,0.417,0.324,-1.09,0.131,-1.898,10.696,3.691,0,38.303,17.144,32.423,18,0.614,-0.664,-0.383,15.159,23.394,185.615,0.75,0.19,42.78572137,-86.09094252,188.06
,3.68,170.29,62.562,0.412,0.373,-1.088,0.062,-1.709,10.685,3.691,0,34.087,14.738,32.125,18,0.654,-0.648,-0.364,15.768,25.222,185.616,0.75,0.19,42.78572385,-86.09094166,188.06
,3.7,171.21,62.561,0.411,0.419,-1.087,0.047,-1.491,10.853,3.691,0,29.184,12.134,31.827,18,0.693,-0.631,-0.344,16.378,27.051,185.616,0.75,0.19,42.78572625,-86.09094072,188.06
,3.72,172.13,62.56,0.416,0.465,-1.085,0.108,-1.251,11.212,3.691,0,24.282,9.531,31.528,18,0.733,-0.614,-0.325,16.987,28.88,185.617,0.75,0.19,42.78572865,-86.09093978,188.06
,3.74,173.03,62.559,0.429,0.509,-1.083,0.327,-0.923,11.954,3.69,0,21.959,8.277,31.267,18,0.765,-0.596,-0.301,17.648,30.429,185.616,0.75,0.188,42.78573101,-86.0909388,188.06
,3.76,173.92,62.558,0.448,0.546,-1.082,0.674,-0.576,12.924,3.69,0,22.214,8.373,31.044,18,0.791,-0.577,-0.272,18.358,31.699,185.614,0.75,0.184,42.78573333,-86.09093778,188.06
,3.78,174.81,62.557,0.471,0.572,-1.082,1.08,-0.285,13.913,3.69,0,22.468,8.47,30.82,18,0.817,-0.558,-0.243,19.068,32.969,185.611,0.75,0.18,42.78573565,-86.09093676,188.05
,3.8,175.69,62.556,0.499,0.587,-1.084,1.562,0.004,15.03,3.689,0,18.545,6.704,30.596,18,0.842,-0.539,-0.215,19.779,34.238,185.609,0.75,0.176,42.78573789,-86.09093565,188.05
,3.82,176.58,62.555,0.532,0.596,-1.087,2.097,0.273,16.237,3.689,0,14.621,4.939,30.373,18,0.868,-0.52,-0.186,20.489,35.508,185.606,0.75,0.172,42.78574014,-86.09093455,188.05
,3.84,177.45,62.554,0.569,0.6,-1.093,2.657,0.506,17.507,3.688,0,12.255,3.866,30.155,18,0.891,-0.504,-0.149,21.254,36.647,185.602,0.75,0.167,42.78574235,-86.09093339,188.04
,3.86,178.31,62.553,0.608,0.597,-1.099,3.224,0.694,18.811,3.688,0,11.446,3.486,29.944,18,0.91,-0.491,-0.105,22.072,37.656,185.598,0.75,0.161,42.78574452,-86.09093219,188.04
,3.88,179.17,62.552,0.649,0.589,-1.106,3.785,0.832,20.124,3.687,0,10.638,3.106,29.733,18,0.93,-0.478,-0.06,22.89,38.664,185.593,0.75,0.155,42.7857467,-86.09093099,188.04
,3.9,180.02,62.551,0.691,0.575,-1.114,4.334,0.919,21.437,3.687,0,10.206,2.877,29.521,18,0.95,-0.465,-0.015,23.708,39.672,185.589,0.75,0.149,42.7857488,-86.0909297,188.03
,3.92,180.88,62.55,0.733,0.556,-1.123,4.867,0.958,22.733,3.687,0,9.774,2.649,29.31,18,0.97,-0.453,0.029,24.526,40.681,185.585,0.75,0.143,42.78575091,-86.0909284,188.03
,3.94,181.72,62.548,0.774,0.533,-1.132,5.379,0.954,23.999,3.686,0,8.853,2.313,29.111,18,0.996,-0.438,0.057,25.402,42.028,185.58,0.75,0.143,42.78575299,-86.09092705,188.02
,3.96,182.55,62.545,0.814,0.507,-1.143,5.861,0.912,25.233,3.686,0,7.442,1.87,28.925,18,1.03,-0.422,0.067,26.335,43.715,185.574,0.75,0.149,42.78575503,-86.09092565,188.02
,3.98,183.38,62.542,0.852,0.479,-1.154,6.302,0.837,26.422,3.685,0,6.031,1.427,28.738,18,1.063,-0.407,0.078,27.267,45.402,185.569,0.75,0.155,42.78575707,-86.09092424,188.01
,4,184.21,62.539,0.887,0.45,-1.167,6.695,0.736,27.546,3.685,0,4.752,0.784,28.552,18,1.096,-0.391,0.088,28.2,47.089,185.563,0.75,0.161,42.78575904,-86.09092272,188
,4.02,185.04,62.536,0.92,0.42,-1.179,7.033,0.62,28.616,3.684,0,3.473,0.141,28.366,18,1.13,-0.375,0.098,29.133,48.776,185.558,0.75,0.167,42.78576102,-86.0909212,188
,4.04,185.86,62.533,0.949,0.389,-1.191,7.316,0.499,29.624,3.684,0,2.382,-0.293,28.204,18,1.167,-0.355,0.101,30.121,50.627,185.553,0.75,0.167,42.78576296,-86.09091962,187.99
,4.06,186.67,62.53,0.976,0.358,-1.203,7.553,0.375,30.554,3.684,0,1.478,-0.519,28.067,18,1.208,-0.331,0.096,31.164,52.644,185.549,0.75,0.161,42.78576486,-86.09091797,187.99
,4.08,187.48,62.527,0.999,0.33,-1.213,7.748,0.249,31.414,3.683,0,0.575,-0.744,27.931,18,1.25,-0.307,0.092,32.206,54.661,185.545,0.75,0.155,42.78576676,-86.09091632,187.99
,4.1,188.29,62.524,1.019,0.303,-1.222,7.91,0.127,32.21,3.683,0,0.309,-0.834,27.794,18,1.291,-0.283,0.087,33.249,56.678,185.542,0.75,0.149,42.78576859,-86.09091454,187.98
,4.12,189.1,62.521,1.034,0.274,-1.229,8.047,0.018,32.952,3.682,0,0.044,-0.923,27.657,18,1.332,-0.259,0.083,34.292,58.695,185.538,0.75,0.143,42.78577042,-86.09091276,187.98
,4.14,189.9,62.519,1.05,0.244,-1.235,8.179,-0.084,33.772,3.682,0,-0.247,-0.978,27.552,18,1.365,-0.237,0.079,35.378,60.226,185.536,0.75,0.141,42.78577221,-86.09091091,187.98
,4.16,190.7,62.516,1.063,0.216,-1.241,8.281,-0.163,34.515,3.681,0,-0.561,-0.997,27.477,18,1.389,-0.216,0.077,36.508,61.271,185.535,0.75,0.143,42.78577396,-86.09090899,187.97
,4.18,191.5,62.513,1.072,0.194,-1.245,8.332,-0.214,35.054,3.681,0,-0.876,-1.016,27.402,18,1.412,-0.195,0.075,37.638,62.316,185.534,0.75,0.145,42.78577571,-86.09090707,187.97
,4.2,192.3,62.51,1.08,0.176,-1.248,8.363,-0.268,35.545,3.681,0,-0.853,-0.923,27.328,18,1.436,-0.174,0.072,38.768,63.361,185.533,0.75,0.147,42.78577737,-86.09090503,187.97
,4.22,193.09,62.507,1.087,0.16,-1.25,8.383,-0.327,35.999,3.68,0,-0.829,-0.83,27.253,18,1.46,-0.153,0.07,39.898,64.406,185.532,0.75,0.149,42.78577903,-86.090903,187.97
,4.24,193.89,62.504,1.092,0.146,-1.252,8.402,-0.387,36.436,3.68,0,-0.778,-0.759,27.191,18,1.471,-0.144,0.079,41.062,64.816,185.533,0.75,0.149,42.78578065,-86.0909009,187.97
,4.26,194.68,62.501,1.096,0.135,-1.253,8.435,-0.444,36.874,3.679,0,-0.699,-0.707,27.141,18,1.471,-0.145,0.098,42.261,64.591,185.537,0.75,0.147,42.78578222,-86.09089875,187.98
,4.28,195.47,62.498,1.1,0.127,-1.255,8.486,-0.497,37.312,3.679,0,-0.621,-0.656,27.092,18,1.47,-0.147,0.118,43.459,64.367,185.54,0.75,0.145,42.78578379,-86.0908966,187.98
,4.3,196.26,62.495,1.107,0.123,-1.257,8.545,-0.555,37.757,3.678,0,-0.688,-0.714,27.042,18,1.47,-0.149,0.137,44.658,64.142,185.543,0.75,0.143,42.78578526,-86.09089437,187.98
,4.32,197.05,62.492,1.115,0.123,-1.261,8.599,-0.628,38.218,3.678,0,-0.755,-0.771,26.992,18,1.469,-0.15,0.157,45.857,63.918,185.547,0.75,0.141,42.78578673,-86.09089213,187.99
,4.34,197.84,62.489,1.125,0.126,-1.265,8.64,-0.727,38.695,3.677,0,-0.764,-0.802,26.93,18,1.47,-0.159,0.189,47.087,63.865,185.552,0.75,0.14,42.78578816,-86.09088986,187.99
,4.36,198.62,62.486,1.137,0.133,-1.269,8.654,-0.854,39.179,3.677,0,-0.716,-0.805,26.856,18,1.471,-0.176,0.235,48.35,63.984,185.559,0.75,0.14,42.78578953,-86.09088755,188
,4.38,199.4,62.483,1.149,0.14,-1.272,8.636,-1.002,39.671,3.677,0,-0.668,-0.808,26.781,18,1.472,-0.193,0.281,49.613,64.103,185.565,0.75,0.14,42.78579091,-86.09088524,188
,4.4,200.18,62.481,1.161,0.149,-1.274,8.597,-1.157,40.187,3.676,0,-0.631,-0.834,26.707,18,1.473,-0.21,0.327,50.876,64.223,185.572,0.75,0.14,42.78579217,-86.09088286,188.01
,4.42,200.96,62.478,1.173,0.159,-1.275,8.547,-1.305,40.726,3.676,0,-0.594,-0.859,26.632,18,1.475,-0.227,0.373,52.138,64.342,185.579,0.75,0.14,42.78579344,-86.09088049,188.02
,4.44,201.73,62.475,1.184,0.17,-1.275,8.496,-1.433,41.288,3.675,0,-0.603,-0.858,26.533,18,1.48,-0.241,0.425,53.43,64.759,185.585,0.75,0.14,42.78579464,-86.09087808,188.03
,4.46,202.49,62.472,1.196,0.18,-1.274,8.463,-1.537,41.874,3.675,0,-0.656,-0.829,26.408,18,1.488,-0.253,0.483,54.75,65.474,185.592,0.75,0.14,42.7857958,-86.09087565,188.04
,4.48,203.25,62.469,1.209,0.189,-1.273,8.463,-1.621,42.483,3.674,0,-0.709,-0.8,26.284,18,1.497,-0.264,0.542,56.07,66.189,185.598,0.75,0.14,42.78579695,-86.09087322,188.04
,4.5,204.02,62.466,1.222,0.196,-1.272,8.506,-1.691,43.131,3.674,0,-0.667,-0.8,26.16,18,1.505,-0.276,0.6,57.39,66.904,185.604,0.75,0.14,42.78579798,-86.09087073,188.05
,4.52,204.78,62.463,1.237,0.2,-1.27,8.629,-1.758,43.983,3.674,0,-0.625,-0.8,26.035,18,1.514,-0.287,0.659,58.71,67.619,185.61,0.75,0.14,42.78579901,-86.09086824,188.05
,4.54,205.53,62.46,1.251,0.202,-1.268,8.801,-1.802,44.843,3.673,0,-0.614,-0.801,25.899,18,1.518,-0.293,0.713,60.054,68.155,185.615,0.75,0.138,42.78579998,-86.09086572,188.06
,4.56,206.27,62.457,1.262,0.2,-1.266,8.973,-1.804,45.547,3.673,0,-0.633,-0.803,25.75,18,1.518,-0.292,0.763,61.423,68.513,185.618,0.75,0.134,42.78580089,-86.09086318,188.06
,4.58,207.01,62.454,1.271,0.196,-1.264,9.152,-1.774,46.249,3.672,0,-0.652,-0.804,25.6,18,1.517,-0.291,0.814,62.791,68.87,185.621,0.75,0.13,42.78580181,-86.09086064,188.06
,4.6,207.75,62.451,1.281,0.189,-1.262,9.32,-1.706,46.936,3.672,0,-0.689,-0.819,25.451,18,1.517,-0.29,0.864,64.159,69.228,185.625,0.75,0.126,42.78580259,-86.09085806,188.07
,4.62,208.49,62.448,1.291,0.181,-1.262,9.469,-1.603,47.609,3.671,0,-0.725,-0.833,25.302,18,1.516,-0.289,0.915,65.527,69.585,185.628,0.75,0.122,42.78580338,-86.09085549,188.07
,4.64,209.22,62.445,1.301,0.172,-1.263,9.594,-1.47,48.265,3.671,0,-0.718,-0.839,25.178,18,1.512,-0.287,0.961,66.912,69.75,185.63,0.75,0.118,42.78580411,-86.09085289,188.07
,4.66,209.95,62.443,1.312,0.163,-1.265,9.695,-1.318,48.921,3.671,0,-0.668,-0.838,25.079,18,1.504,-0.285,1.003,68.312,69.723,185.631,0.75,0.114,42.78580477,-86.09085028,188.07
,4.68,210.67,62.44,1.323,0.153,-1.268,9.789,-1.156,49.561,3.671,0,-0.617,-0.836,24.979,18,1.495,-0.283,1.046,69.712,69.695,185.631,0.75,0.11,42.78580544,-86.09084768,188.07
,4.7,211.4,62.437,1.335,0.144,-1.271,9.886,-1,50.217,3.671,0,-0.672,-0.82,24.88,18,1.487,-0.281,1.088,71.112,69.668,185.631,0.75,0.106,42.78580598,-86.09084505,188.07
,4.72,212.12,62.434,1.347,0.135,-1.276,10.004,-0.859,50.905,3.671,0,-0.728,-0.804,24.78,18,1.478,-0.279,1.131,72.513,69.64,185.632,0.75,0.102,42.78580652,-86.09084243,188.07
,4.74,212.84,62.431,1.358,0.126,-1.281,10.16,-0.746,51.593,3.671,0,-0.747,-0.79,24.656,18,1.472,-0.277,1.171,73.926,69.711,185.633,0.749,0.101,42.78580701,-86.0908398,188.07
,4.76,213.54,62.428,1.37,0.118,-1.286,10.359,-0.674,52.312,3.672,0,-0.728,-0.777,24.507,18,1.467,-0.275,1.21,75.351,69.881,185.634,0.747,0.103,42.78580743,-86.09083717,188.07
