Elapsed_Time,Time (s),Distance [feet],Logger Temperature [∞F],AccelerometerX [g],AccelerometerY [g],AccelerometerZ [g],GyroX [deg/s],GyroY [deg/s],GyroZ [deg/s],Int Batt Voltage [V],RPM [rpm],BrakePressure_0 [bar],BrakePressure_1 [bar],GPS_Speed [mph],GPS_Nsat [#],GPS_LatAcc [g],GPS_LonAcc [g],GPS_Slope [deg],GPS_Heading [deg],GPS_Gyro [deg/s],GPS_Altitude [m],GPS_PosAccuracy [#],GPS_SpdAccuracy [#],GPS_Latitude [∞],GPS_Longitude [∞],GPS_Elevation [cm]
,4.78,205.45,66.537,1.142,0.016,-1.218,8.625,-0.789,44.228,3.692,0,-0.72,-0.805,24.256,18,1.239,-0.018,0.397,57.128,60.726,185.551,0.68,0.133,42.78579518,-86.09088633,187.99
,4.8,206.16,66.537,1.153,0.017,-1.218,8.726,-0.938,44.954,3.692,0,-0.693,-0.805,24.269,18,1.243,-0.019,0.444,58.374,60.845,185.559,0.68,0.129,42.78579619,-86.09088399,188
,4.82,206.87,66.537,1.163,0.017,-1.22,8.862,-1.076,45.632,3.692,0,-0.687,-0.819,24.281,18,1.248,-0.02,0.49,59.621,60.964,185.568,0.68,0.125,42.78579712,-86.09088158,188.01
,4.84,207.58,66.537,1.173,0.015,-1.223,9.032,-1.21,46.278,3.692,0,-0.681,-0.833,24.294,18,1.252,-0.02,0.537,60.868,61.083,185.576,0.68,0.121,42.78579804,-86.09087918,188.02
,4.86,208.29,66.537,1.181,0.01,-1.227,9.238,-1.337,46.879,3.692,0,-0.692,-0.837,24.285,18,1.26,-0.026,0.594,62.146,61.51,185.584,0.68,0.117,42.78579892,-86.09087674,188.03
,4.88,209.01,66.537,1.188,0.002,-1.231,9.468,-1.451,47.432,3.691,0,-0.706,-0.839,24.273,18,1.269,-0.033,0.653,63.429,61.991,185.592,0.68,0.113,42.78579976,-86.09087427,188.03
,4.9,209.72,66.537,1.192,-0.01,-1.235,9.71,-1.539,47.927,3.691,0,-0.706,-0.835,24.26,18,1.278,-0.039,0.711,64.713,62.473,185.599,0.68,0.109,42.78580059,-86.09087179,188.04
,4.92,210.43,66.537,1.195,-0.026,-1.24,9.945,-1.593,48.344,3.691,0,-0.68,-0.821,24.248,18,1.287,-0.046,0.77,65.996,62.954,185.607,0.68,0.105,42.78580133,-86.09086927,188.05
,4.94,211.14,66.537,1.197,-0.046,-1.245,10.163,-1.608,48.684,3.691,0,-0.654,-0.807,24.235,18,1.296,-0.053,0.828,67.279,63.435,185.614,0.68,0.101,42.78580207,-86.09086674,188.06
,4.96,211.85,66.537,1.198,-0.066,-1.25,10.351,-1.589,48.96,3.691,0,-0.647,-0.791,24.212,18,1.304,-0.056,0.881,68.576,63.909,185.619,0.68,0.102,42.78580275,-86.09086419,188.06
,4.98,212.55,66.537,1.199,-0.087,-1.256,10.498,-1.551,49.199,3.691,0,-0.642,-0.776,24.187,18,1.311,-0.06,0.932,69.876,64.381,185.622,0.68,0.104,42.78580338,-86.09086162,188.07
,5,213.26,66.537,1.2,-0.11,-1.261,10.609,-1.506,49.393,3.691,0,-0.655,-0.779,24.163,18,1.318,-0.063,0.984,71.175,64.853,185.626,0.68,0.106,42.78580401,-86.09085905,188.07
,5.02,213.97,66.537,1.2,-0.132,-1.267,10.718,-1.442,49.593,3.691,0,-0.697,-0.819,24.138,18,1.326,-0.066,1.035,72.475,65.325,185.629,0.68,0.108,42.78580453,-86.09085643,188.07
,5.04,214.67,66.537,1.2,-0.149,-1.269,10.781,-1.389,49.73,3.69,0,-0.74,-0.86,24.113,18,1.333,-0.07,1.087,73.774,65.797,185.633,0.68,0.11,42.78580506,-86.09085382,188.07
,5.06,215.38,66.537,1.2,-0.158,-1.27,10.842,-1.329,49.883,3.69,0,-0.703,-0.858,24.067,18,1.335,-0.067,1.132,75.076,65.997,185.633,0.68,0.115,42.78580553,-86.09085119,188.08
,5.08,216.07,66.537,1.202,-0.162,-1.271,10.918,-1.262,50.039,3.69,0,-0.652,-0.85,24.017,18,1.337,-0.063,1.175,76.378,66.148,185.633,0.68,0.121,42.78580594,-86.09084854,188.08
,5.1,216.77,66.537,1.205,-0.164,-1.271,11.022,-1.198,50.221,3.69,0,-0.632,-0.834,23.968,18,1.339,-0.06,1.219,77.679,66.299,185.633,0.68,0.127,42.78580635,-86.0908459,188.08
,5.12,217.47,66.537,1.208,-0.163,-1.272,11.152,-1.147,50.408,3.69,0,-0.666,-0.804,23.918,18,1.34,-0.056,1.262,78.981,66.45,185.633,0.68,0.133,42.78580666,-86.09084322,188.08
,5.14,218.17,66.537,1.213,-0.16,-1.272,11.298,-1.115,50.622,3.69,0,-0.701,-0.774,23.868,18,1.342,-0.052,1.306,80.283,66.602,185.633,0.68,0.139,42.78580696,-86.09084054,188.08
,5.16,218.88,66.537,1.219,-0.155,-1.273,11.44,-1.103,50.84,3.69,0,-0.687,-0.79,23.871,18,1.344,-0.043,1.339,81.594,66.73,185.635,0.68,0.14,42.78580721,-86.09083785,188.08
,5.18,219.58,66.537,1.225,-0.147,-1.274,11.567,-1.108,51.06,3.69,0,-0.665,-0.814,23.884,18,1.346,-0.033,1.37,82.908,66.853,185.636,0.68,0.14,42.78580741,-86.09083515,188.08
,5.2,220.28,66.537,1.231,-0.138,-1.274,11.665,-1.128,51.279,3.69,0,-0.654,-0.822,23.896,18,1.348,-0.022,1.4,84.221,66.977,185.638,0.68,0.14,42.7858076,-86.09083245,188.08
,5.22,220.98,66.537,1.241,-0.125,-1.276,11.729,-1.174,51.55,3.689,0,-0.664,-0.798,23.909,18,1.351,-0.012,1.431,85.534,67.101,185.639,0.68,0.14,42.78580768,-86.09082972,188.08
,5.24,221.68,66.537,1.249,-0.112,-1.276,11.725,-1.217,51.738,3.689,0,-0.675,-0.773,23.921,18,1.353,-0.002,1.462,86.847,67.225,185.641,0.68,0.14,42.78580775,-86.090827,188.08
,5.26,222.39,66.537,1.257,-0.1,-1.276,11.676,-1.265,51.898,3.689,0,-0.69,-0.79,23.933,18,1.356,0.011,1.472,88.178,67.278,185.646,0.68,0.14,42.78580777,-86.09082427,188.09
,5.28,223.09,66.537,1.264,-0.089,-1.276,11.595,-1.323,52.054,3.689,0,-0.705,-0.814,23.946,18,1.36,0.024,1.478,89.512,67.319,185.652,0.68,0.14,42.78580773,-86.09082153,188.09
,5.3,223.79,66.537,1.272,-0.08,-1.275,11.492,-1.389,52.224,3.689,0,-0.711,-0.846,23.958,18,1.363,0.037,1.483,90.846,67.361,185.658,0.68,0.14,42.78580769,-86.0908188,188.1
,5.32,224.5,66.537,1.277,-0.071,-1.273,11.39,-1.459,52.408,3.689,0,-0.699,-0.893,23.971,18,1.367,0.05,1.489,92.179,67.402,185.664,0.68,0.14,42.78580752,-86.09081606,188.1
,5.34,225.2,66.537,1.282,-0.063,-1.27,11.298,-1.522,52.609,3.689,0,-0.687,-0.939,23.983,18,1.37,0.062,1.495,93.513,67.443,185.67,0.68,0.14,42.78580735,-86.09081332,188.11
,5.36,225.91,66.537,1.285,-0.057,-1.268,11.229,-1.573,52.851,3.689,0,-0.684,-0.915,23.995,18,1.371,0.064,1.485,94.867,67.212,185.677,0.68,0.14,42.78580713,-86.09081059,188.12
,5.38,226.61,66.537,1.287,-0.053,-1.267,11.192,-1.61,53.142,3.688,0,-0.682,-0.878,24.008,18,1.37,0.063,1.472,96.223,66.932,185.684,0.68,0.14,42.78580683,-86.09080787,188.13
,5.4,227.32,66.537,1.29,-0.052,-1.267,11.191,-1.636,53.465,3.688,0,-0.695,-0.843,24.02,18,1.37,0.062,1.46,97.58,66.653,185.691,0.68,0.14,42.78580654,-86.09080514,188.13
,5.42,228.02,66.537,1.293,-0.051,-1.268,11.225,-1.66,53.819,3.688,0,-0.737,-0.809,24.033,18,1.37,0.061,1.447,98.937,66.373,185.699,0.68,0.14,42.78580613,-86.09080245,188.14
,5.44,228.73,66.537,1.298,-0.05,-1.27,11.287,-1.688,54.206,3.688,0,-0.779,-0.775,24.045,18,1.37,0.061,1.434,100.294,66.093,185.706,0.68,0.14,42.78580572,-86.09079976,188.15
,5.46,229.44,66.537,1.302,-0.05,-1.271,11.373,-1.723,54.61,3.688,0,-0.779,-0.766,24.089,18,1.371,0.043,1.432,101.666,66.044,185.712,0.68,0.14,42.78580524,-86.09079709,188.15
,5.48,230.15,66.537,1.308,-0.05,-1.271,11.473,-1.767,55.03,3.688,0,-0.771,-0.763,24.139,18,1.374,0.022,1.43,103.041,66.034,185.717,0.68,0.14,42.78580471,-86.09079445,188.16
,5.5,230.86,66.537,1.314,-0.052,-1.269,11.578,-1.816,55.465,3.688,0,-0.75,-0.775,24.189,18,1.376,0.001,1.429,104.416,66.025,185.723,0.68,0.14,42.78580418,-86.0907918,188.17
,5.52,231.58,66.537,1.319,-0.055,-1.266,11.673,-1.869,55.876,3.688,0,-0.706,-0.817,24.238,18,1.378,-0.02,1.428,105.791,66.016,185.729,0.68,0.14,42.78580354,-86.09078923,188.17
,5.54,232.29,66.537,1.325,-0.058,-1.262,11.744,-1.923,56.256,3.688,0,-0.661,-0.859,24.288,18,1.38,-0.041,1.427,107.166,66.007,185.734,0.68,0.14,42.7858029,-86.09078665,188.18
,5.56,232.99,66.537,1.33,-0.062,-1.257,11.777,-1.979,56.603,3.687,0,-0.662,-0.858,24.232,18,1.388,-0.06,1.454,108.555,66.598,185.74,0.68,0.14,42.7858022,-86.09078411,188.18
,5.58,233.69,66.537,1.335,-0.065,-1.25,11.758,-2.034,56.908,3.687,0,-0.671,-0.85,24.158,18,1.397,-0.079,1.486,109.946,67.294,185.745,0.68,0.14,42.78580146,-86.09078161,188.19
,5.6,234.4,66.537,1.337,-0.062,-1.239,11.638,-2.094,57.231,3.687,0,-0.657,-0.839,24.083,18,1.407,-0.098,1.518,111.337,67.991,185.751,0.68,0.14,42.78580071,-86.09077911,188.19
,5.62,235.1,66.537,1.335,-0.055,-1.229,11.477,-2.102,57.413,3.687,0,-0.602,-0.823,24.009,18,1.416,-0.117,1.55,112.729,68.688,185.757,0.68,0.14,42.78579986,-86.0907767,188.2
,5.64,235.8,66.537,1.332,-0.046,-1.22,11.28,-2.059,57.516,3.687,0,-0.548,-0.807,23.934,18,1.425,-0.136,1.582,114.12,69.385,185.762,0.68,0.14,42.78579901,-86.09077429,188.2
,5.66,236.49,66.537,1.327,-0.033,-1.213,11.064,-1.962,57.557,3.687,0,-0.605,-0.827,23.859,18,1.431,-0.136,1.618,115.513,70.011,185.77,0.68,0.147,42.78579811,-86.09077192,188.21
,5.68,237.18,66.537,1.323,-0.018,-1.208,10.832,-1.824,57.588,3.687,0,-0.682,-0.854,23.785,18,1.436,-0.132,1.655,116.906,70.625,185.777,0.68,0.155,42.78579716,-86.09076959,188.22
,5.7,237.87,66.537,1.319,-0.003,-1.206,10.617,-1.668,57.619,3.687,0,-0.736,-0.862,23.71,18,1.44,-0.128,1.692,118.3,71.24,185.784,0.68,0.163,42.78579621,-86.09076727,188.22
,5.72,238.56,66.537,1.317,0.011,-1.208,10.433,-1.517,57.624,3.686,0,-0.747,-0.838,23.636,18,1.445,-0.125,1.728,119.693,71.854,185.792,0.68,0.171,42.78579515,-86.09076503,188.23
,5.74,239.26,66.537,1.315,0.025,-1.21,10.307,-1.393,57.65,3.686,0,-0.758,-0.814,23.561,18,1.45,-0.121,1.765,121.087,72.468,185.799,0.68,0.179,42.7857941,-86.0907628,188.24
,5.76,239.94,66.532,1.313,0.037,-1.215,10.242,-1.31,57.708,3.686,0,-0.748,-0.783,23.529,18,1.448,-0.108,1.776,122.478,72.498,185.808,0.68,0.18,42.78579299,-86.09076062,188.25
,5.78,240.63,66.526,1.311,0.047,-1.22,10.254,-1.268,57.797,3.686,0,-0.734,-0.751,23.504,18,1.443,-0.094,1.783,123.869,72.425,185.816,0.68,0.18,42.78579183,-86.09075849,188.26
,5.8,241.32,66.52,1.307,0.053,-1.225,10.357,-1.261,57.918,3.686,0,-0.724,-0.748,23.479,18,1.439,-0.079,1.79,125.26,72.351,185.825,0.68,0.18,42.78579067,-86.09075635,188.27
,5.82,242,66.513,1.303,0.055,-1.231,10.534,-1.28,58.044,3.686,0,-0.723,-0.801,23.454,18,1.434,-0.065,1.797,126.651,72.278,185.834,0.68,0.18,42.78578941,-86.09075433,188.28
,5.84,242.69,66.507,1.299,0.054,-1.236,10.782,-1.321,58.221,3.686,0,-0.721,-0.853,23.429,18,1.43,-0.051,1.804,128.043,72.205,185.842,0.68,0.18,42.78578815,-86.09075232,188.28
,5.86,243.38,66.501,1.296,0.049,-1.243,11.066,-1.38,58.382,3.686,0,-0.709,-0.868,23.436,18,1.43,-0.04,1.789,129.428,72.322,185.848,0.68,0.182,42.78578683,-86.09075036,188.29
,5.88,244.07,66.495,1.293,0.043,-1.251,11.362,-1.459,58.564,3.686,0,-0.695,-0.875,23.449,18,1.43,-0.029,1.771,130.812,72.473,185.854,0.68,0.184,42.78578547,-86.09074846,188.3
,5.9,244.76,66.489,1.291,0.038,-1.259,11.639,-1.548,58.699,3.686,0,-0.67,-0.865,23.461,18,1.431,-0.019,1.753,132.196,72.625,185.86,0.68,0.186,42.78578411,-86.09074656,188.3
,5.92,245.45,66.482,1.289,0.035,-1.267,11.866,-1.635,58.823,3.686,0,-0.626,-0.823,23.474,18,1.431,-0.009,1.734,133.581,72.776,185.865,0.68,0.188,42.78578265,-86.0907448,188.31
,5.94,246.14,66.476,1.289,0.033,-1.273,12.038,-1.703,58.895,3.686,0,-0.581,-0.781,23.486,18,1.432,0.002,1.716,134.965,72.927,185.871,0.68,0.19,42.78578119,-86.09074303,188.31
,5.96,246.83,66.47,1.292,0.032,-1.279,12.142,-1.743,58.931,3.686,0,-0.606,-0.806,23.498,18,1.431,0.013,1.697,136.339,72.895,185.876,0.68,0.19,42.78577969,-86.09074133,188.32
,5.98,247.52,66.464,1.295,0.031,-1.283,12.182,-1.754,58.936,3.686,0,-0.642,-0.842,23.511,18,1.43,0.025,1.677,137.712,72.831,185.88,0.68,0.19,42.78577815,-86.0907397,188.32
,6,248.21,66.457,1.305,0.029,-1.287,12.147,-1.74,58.909,3.686,0,-0.687,-0.868,23.523,18,1.428,0.037,1.658,139.085,72.767,185.885,0.68,0.19,42.78577661,-86.09073807,188.33
,6.02,248.9,66.451,1.315,0.027,-1.29,12.077,-1.729,58.865,3.686,0,-0.749,-0.873,23.536,18,1.427,0.049,1.638,140.458,72.703,185.889,0.68,0.19,42.78577499,-86.09073656,188.33
,6.04,249.59,66.445,1.326,0.025,-1.292,11.993,-1.73,58.818,3.686,0,-0.812,-0.879,23.548,18,1.426,0.061,1.619,141.831,72.639,185.894,0.68,0.19,42.78577337,-86.09073506,188.34
,6.06,250.28,66.439,1.337,0.022,-1.293,11.914,-1.749,58.758,3.687,0,-0.803,-0.892,23.561,18,1.416,0.067,1.6,143.18,72.033,185.899,0.68,0.187,42.78577172,-86.09073363,188.34
,6.08,250.98,66.432,1.348,0.018,-1.294,11.852,-1.792,58.695,3.687,0,-0.783,-0.906,23.573,18,1.405,0.072,1.582,144.525,71.332,185.905,0.68,0.183,42.78577004,-86.09073225,188.34
,6.1,251.67,66.426,1.357,0.012,-1.295,11.82,-1.86,58.646,3.687,0,-0.758,-0.906,23.585,18,1.394,0.076,1.564,145.871,70.63,185.911,0.68,0.179,42.78576836,-86.09073088,188.35
,6.12,252.36,66.42,1.365,0.005,-1.295,11.823,-1.947,58.613,3.687,0,-0.726,-0.88,23.598,18,1.383,0.081,1.545,147.216,69.929,185.917,0.68,0.175,42.78576663,-86.09072963,188.36
,6.14,253.05,66.414,1.371,-0.005,-1.295,11.861,-2.046,58.582,3.687,0,-0.695,-0.854,23.61,18,1.371,0.085,1.527,148.561,69.228,185.923,0.68,0.171,42.78576489,-86.09072839,188.36
,6.16,253.75,66.407,1.374,-0.017,-1.295,11.927,-2.158,58.577,3.687,0,-0.687,-0.847,23.665,18,1.357,0.081,1.5,149.868,68.491,185.93,0.68,0.167,42.78576313,-86.09072721,188.37
,6.18,254.46,66.401,1.376,-0.032,-1.296,12.01,-2.283,58.59,3.687,0,-0.683,-0.843,23.727,18,1.342,0.074,1.471,151.167,67.749,185.938,0.68,0.163,42.78576135,-86.09072609,188.38
,6.2,255.16,66.395,1.376,-0.049,-1.297,12.093,-2.421,58.592,3.687,0,-0.67,-0.845,23.789,18,1.327,0.068,1.443,152.467,67.006,185.946,0.68,0.159,42.78575957,-86.09072498,188.39
,6.22,255.86,66.389,1.373,-0.066,-1.298,12.161,-2.563,58.592,3.687,0,-0.642,-0.859,23.851,18,1.312,0.062,1.414,153.766,66.264,185.954,0.68,0.155,42.78575775,-86.090724,188.4
,6.24,256.56,66.382,1.369,-0.082,-1.299,12.208,-2.702,58.592,3.687,0,-0.614,-0.874,23.913,18,1.297,0.056,1.385,155.066,65.521,185.962,0.68,0.151,42.78575594,-86.09072302,188.4
,6.26,257.27,66.376,1.364,-0.097,-1.3,12.221,-2.83,58.579,3.687,0,-0.631,-0.865,23.947,18,1.279,0.053,1.352,156.311,64.72,185.969,0.68,0.15,42.7857541,-86.09072211,188.41
,6.28,257.97,66.37,1.357,-0.11,-1.3,12.199,-2.947,58.55,3.687,0,-0.655,-0.853,23.976,18,1.261,0.052,1.317,157.546,63.909,185.975,0.68,0.15,42.78575225,-86.09072126,188.42
,6.3,258.68,66.364,1.349,-0.121,-1.3,12.145,-3.054,58.506,3.687,0,-0.692,-0.854,24.005,18,1.242,0.05,1.283,158.781,63.097,185.981,0.68,0.15,42.7857504,-86.09072042,188.42
,6.32,259.38,66.357,1.34,-0.13,-1.299,12.067,-3.148,58.433,3.687,0,-0.752,-0.88,24.034,18,1.224,0.048,1.249,160.016,62.286,185.987,0.68,0.15,42.78574853,-86.09071971,188.43
,6.34,260.09,66.351,1.33,-0.137,-1.298,11.972,-3.223,58.341,3.687,0,-0.812,-0.906,24.063,18,1.205,0.046,1.214,161.252,61.475,185.994,0.68,0.15,42.78574665,-86.09071899,188.44
,6.36,260.8,66.345,1.319,-0.143,-1.298,11.874,-3.274,58.235,3.687,0,-0.78,-0.878,24.092,18,1.185,0.055,1.186,162.427,60.48,185.998,0.68,0.153,42.78574476,-86.09071835,188.44
,6.38,261.51,66.339,1.303,-0.147,-1.296,11.753,-3.308,58.059,3.687,0,-0.731,-0.839,24.121,18,1.163,0.065,1.158,163.591,59.454,186.002,0.68,0.157,42.78574286,-86.09071776,188.44
,6.4,262.22,66.332,1.292,-0.15,-1.297,11.688,-3.314,57.87,3.687,0,-0.701,-0.827,24.15,18,1.142,0.076,1.131,164.755,58.427,186.006,0.68,0.161,42.78574096,-86.09071717,188.45
,6.42,262.93,66.326,1.281,-0.151,-1.299,11.646,-3.31,57.683,3.687,0,-0.708,-0.864,24.179,18,1.121,0.087,1.103,165.919,57.4,186.01,0.68,0.165,42.78573904,-86.09071671,188.45
,6.44,263.64,66.32,1.271,-0.151,-1.3,11.634,-3.307,57.469,3.687,0,-0.714,-0.901,24.208,18,1.099,0.097,1.076,167.084,56.373,186.013,0.68,0.169,42.78573711,-86.09071624,188.46
,6.46,264.35,66.314,1.261,-0.151,-1.303,11.632,-3.31,57.198,3.687,0,-0.705,-0.899,24.237,18,1.085,0.112,1.058,168.18,55.627,186.016,0.68,0.173,42.78573517,-86.09071584,188.46
,6.48,265.07,66.308,1.251,-0.153,-1.305,11.652,-3.317,56.889,3.687,0,-0.693,-0.891,24.266,18,1.071,0.128,1.042,169.264,54.931,186.019,0.68,0.177,42.78573321,-86.09071549,188.46
,6.5,265.78,66.301,1.239,-0.155,-1.307,11.683,-3.32,56.55,3.687,0,-0.68,-0.879,24.295,18,1.058,0.145,1.026,170.348,54.234,186.021,0.68,0.181,42.78573126,-86.09071514,188.46
,6.52,266.5,66.295,1.227,-0.157,-1.308,11.714,-3.311,56.154,3.687,0,-0.664,-0.863,24.324,18,1.045,0.161,1.01,171.432,53.537,186.024,0.68,0.185,42.78572928,-86.09071492,188.47
,6.54,267.21,66.289,1.214,-0.161,-1.309,11.745,-3.289,55.694,3.687,0,-0.648,-0.847,24.353,18,1.031,0.177,0.994,172.516,52.84,186.027,0.68,0.189,42.78572729,-86.0907147,188.47
,6.56,267.94,66.283,1.201,-0.167,-1.31,11.763,-3.257,55.199,3.687,0,-0.668,-0.855,24.442,18,1.024,0.192,0.972,173.528,52.393,186.029,0.68,0.193,42.78572529,-86.09071454,188.47
,6.58,268.67,66.276,1.188,-0.173,-1.309,11.759,-3.217,54.672,3.688,0,-0.694,-0.868,24.542,18,1.017,0.207,0.949,174.527,51.99,186.032,0.68,0.197,42.78572328,-86.09071444,188.47
,6.6,269.4,66.27,1.173,-0.18,-1.308,11.724,-3.173,54.089,3.688,0,-0.718,-0.862,24.641,18,1.01,0.222,0.926,175.526,51.586,186.034,0.68,0.201,42.78572126,-86.09071434,188.48
,6.62,270.13,66.264,1.158,-0.189,-1.306,11.665,-3.125,53.441,3.688,0,-0.735,-0.821,24.741,18,1.003,0.237,0.903,176.525,51.183,186.037,0.68,0.205,42.78571922,-86.09071436,188.48
,6.64,270.86,66.258,1.144,-0.198,-1.303,11.583,-3.068,52.785,3.688,0,-0.753,-0.781,24.84,18,0.997,0.252,0.88,177.525,50.78,186.039,0.68,0.209,42.78571717,-86.09071438,188.48
,6.66,271.6,66.251,1.128,-0.207,-1.299,11.47,-3.004,52.103,3.688,0,-0.71,-0.77,24.95,18,0.983,0.265,0.878,125.817,49.842,186.041,0.68,0.205,42.78571511,-86.09071447,188.48
,6.68,272.34,66.245,1.113,-0.215,-1.296,11.34,-2.934,51.388,3.688,0,-0.655,-0.764,25.062,18,0.967,0.278,0.879,64.809,48.811,186.043,0.68,0.199,42.78571304,-86.09071461,188.49
,6.7,273.09,66.239,1.098,-0.223,-1.29,11.194,-2.861,50.669,3.688,0,-0.632,-0.765,25.174,18,0.952,0.29,0.88,3.8,47.78,186.045,0.68,0.193,42.78571096,-86.09071475,188.49
,6.72,273.83,66.233,1.083,-0.232,-1.285,11.039,-2.787,49.923,3.688,0,-0.666,-0.779,25.285,18,0.937,0.303,0.881,-57.208,46.748,186.047,0.68,0.187,42.78570886,-86.090715,188.49
,6.74,274.58,66.226,1.069,-0.241,-1.279,10.876,-2.712,49.174,3.688,0,-0.701,-0.793,25.397,18,0.922,0.315,0.882,-118.217,45.717,186.049,0.68,0.181,42.78570676,-86.09071525,188.49
,6.76,275.34,66.228,1.053,-0.251,-1.273,10.712,-2.642,48.424,3.688,0,-0.687,-0.821,25.541,18,0.905,0.326,0.872,-135.236,44.635,186.051,0.68,0.178,42.78570465,-86.09071555,188.49
,6.78,276.11,66.23,1.031,-0.262,-1.264,10.475,-2.544,47.356,3.688,0,-0.665,-0.851,25.69,18,0.889,0.336,0.859,-144.493,43.544,186.054,0.68,0.176,42.78570252,-86.0907159,188.5
,6.8,276.88,66.233,1.014,-0.272,-1.256,10.291,-2.469,46.536,3.688,0,-0.654,-0.867,25.839,18,0.872,0.345,0.847,-153.75,42.453,186.057,0.68,0.174,42.7857004,-86.09071625,188.5
,6.82,277.65,66.235,0.999,-0.278,-1.25,10.113,-2.404,45.756,3.688,0,-0.664,-0.857,25.988,18,0.855,0.355,0.834,-163.006,41.362,186.06,0.68,0.172,42.78569825,-86.0907167,188.5
,6.84,278.41,66.238,0.985,-0.282,-1.244,9.926,-2.347,44.961,3.688,0,-0.675,-0.846,26.137,18,0.839,0.365,0.821,-172.263,40.272,186.062,0.68,0.17,42.7856961,-86.09071714,188.5
,6.86,279.2,66.24,0.971,-0.285,-1.237,9.735,-2.303,44.166,3.688,0,-0.702,-0.831,26.308,18,0.828,0.371,0.799,-173.019,39.523,186.065,0.68,0.17,42.78569394,-86.09071764,188.51
,6.88,280,66.243,0.957,-0.287,-1.23,9.541,-2.268,43.369,3.688,0,-0.731,-0.815,26.482,18,0.818,0.375,0.775,-172.274,38.836,186.067,0.68,0.17,42.78569177,-86.09071819,188.51
,6.9,280.79,66.245,0.943,-0.289,-1.223,9.352,-2.23,42.558,3.688,0,-0.757,-0.799,26.656,18,0.808,0.38,0.751,-171.529,38.148,186.069,0.68,0.17,42.7856896,-86.09071873,188.51
,6.92,281.58,66.248,0.929,-0.291,-1.216,9.171,-2.182,41.745,3.687,0,-0.775,-0.784,26.83,18,0.798,0.385,0.727,-170.784,37.461,186.072,0.68,0.17,42.78568741,-86.09071938,188.51
,6.94,282.37,66.251,0.914,-0.293,-1.21,9.001,-2.121,40.933,3.687,0,-0.793,-0.768,27.004,18,0.788,0.39,0.703,-170.039,36.773,186.074,0.68,0.17,42.78568522,-86.09072003,188.52
,6.96,283.19,66.253,0.901,-0.297,-1.204,8.847,-2.047,40.135,3.687,0,-0.785,-0.787,27.178,18,0.776,0.39,0.67,-169.351,36.035,186.076,0.68,0.167,42.78568302,-86.09072073,188.52
,6.98,284.01,66.256,0.887,-0.303,-1.199,8.701,-1.965,39.351,3.687,0,-0.773,-0.813,27.352,18,0.765,0.39,0.636,-168.672,35.288,186.079,0.68,0.163,42.7856808,-86.09072149,188.52
,7,284.83,66.258,0.874,-0.31,-1.195,8.563,-1.883,38.582,3.687,0,-0.76,-0.822,27.526,18,0.753,0.39,0.601,-167.994,34.541,186.081,0.68,0.159,42.78567859,-86.09072224,188.52
,7.02,285.64,66.261,0.862,-0.32,-1.193,8.433,-1.81,37.83,3.687,0,-0.744,-0.798,27.699,18,0.741,0.389,0.567,-167.316,33.794,186.083,0.68,0.155,42.78567636,-86.0907231,188.52
,7.04,286.46,66.263,0.849,-0.33,-1.191,8.307,-1.75,37.094,3.687,0,-0.727,-0.773,27.873,18,0.729,0.389,0.532,-166.637,33.047,186.085,0.68,0.151,42.78567413,-86.09072395,188.53
,7.06,287.3,66.266,0.836,-0.34,-1.191,8.186,-1.701,36.373,3.687,0,-0.724,-0.778,28.047,18,0.712,0.384,0.514,-166.023,32.077,186.085,0.68,0.15,42.78567189,-86.09072485,188.53
,7.08,288.15,66.268,0.824,-0.351,-1.19,8.071,-1.663,35.667,3.686,0,-0.722,-0.789,28.221,18,0.694,0.379,0.498,-165.42,31.069,186.084,0.68,0.15,42.78566964,-86.09072579,188.53
,7.1,288.99,66.271,0.812,-0.36,-1.191,7.965,-1.631,34.978,3.686,0,-0.726,-0.801,28.395,18,0.676,0.373,0.482,-164.818,30.06,186.084,0.68,0.15,42.7856674,-86.09072674,188.53
,7.12,289.83,66.273,0.8,-0.368,-1.192,7.868,-1.608,34.303,3.686,0,-0.74,-0.817,28.569,18,0.658,0.368,0.466,-164.215,29.052,186.083,0.68,0.15,42.78566514,-86.09072776,188.53
,7.14,290.68,66.276,0.789,-0.378,-1.194,7.78,-1.593,33.644,3.686,0,-0.754,-0.833,28.743,18,0.64,0.362,0.45,-163.612,28.044,186.083,0.68,0.15,42.78566288,-86.09072878,188.53
,7.16,291.54,66.278,0.775,-0.391,-1.197,7.663,-1.588,32.682,3.686,0,-0.757,-0.849,28.886,18,0.626,0.359,0.423,-163.076,27.304,186.091,0.68,0.15,42.78566062,-86.09072984,188.53
,7.18,292.4,66.281,0.764,-0.407,-1.199,7.571,-1.6,31.973,3.686,0,-0.759,-0.865,29.022,18,0.614,0.356,0.394,-162.551,26.612,186.102,0.68,0.15,42.78565835,-86.09073093,188.54
,7.2,293.27,66.284,0.753,-0.424,-1.201,7.465,-1.623,31.29,3.686,0,-0.75,-0.867,29.159,18,0.601,0.353,0.365,-162.026,25.92,186.112,0.68,0.15,42.78565609,-86.09073202,188.55
,7.22,294.13,66.286,0.743,-0.443,-1.203,7.339,-1.66,30.615,3.686,0,-0.722,-0.84,29.296,18,0.588,0.35,0.337,-161.501,25.228,186.122,0.68,0.15,42.78565381,-86.09073319,188.56
