Elapsed_Time,Time (s),Distance [feet],Logger Temperature [∞F],AccelerometerX [g],AccelerometerY [g],AccelerometerZ [g],GyroX [deg/s],GyroY [deg/s],GyroZ [deg/s],Int Batt Voltage [V],RPM [rpm],BrakePressure_0 [bar],BrakePressure_1 [bar],GPS_Speed [mph],GPS_Nsat [#],GPS_LatAcc [g],GPS_LonAcc [g],GPS_Slope [deg],GPS_Heading [deg],GPS_Gyro [deg/s],GPS_Altitude [m],GPS_PosAccuracy [#],GPS_SpdAccuracy [#],GPS_Latitude [∞],GPS_Longitude [∞],GPS_Elevation [cm]
,2.34,104.06,65.919,1.477,0.169,-1.355,12.269,-3.299,50.206,3.684,0,-0.669,-0.851,27.144,18,1.113,0.165,-1.536,-27.202,50.664,185.967,0.72,0.306,42.78553447,-86.09095924,188.41
,2.36,104.87,65.917,1.47,0.149,-1.336,11.964,-3.399,49.861,3.684,0,-0.656,-0.865,27.231,18,1.143,0.171,-1.526,-26.129,52.062,185.964,0.72,0.3,42.78553659,-86.09096036,188.4
,2.38,105.67,65.915,1.463,0.134,-1.319,11.682,-3.42,49.58,3.683,0,-0.645,-0.874,27.318,18,1.173,0.176,-1.517,-25.057,53.46,185.961,0.72,0.294,42.78553871,-86.09096147,188.4
,2.4,106.48,65.913,1.455,0.122,-1.302,11.406,-3.387,49.337,3.683,0,-0.659,-0.846,27.405,18,1.202,0.182,-1.508,-23.984,54.858,185.958,0.72,0.288,42.78554087,-86.09096247,188.4
,2.42,107.29,65.911,1.445,0.111,-1.286,11.151,-3.302,49.118,3.683,0,-0.672,-0.818,27.492,18,1.232,0.187,-1.499,-22.911,56.256,185.954,0.72,0.282,42.78554305,-86.09096343,188.4
,2.44,108.1,65.909,1.436,0.1,-1.271,10.937,-3.176,48.956,3.683,0,-0.652,-0.796,27.586,18,1.248,0.194,-1.494,-21.905,56.964,185.95,0.72,0.273,42.78554525,-86.09096435,188.39
,2.46,108.93,65.907,1.427,0.089,-1.259,10.77,-3.022,48.849,3.682,0,-0.608,-0.779,27.686,18,1.256,0.203,-1.492,-20.942,57.211,185.945,0.72,0.261,42.78554748,-86.09096516,188.39
,2.48,109.75,65.905,1.419,0.076,-1.249,10.645,-2.859,48.792,3.682,0,-0.575,-0.766,27.785,18,1.263,0.211,-1.489,-19.98,57.459,185.94,0.72,0.249,42.78554971,-86.09096597,188.38
,2.5,110.57,65.903,1.409,0.062,-1.241,10.564,-2.699,48.761,3.682,0,-0.63,-0.794,27.885,18,1.271,0.219,-1.487,-19.017,57.706,185.935,0.72,0.237,42.78555198,-86.09096665,188.38
,2.52,111.39,65.901,1.399,0.047,-1.235,10.52,-2.55,48.748,3.682,0,-0.685,-0.823,27.984,18,1.278,0.227,-1.485,-18.055,57.954,185.93,0.72,0.225,42.78555426,-86.09096731,188.37
,2.54,112.22,65.899,1.388,0.031,-1.232,10.503,-2.413,48.748,3.681,0,-0.719,-0.844,28.091,18,1.265,0.24,-1.484,-17.158,57.261,185.927,0.72,0.224,42.78555655,-86.09096791,188.37
,2.56,113.06,65.898,1.377,0.014,-1.229,10.509,-2.287,48.73,3.681,0,-0.739,-0.862,28.203,18,1.239,0.255,-1.484,-16.306,55.941,185.925,0.72,0.23,42.78555887,-86.09096842,188.36
,2.58,113.9,65.897,1.366,-0.003,-1.228,10.529,-2.176,48.698,3.681,0,-0.752,-0.874,28.315,18,1.213,0.27,-1.484,-15.453,54.621,185.923,0.72,0.236,42.78556118,-86.09096892,188.36
,2.6,114.74,65.895,1.354,-0.019,-1.228,10.557,-2.085,48.63,3.68,0,-0.694,-0.846,28.426,18,1.187,0.286,-1.484,-14.6,53.301,185.921,0.72,0.242,42.78556353,-86.09096933,188.36
,2.62,115.58,65.894,1.341,-0.036,-1.227,10.579,-2.017,48.499,3.68,0,-0.636,-0.818,28.538,18,1.161,0.301,-1.484,-13.748,51.98,185.919,0.72,0.248,42.78556588,-86.09096971,188.36
,2.64,116.43,65.893,1.327,-0.055,-1.227,10.586,-1.974,48.287,3.68,0,-0.636,-0.805,28.665,18,1.121,0.318,-1.472,-12.948,49.976,185.916,0.72,0.245,42.78556824,-86.09097005,188.36
,2.66,117.29,65.891,1.312,-0.073,-1.226,10.567,-1.948,47.98,3.68,0,-0.676,-0.802,28.802,18,1.07,0.335,-1.453,-12.182,47.514,185.914,0.72,0.237,42.78557063,-86.09097032,188.35
,2.68,118.15,65.89,1.294,-0.091,-1.226,10.512,-1.929,47.58,3.679,0,-0.709,-0.801,28.939,18,1.02,0.353,-1.433,-11.417,45.053,185.911,0.72,0.229,42.78557302,-86.09097059,188.35
,2.7,119,65.889,1.276,-0.11,-1.226,10.418,-1.913,47.067,3.679,0,-0.683,-0.816,29.075,18,0.969,0.371,-1.414,-10.651,42.591,185.908,0.72,0.221,42.78557543,-86.09097078,188.35
,2.72,119.86,65.887,1.257,-0.131,-1.227,10.285,-1.907,46.43,3.679,0,-0.657,-0.831,29.212,18,0.919,0.388,-1.394,-9.886,40.13,185.905,0.72,0.213,42.78557786,-86.09097096,188.35
,2.74,120.74,65.886,1.229,-0.154,-1.229,10.055,-1.94,45.387,3.679,0,-0.68,-0.811,29.386,18,0.866,0.4,-1.366,-9.16,37.594,185.902,0.72,0.208,42.7855803,-86.09097111,188.34
,2.76,121.63,65.885,1.201,-0.176,-1.23,9.815,-2.009,44.275,3.678,0,-0.736,-0.768,29.585,18,0.812,0.408,-1.333,-8.461,35.009,185.897,0.72,0.204,42.78558277,-86.09097122,188.34
,2.78,122.51,65.883,1.176,-0.193,-1.231,9.608,-2.106,43.199,3.678,0,-0.782,-0.731,29.784,18,0.757,0.415,-1.3,-7.762,32.424,185.893,0.72,0.2,42.78558524,-86.09097132,188.34
,2.8,123.4,65.882,1.148,-0.207,-1.231,9.415,-2.233,41.999,3.678,0,-0.728,-0.742,29.982,18,0.703,0.423,-1.267,-7.063,29.839,185.889,0.72,0.196,42.78558774,-86.09097139,188.33
,2.82,124.29,65.881,1.119,-0.221,-1.231,9.239,-2.382,40.683,3.677,0,-0.675,-0.752,30.181,18,0.649,0.431,-1.233,-6.364,27.253,185.885,0.72,0.192,42.78559026,-86.09097144,188.33
,2.84,125.19,65.88,1.089,-0.234,-1.232,9.082,-2.548,39.267,3.677,0,-0.659,-0.775,30.373,18,0.606,0.435,-1.221,-5.713,25.246,185.875,0.72,0.188,42.78559278,-86.09097148,188.32
,2.86,126.11,65.878,1.057,-0.249,-1.233,8.939,-2.729,37.758,3.677,0,-0.669,-0.806,30.559,18,0.572,0.437,-1.222,-5.094,23.623,185.862,0.72,0.184,42.78559534,-86.0909715,188.3
,2.88,127.02,65.877,1.023,-0.264,-1.234,8.789,-2.92,36.165,3.677,0,-0.679,-0.834,30.745,18,0.538,0.439,-1.223,-4.476,22.001,185.849,0.72,0.18,42.7855979,-86.09097151,188.29
,2.9,127.94,65.876,0.988,-0.281,-1.235,8.612,-3.114,34.503,3.676,0,-0.695,-0.837,30.932,18,0.503,0.44,-1.224,-3.857,20.378,185.835,0.72,0.176,42.7856005,-86.0909715,188.28
,2.92,128.85,65.874,0.952,-0.298,-1.236,8.387,-3.307,32.796,3.676,0,-0.711,-0.839,31.118,18,0.469,0.442,-1.225,-3.238,18.755,185.822,0.72,0.172,42.7856031,-86.09097149,188.26
,2.94,129.79,65.873,0.915,-0.314,-1.235,8.1,-3.495,31.072,3.676,0,-0.7,-0.849,31.312,18,0.454,0.446,-1.241,-2.684,18.002,185.81,0.72,0.17,42.78560572,-86.09097146,188.25
,2.96,130.73,65.872,0.876,-0.329,-1.233,7.749,-3.672,29.341,3.676,0,-0.672,-0.864,31.511,18,0.452,0.45,-1.266,-2.173,17.828,185.798,0.72,0.17,42.78560836,-86.09097141,188.24
,2.98,131.67,65.87,0.836,-0.343,-1.229,7.345,-3.834,27.621,3.676,0,-0.649,-0.874,31.71,18,0.45,0.455,-1.291,-1.662,17.653,185.786,0.72,0.17,42.78561101,-86.09097136,188.23
,3,132.62,65.869,0.795,-0.354,-1.222,6.904,-3.971,25.943,3.675,0,-0.676,-0.847,31.909,18,0.449,0.459,-1.317,-1.151,17.479,185.775,0.72,0.17,42.78561369,-86.09097127,188.22
,3.02,133.56,65.868,0.753,-0.363,-1.214,6.448,-4.07,24.328,3.675,0,-0.702,-0.819,32.107,18,0.447,0.463,-1.342,-0.639,17.305,185.763,0.72,0.17,42.78561638,-86.09097116,188.2
,3.04,134.52,65.866,0.711,-0.37,-1.204,6.002,-4.12,22.794,3.675,0,-0.706,-0.797,32.306,18,0.457,0.472,-1.349,-0.192,17.612,185.754,0.72,0.17,42.78561908,-86.09097104,188.19
,3.06,135.5,65.865,0.67,-0.376,-1.193,5.581,-4.11,21.36,3.675,0,-0.695,-0.78,32.505,18,0.476,0.483,-1.343,0.214,18.24,185.747,0.72,0.17,42.78562181,-86.09097087,188.19
,3.08,136.47,65.864,0.63,-0.382,-1.183,5.195,-4.041,20.04,3.675,0,-0.687,-0.764,32.704,18,0.495,0.493,-1.337,0.62,18.868,185.74,0.72,0.17,42.78562454,-86.0909707,188.18
,3.1,137.44,65.862,0.593,-0.389,-1.172,4.846,-3.918,18.836,3.675,0,-0.714,-0.762,32.903,18,0.513,0.504,-1.331,1.025,19.496,185.733,0.72,0.17,42.78562731,-86.09097047,188.17
,3.12,138.42,65.861,0.548,-0.398,-1.16,4.444,-3.686,17.465,3.674,0,-0.741,-0.761,33.102,18,0.532,0.515,-1.326,1.431,20.124,185.726,0.72,0.17,42.78563008,-86.09097022,188.17
,3.14,139.41,65.86,0.509,-0.406,-1.15,4.106,-3.423,16.343,3.674,0,-0.702,-0.778,33.338,18,0.543,0.521,-1.315,1.793,20.425,185.722,0.72,0.171,42.78563287,-86.09096994,188.16
,3.16,140.43,65.858,0.482,-0.414,-1.143,3.852,-3.168,15.568,3.674,0,-0.619,-0.806,33.599,18,0.55,0.524,-1.301,2.125,20.507,185.721,0.72,0.173,42.78563568,-86.0909696,188.15
,3.18,141.44,65.857,0.457,-0.421,-1.137,3.618,-2.899,14.914,3.674,0,-0.554,-0.831,33.86,18,0.557,0.526,-1.288,2.457,20.59,185.719,0.72,0.175,42.7856385,-86.09096926,188.15
,3.2,142.45,65.856,0.436,-0.428,-1.132,3.406,-2.629,14.375,3.674,0,-0.66,-0.82,34.121,18,0.564,0.529,-1.274,2.79,20.672,185.718,0.72,0.177,42.78564135,-86.09096885,188.15
,3.22,143.46,65.855,0.418,-0.434,-1.127,3.224,-2.366,13.94,3.674,0,-0.766,-0.809,34.382,18,0.571,0.532,-1.26,3.122,20.755,185.716,0.72,0.179,42.7856442,-86.09096843,188.15
,3.24,144.49,65.853,0.404,-0.438,-1.122,3.08,-2.113,13.607,3.674,0,-0.791,-0.803,34.605,18,0.557,0.517,-1.248,3.439,20.062,185.712,0.72,0.181,42.78564707,-86.09096799,188.16
,3.26,145.53,65.852,0.393,-0.44,-1.117,2.98,-1.871,13.369,3.673,0,-0.76,-0.801,34.804,18,0.529,0.49,-1.238,3.746,18.852,185.706,0.72,0.183,42.78564996,-86.09096751,188.15
,3.28,146.57,65.851,0.385,-0.443,-1.113,2.924,-1.64,13.222,3.673,0,-0.734,-0.798,35.003,18,0.501,0.463,-1.228,4.053,17.642,185.701,0.72,0.185,42.78565285,-86.09096703,188.14
,3.3,147.61,65.849,0.381,-0.445,-1.111,2.909,-1.424,13.151,3.673,0,-0.743,-0.784,35.202,18,0.473,0.436,-1.217,4.36,16.431,185.695,0.72,0.187,42.78565576,-86.09096652,188.14
,3.32,148.65,65.848,0.381,-0.446,-1.11,2.946,-1.175,13.167,3.673,0,-0.752,-0.77,35.401,18,0.445,0.408,-1.207,4.667,15.221,185.689,0.72,0.189,42.78565867,-86.090966,188.13
,3.34,149.71,65.847,0.386,-0.446,-1.11,3.006,-0.968,13.244,3.673,0,-0.731,-0.763,35.57,18,0.407,0.359,-1.187,4.979,13.725,185.68,0.72,0.192,42.78566159,-86.09096549,188.12
,3.36,150.77,65.845,0.393,-0.446,-1.111,3.069,-0.82,13.355,3.673,0,-0.689,-0.762,35.719,18,0.361,0.293,-1.161,5.293,12.038,185.668,0.72,0.196,42.78566451,-86.09096497,188.11
,3.38,151.83,65.844,0.402,-0.446,-1.113,3.13,-0.697,13.494,3.672,0,-0.577,-0.718,35.868,18,0.316,0.228,-1.134,5.607,10.352,185.656,0.72,0.2,42.78566744,-86.09096444,188.1
,3.4,152.89,65.843,0.413,-0.445,-1.117,3.178,-0.601,13.652,3.672,0,0.177,-0.301,36.017,18,0.271,0.163,-1.108,5.921,8.665,185.644,0.72,0.204,42.78567035,-86.09096394,188.09
,3.42,153.96,65.841,0.425,-0.444,-1.121,3.205,-0.529,13.826,3.672,0,0.93,0.116,36.166,18,0.225,0.098,-1.082,6.235,6.978,185.633,0.72,0.208,42.78567326,-86.09096343,188.07
,3.44,155.01,65.84,0.437,-0.44,-1.125,3.203,-0.476,14.013,3.672,0,4.467,1.486,36.189,18,0.197,0.024,-1.045,6.562,5.957,185.621,0.72,0.206,42.78567616,-86.09096293,188.06
,3.46,156.07,65.839,0.449,-0.432,-1.129,3.166,-0.44,14.208,3.672,0,9.859,3.491,36.127,18,0.18,-0.056,-1.002,6.899,5.379,185.61,0.72,0.2,42.78567904,-86.09096244,188.05
,3.48,157.12,65.837,0.462,-0.423,-1.133,3.092,-0.419,14.414,3.672,0,15.172,5.49,36.064,18,0.163,-0.135,-0.958,7.236,4.802,185.599,0.72,0.194,42.78568192,-86.09096195,188.04
,3.5,158.17,65.836,0.475,-0.41,-1.135,2.979,-0.411,14.631,3.671,0,19.767,7.433,36.002,18,0.147,-0.215,-0.914,7.573,4.224,185.588,0.72,0.188,42.78568477,-86.09096147,188.03
,3.52,159.23,65.835,0.487,-0.394,-1.137,2.829,-0.412,14.854,3.671,0,24.362,9.376,35.94,18,0.13,-0.295,-0.871,7.91,3.647,185.577,0.72,0.182,42.7856876,-86.09096099,188.02
,3.54,160.26,65.833,0.498,-0.374,-1.138,2.644,-0.414,15.083,3.671,0,28.842,11.529,35.774,18,0.144,-0.367,-0.834,8.263,4.164,185.572,0.72,0.182,42.78569042,-86.09096051,188.01
,3.56,161.28,65.831,0.51,-0.349,-1.138,2.427,-0.416,15.313,3.671,0,33.247,13.821,35.537,18,0.179,-0.434,-0.802,8.628,5.41,185.571,0.72,0.186,42.78569319,-86.09096001,188
,3.58,162.3,65.828,0.521,-0.319,-1.138,2.187,-0.425,15.541,3.671,0,37.508,16.048,35.301,18,0.213,-0.501,-0.77,8.992,6.657,185.57,0.72,0.19,42.78569596,-86.09095952,188
,3.6,163.32,65.826,0.533,-0.283,-1.137,1.936,-0.453,15.756,3.671,0,40.468,17.683,35.065,18,0.248,-0.568,-0.738,9.357,7.904,185.569,0.72,0.194,42.78569867,-86.09095899,188
,3.62,164.34,65.824,0.543,-0.243,-1.137,1.691,-0.504,15.949,3.671,0,43.428,19.317,34.829,18,0.283,-0.635,-0.706,9.721,9.151,185.568,0.72,0.198,42.78570137,-86.09095845,188.01
,3.64,165.33,65.822,0.552,-0.199,-1.135,1.469,-0.571,16.126,3.67,0,46.494,21.083,34.533,18,0.338,-0.684,-0.686,10.11,11.357,185.568,0.72,0.2,42.78570404,-86.09095789,188.01
,3.66,166.3,65.819,0.56,-0.151,-1.134,1.284,-0.645,16.283,3.67,0,49.632,22.937,34.198,18,0.407,-0.721,-0.673,10.516,14.204,185.567,0.72,0.2,42.78570666,-86.09095727,188.01
,3.68,167.27,65.817,0.567,-0.094,-1.132,1.143,-0.723,16.413,3.67,0,52.72,24.786,33.862,18,0.476,-0.758,-0.66,10.921,17.05,185.567,0.72,0.2,42.78570928,-86.09095666,188
,3.7,168.23,65.815,0.576,-0.027,-1.131,1.025,-0.835,16.53,3.67,0,55.367,26.583,33.527,18,0.545,-0.795,-0.648,11.327,19.897,185.566,0.72,0.2,42.78571182,-86.09095597,188.01
,3.72,169.2,65.813,0.583,0.04,-1.131,0.954,-0.951,16.604,3.67,0,58.013,28.381,33.191,18,0.614,-0.832,-0.635,11.733,22.743,185.566,0.72,0.2,42.78571434,-86.09095527,188.01
,3.74,170.14,65.81,0.589,0.1,-1.131,0.918,-1.059,16.642,3.67,0,58.474,28.525,32.826,18,0.667,-0.845,-0.638,12.178,25.152,185.566,0.722,0.198,42.78571684,-86.09095453,188.01
,3.76,171.05,65.808,0.593,0.157,-1.132,0.884,-1.17,16.654,3.669,0,57.479,27.567,32.441,18,0.709,-0.843,-0.65,12.65,27.27,185.566,0.726,0.194,42.78571927,-86.09095373,188.01
,3.78,171.97,65.806,0.597,0.214,-1.133,0.847,-1.277,16.654,3.669,0,56.402,26.587,32.055,18,0.751,-0.84,-0.663,13.123,29.388,185.567,0.73,0.19,42.7857217,-86.09095292,188.01
,3.8,172.88,65.804,0.6,0.27,-1.132,0.806,-1.377,16.645,3.669,0,54.59,25.41,31.67,18,0.793,-0.838,-0.675,13.595,31.505,185.567,0.734,0.186,42.78572406,-86.09095204,188.01
,3.82,173.79,65.801,0.603,0.326,-1.129,0.771,-1.463,16.648,3.669,0,52.777,24.233,31.285,18,0.836,-0.836,-0.688,14.067,33.623,185.568,0.738,0.182,42.78572639,-86.09095115,188.01
,3.84,174.68,65.799,0.605,0.381,-1.125,0.758,-1.526,16.684,3.669,0,49.769,22.527,30.922,18,0.849,-0.816,-0.684,14.602,34.536,185.568,0.74,0.179,42.7857287,-86.09095023,188.01
,3.86,175.54,65.797,0.608,0.437,-1.119,0.785,-1.562,16.75,3.669,0,45.962,20.469,30.574,18,0.843,-0.783,-0.669,15.18,34.646,185.567,0.74,0.177,42.78573095,-86.09094925,188.01
,3.88,176.4,65.795,0.61,0.49,-1.111,0.867,-1.563,16.856,3.669,0,42.13,18.397,30.226,18,0.837,-0.751,-0.654,15.757,34.756,185.567,0.74,0.175,42.7857332,-86.09094828,188.01
,3.9,177.26,65.792,0.614,0.541,-1.102,1.01,-1.523,17.018,3.668,0,38.066,16.193,29.878,18,0.831,-0.719,-0.639,16.335,34.866,185.567,0.74,0.173,42.78573539,-86.09094725,188.01
,3.92,178.12,65.79,0.618,0.588,-1.094,1.212,-1.443,17.233,3.668,0,34.001,13.989,29.53,18,0.825,-0.687,-0.625,16.912,34.976,185.567,0.74,0.171,42.78573756,-86.09094621,188.01
,3.94,178.96,65.788,0.625,0.631,-1.086,1.466,-1.322,17.505,3.668,0,28.96,11.454,29.234,18,0.813,-0.651,-0.59,17.57,34.715,185.567,0.74,0.166,42.78573971,-86.09094515,188.01
,3.96,179.79,65.786,0.634,0.669,-1.08,1.759,-1.171,17.821,3.669,0,23.269,8.699,28.973,18,0.797,-0.613,-0.543,18.28,34.206,185.567,0.74,0.16,42.78574182,-86.09094405,188.01
,3.98,180.61,65.783,0.645,0.701,-1.075,2.085,-1.001,18.177,3.669,0,17.651,6.01,28.712,18,0.781,-0.575,-0.496,18.991,33.697,185.567,0.74,0.154,42.78574393,-86.09094295,188.01
,4,181.43,65.781,0.659,0.728,-1.073,2.439,-0.827,18.59,3.669,0,12.705,3.919,28.451,18,0.766,-0.537,-0.449,19.701,33.188,185.567,0.74,0.148,42.78574599,-86.09094181,188.01
,4.02,182.26,65.779,0.674,0.748,-1.072,2.818,-0.663,19.056,3.67,0,7.758,1.827,28.19,18,0.75,-0.499,-0.402,20.411,32.68,185.567,0.74,0.142,42.78574804,-86.09094066,188.01
,4.04,183.07,65.777,0.69,0.762,-1.073,3.224,-0.516,19.559,3.67,0,5.621,0.958,27.982,18,0.755,-0.468,-0.344,21.207,33.089,185.565,0.74,0.138,42.78575008,-86.09093949,188.01
,4.06,183.87,65.774,0.708,0.77,-1.077,3.654,-0.391,20.112,3.671,0,5.356,0.903,27.808,18,0.774,-0.441,-0.277,22.06,34.112,185.564,0.74,0.134,42.78575209,-86.09093827,188.01
,4.08,184.66,65.772,0.726,0.77,-1.081,4.105,-0.287,20.709,3.671,0,5.027,0.816,27.634,18,0.793,-0.415,-0.211,22.912,35.134,185.562,0.74,0.13,42.78575409,-86.09093705,188
,4.1,185.46,65.77,0.75,0.76,-1.089,4.708,-0.184,21.525,3.672,0,4.118,0.436,27.46,18,0.813,-0.388,-0.144,23.765,36.156,185.56,0.74,0.126,42.78575606,-86.09093576,188
,4.12,186.26,65.768,0.773,0.743,-1.098,5.256,-0.107,22.294,3.672,0,3.209,0.056,27.286,18,0.832,-0.362,-0.078,24.617,37.178,185.558,0.74,0.122,42.78575802,-86.09093446,188
,4.14,187.05,65.765,0.792,0.721,-1.105,5.685,-0.058,22.943,3.673,0,2.579,-0.22,27.141,18,0.874,-0.342,-0.03,25.548,39.306,185.556,0.74,0.12,42.78575995,-86.09093311,188
,4.16,187.83,65.763,0.81,0.695,-1.113,6.077,-0.014,23.596,3.673,0,2.135,-0.426,27.017,18,0.933,-0.326,0.005,26.532,42.171,185.554,0.74,0.12,42.78576185,-86.09093169,188
,4.18,188.61,65.761,0.828,0.667,-1.121,6.429,0.032,24.247,3.674,0,1.699,-0.621,26.893,18,0.991,-0.31,0.041,27.515,45.035,185.552,0.74,0.12,42.78576375,-86.09093027,187.99
,4.2,189.39,65.759,0.846,0.635,-1.128,6.738,0.084,24.9,3.674,0,1.329,-0.704,26.769,18,1.049,-0.295,0.077,28.498,47.9,185.55,0.74,0.12,42.7857656,-86.09092874,187.99
,4.22,190.17,65.756,0.865,0.601,-1.135,7.01,0.146,25.567,3.674,0,0.96,-0.787,26.644,18,1.107,-0.279,0.112,29.481,50.765,185.548,0.74,0.12,42.78576743,-86.09092719,187.99
,4.24,190.94,65.754,0.883,0.565,-1.142,7.249,0.221,26.252,3.675,0,0.484,-0.906,26.535,18,1.168,-0.265,0.144,30.525,53.753,185.545,0.74,0.122,42.78576924,-86.09092559,187.99
,4.26,191.71,65.752,0.901,0.528,-1.149,7.458,0.313,26.966,3.675,0,-0.063,-1.049,26.436,18,1.23,-0.251,0.174,31.609,56.824,185.542,0.74,0.126,42.785771,-86.09092388,187.98
,4.28,192.47,65.75,0.918,0.489,-1.156,7.638,0.418,27.707,3.676,0,-0.568,-1.16,26.336,18,1.292,-0.237,0.204,32.693,59.896,185.539,0.74,0.13,42.78577276,-86.09092218,187.98
,4.3,193.24,65.747,0.936,0.45,-1.164,7.79,0.526,28.481,3.676,0,-0.689,-0.981,26.237,18,1.354,-0.224,0.234,33.777,62.967,185.536,0.74,0.134,42.78577445,-86.09092036,187.98
,4.32,194,65.745,0.955,0.41,-1.171,7.92,0.622,29.288,3.677,0,-0.809,-0.802,26.137,18,1.416,-0.21,0.263,34.861,66.038,185.533,0.74,0.138,42.78577611,-86.0909185,187.97
,4.34,194.76,65.743,0.974,0.371,-1.178,8.03,0.692,30.127,3.677,0,-0.827,-0.745,26.045,18,1.452,-0.199,0.281,35.988,67.797,185.53,0.74,0.138,42.78577776,-86.09091661,187.97
,4.36,195.51,65.741,0.992,0.334,-1.185,8.126,0.731,31.002,3.678,0,-0.776,-0.77,25.958,18,1.472,-0.19,0.29,37.143,68.682,185.527,0.74,0.134,42.78577933,-86.09091463,187.97
,4.38,196.27,65.738,1.01,0.299,-1.192,8.225,0.742,31.911,3.678,0,-0.728,-0.796,25.871,18,1.492,-0.18,0.299,38.298,69.566,185.524,0.74,0.13,42.7857809,-86.09091264,187.97
,4.4,197.02,65.736,1.027,0.266,-1.199,8.333,0.73,32.862,3.679,0,-0.71,-0.828,25.784,18,1.512,-0.171,0.308,39.453,70.451,185.521,0.74,0.126,42.7857824,-86.09091057,187.96
,4.42,197.77,65.734,1.046,0.238,-1.206,8.451,0.698,33.858,3.679,0,-0.692,-0.86,25.697,18,1.532,-0.162,0.317,40.608,71.335,185.518,0.74,0.122,42.78578387,-86.09090848,187.96
,4.44,198.52,65.732,1.065,0.213,-1.214,8.575,0.644,34.893,3.68,0,-0.683,-0.884,25.633,18,1.531,-0.161,0.322,41.804,71.225,185.518,0.74,0.119,42.78578531,-86.09090636,187.96
,4.46,199.26,65.729,1.087,0.192,-1.222,8.693,0.562,35.949,3.68,0,-0.682,-0.901,25.583,18,1.515,-0.166,0.325,43.028,70.45,185.519,0.74,0.117,42.78578668,-86.09090419,187.96
,4.48,200.01,65.727,1.117,0.175,-1.234,8.816,0.404,37.331,3.681,0,-0.68,-0.916,25.533,18,1.499,-0.172,0.327,44.252,69.675,185.521,0.74,0.115,42.78578804,-86.09090201,187.96
,4.5,200.76,65.725,1.147,0.161,-1.246,8.9,0.218,38.606,3.681,0,-0.68,-0.903,25.484,18,1.483,-0.177,0.329,45.476,68.901,185.522,0.74,0.113,42.78578932,-86.09089978,187.96
,4.52,201.5,65.723,1.172,0.153,-1.254,8.936,0.031,39.668,3.682,0,-0.68,-0.89,25.434,18,1.467,-0.182,0.332,46.7,68.126,185.524,0.74,0.111,42.78579058,-86.09089755,187.96
,4.54,202.24,65.721,1.196,0.149,-1.26,8.945,-0.168,40.712,3.682,0,-0.653,-0.856,25.354,18,1.451,-0.19,0.343,47.966,67.514,185.528,0.738,0.109,42.78579181,-86.09089529,187.97
,4.56,202.97,65.719,1.218,0.146,-1.265,8.945,-0.364,41.762,3.682,0,-0.608,-0.81,25.255,18,1.435,-0.199,0.36,49.261,67.009,185.536,0.734,0.107,42.78579295,-86.09089301,187.98
,4.58,203.7,65.717,1.238,0.145,-1.268,8.95,-0.547,42.806,3.683,0,-0.572,-0.769,25.156,18,1.419,-0.208,0.377,50.556,66.505,185.543,0.73,0.105,42.7857941,-86.09089072,187.98
,4.6,204.43,65.716,1.257,0.146,-1.271,8.967,-0.709,43.837,3.683,0,-0.613,-0.78,25.056,18,1.403,-0.217,0.394,51.851,66.001,185.55,0.726,0.103,42.78579517,-86.0908884,187.99
,4.62,205.16,65.714,1.275,0.148,-1.273,9.009,-0.851,44.849,3.684,0,-0.653,-0.792,24.957,18,1.387,-0.226,0.412,53.146,65.497,185.557,0.722,0.101,42.78579621,-86.09088606,188
,4.64,205.88,65.712,1.292,0.15,-1.275,9.082,-0.978,45.868,3.684,0,-0.681,-0.797,24.85,18,1.38,-0.226,0.445,54.475,65.518,185.564,0.72,0.099,42.78579721,-86.09088372,188.01
,4.66,206.6,65.711,1.308,0.152,-1.278,9.197,-1.098,46.862,3.685,0,-0.701,-0.799,24.738,18,1.379,-0.219,0.488,55.827,65.889,185.573,0.72,0.097,42.78579815,-86.09088133,188.02
,4.68,207.31,65.709,1.322,0.153,-1.28,9.348,-1.209,47.812,3.685,0,-0.711,-0.804,24.626,18,1.378,-0.213,0.532,57.179,66.26,185.581,0.72,0.095,42.78579908,-86.09087895,188.02
,4.7,208.03,65.707,1.334,0.153,-1.282,9.526,-1.304,48.731,3.686,0,-0.637,-0.85,24.514,18,1.377,-0.206,0.575,58.531,66.632,185.59,0.72,0.093,42.78579993,-86.09087652,188.03
,4.72,208.74,65.706,1.344,0.151,-1.285,9.723,-1.375,49.618,3.686,0,-0.562,-0.895,24.402,18,1.376,-0.199,0.619,59.884,67.003,185.598,0.72,0.091,42.78580075,-86.09087408,188.04
,4.74,209.45,65.704,1.352,0.148,-1.288,9.931,-1.419,50.455,3.687,0,-0.575,-0.879,24.313,18,1.378,-0.182,0.664,61.256,67.465,185.605,0.72,0.094,42.78580154,-86.09087162,188.05
,4.76,210.15,65.702,1.36,0.142,-1.291,10.142,-1.436,51.23,3.687,0,-0.645,-0.821,24.238,18,1.383,-0.157,0.711,62.643,67.988,185.61,0.72,0.1,42.78580226,-86.09086912,188.05
,4.78,210.86,65.701,1.367,0.135,-1.294,10.344,-1.434,51.924,3.688,0,-0.706,-0.774,24.164,18,1.388,-0.133,0.758,64.03,68.51,185.615,0.72,0.106,42.78580298,-86.09086661,188.06
