Elapsed_Time,Time (s),Distance [feet],Logger Temperature [∞F],AccelerometerX [g],AccelerometerY [g],AccelerometerZ [g],GyroX [deg/s],GyroY [deg/s],GyroZ [deg/s],Int Batt Voltage [V],RPM [rpm],BrakePressure_0 [bar],BrakePressure_1 [bar],GPS_Speed [mph],GPS_Nsat [#],GPS_LatAcc [g],GPS_LonAcc [g],GPS_Slope [deg],GPS_Heading [deg],GPS_Gyro [deg/s],GPS_Altitude [m],GPS_PosAccuracy [#],GPS_SpdAccuracy [#],GPS_Latitude [∞],GPS_Longitude [∞],GPS_Elevation [cm]
,4.78,213.09,61.599,1.388,0.076,-1.281,11.047,-1.916,56.185,3.674,0,-0.717,-0.827,23.769,18,1.446,-0.148,1.081,71.565,72.371,185.633,0.766,0.169,42.78580121,-86.09084954,188.08
,4.8,213.79,61.596,1.39,0.076,-1.288,11.236,-2.006,56.351,3.674,0,-0.712,-0.831,23.719,18,1.436,-0.129,1.124,72.954,72.045,185.634,0.764,0.163,42.78580156,-86.09084695,188.08
,4.82,214.48,61.593,1.392,0.075,-1.294,11.458,-2.089,56.454,3.674,0,-0.702,-0.819,23.669,18,1.427,-0.111,1.166,74.343,71.72,185.634,0.762,0.157,42.78580186,-86.09084434,188.08
,4.84,215.17,61.591,1.393,0.07,-1.3,11.718,-2.165,56.547,3.674,0,-0.691,-0.807,23.62,18,1.417,-0.093,1.209,75.732,71.394,185.634,0.76,0.151,42.78580215,-86.09084173,188.08
,4.86,215.86,61.588,1.393,0.062,-1.306,11.996,-2.234,56.588,3.673,0,-0.709,-0.815,23.596,18,1.41,-0.081,1.253,77.121,71.147,185.635,0.76,0.152,42.78580235,-86.0908391,188.08
,4.88,216.55,61.585,1.392,0.051,-1.312,12.278,-2.302,56.592,3.673,0,-0.732,-0.827,23.578,18,1.404,-0.07,1.298,78.51,70.913,185.635,0.76,0.154,42.78580255,-86.09083647,188.08
,4.9,217.24,61.582,1.39,0.037,-1.317,12.526,-2.366,56.513,3.673,0,-0.731,-0.83,23.559,18,1.398,-0.059,1.342,79.898,70.679,185.636,0.76,0.156,42.78580269,-86.09083383,188.08
,4.92,217.93,61.58,1.387,0.022,-1.322,12.722,-2.422,56.366,3.673,0,-0.687,-0.816,23.54,18,1.392,-0.049,1.387,81.287,70.446,185.636,0.76,0.158,42.78580278,-86.09083119,188.08
,4.94,218.62,61.577,1.383,0.008,-1.326,12.849,-2.463,56.157,3.673,0,-0.642,-0.802,23.522,18,1.386,-0.038,1.432,82.676,70.212,185.636,0.76,0.16,42.78580287,-86.09082855,188.08
,4.96,219.31,61.574,1.379,-0.007,-1.329,12.894,-2.491,55.858,3.672,0,-0.629,-0.805,23.503,18,1.382,-0.024,1.452,84.077,69.99,185.641,0.76,0.158,42.78580286,-86.0908259,188.08
,4.98,220,61.571,1.375,-0.019,-1.332,12.852,-2.503,55.519,3.672,0,-0.621,-0.811,23.484,18,1.378,-0.009,1.468,85.479,69.77,185.647,0.76,0.156,42.78580284,-86.09082326,188.09
,5,220.68,61.569,1.371,-0.029,-1.332,12.724,-2.504,55.15,3.672,0,-0.629,-0.828,23.466,18,1.375,0.005,1.484,86.882,69.55,185.653,0.76,0.154,42.78580277,-86.09082062,188.09
,5.02,221.37,61.566,1.365,-0.037,-1.332,12.53,-2.493,54.747,3.672,0,-0.669,-0.866,23.447,18,1.371,0.02,1.5,88.285,69.33,185.658,0.76,0.152,42.78580265,-86.09081798,188.1
,5.04,222.06,61.563,1.359,-0.041,-1.33,12.287,-2.469,54.368,3.672,0,-0.709,-0.905,23.428,18,1.368,0.034,1.516,89.687,69.11,185.664,0.76,0.15,42.78580252,-86.09081534,188.11
,5.06,222.75,61.56,1.354,-0.044,-1.326,12.024,-2.43,54.02,3.671,0,-0.698,-0.885,23.447,18,1.362,0.04,1.508,91.092,68.675,185.67,0.758,0.145,42.78580228,-86.09081271,188.11
,5.08,223.44,61.557,1.349,-0.044,-1.321,11.765,-2.377,53.702,3.671,0,-0.678,-0.855,23.472,18,1.356,0.045,1.495,92.497,68.203,185.677,0.756,0.139,42.78580204,-86.09081008,188.12
,5.1,224.13,61.555,1.343,-0.041,-1.315,11.527,-2.315,53.443,3.671,0,-0.653,-0.83,23.497,18,1.349,0.049,1.483,93.901,67.731,185.684,0.754,0.133,42.78580175,-86.09080746,188.13
,5.12,224.82,61.552,1.338,-0.038,-1.307,11.263,-2.216,53.233,3.671,0,-0.616,-0.813,23.521,18,1.343,0.054,1.47,95.306,67.259,185.69,0.752,0.127,42.7858014,-86.09080486,188.13
,5.14,225.51,61.549,1.335,-0.034,-1.302,11.119,-2.146,53.163,3.671,0,-0.58,-0.797,23.546,18,1.337,0.059,1.457,96.711,66.787,185.697,0.75,0.121,42.78580104,-86.09080225,188.14
,5.16,226.21,61.546,1.334,-0.031,-1.298,11.045,-2.09,53.169,3.67,0,-0.615,-0.783,23.592,18,1.331,0.047,1.446,98.099,66.393,185.705,0.75,0.118,42.78580059,-86.09079968,188.15
,5.18,226.91,61.544,1.333,-0.029,-1.294,11.018,-2.048,53.224,3.67,0,-0.662,-0.769,23.642,18,1.325,0.034,1.434,99.483,66.012,185.713,0.75,0.116,42.78580012,-86.09079711,188.16
,5.2,227.61,61.541,1.333,-0.028,-1.291,11.028,-2.02,53.327,3.67,0,-0.699,-0.762,23.692,18,1.318,0.02,1.423,100.867,65.632,185.721,0.75,0.114,42.78579961,-86.09079456,188.17
,5.22,228.3,61.538,1.333,-0.029,-1.287,11.064,-2.005,53.462,3.67,0,-0.716,-0.768,23.741,18,1.312,0.006,1.411,102.251,65.251,185.729,0.75,0.112,42.78579904,-86.09079204,188.17
,5.24,229,61.535,1.334,-0.031,-1.284,11.11,-2.006,53.629,3.67,0,-0.733,-0.774,23.791,18,1.306,-0.008,1.4,103.636,64.871,185.737,0.75,0.11,42.78579847,-86.09078952,188.18
,5.26,229.7,61.534,1.335,-0.034,-1.279,11.154,-2.024,53.801,3.669,0,-0.684,-0.809,23.777,18,1.306,-0.021,1.411,104.997,64.974,185.744,0.75,0.112,42.7857978,-86.09078705,188.19
,5.28,230.39,61.534,1.336,-0.037,-1.275,11.186,-2.064,53.974,3.669,0,-0.624,-0.849,23.753,18,1.306,-0.034,1.426,106.353,65.161,185.752,0.75,0.114,42.78579712,-86.09078459,188.19
,5.3,231.09,61.533,1.337,-0.04,-1.269,11.194,-2.125,54.146,3.669,0,-0.602,-0.87,23.728,18,1.306,-0.046,1.441,107.71,65.349,185.759,0.75,0.116,42.7857964,-86.09078215,188.2
,5.32,231.78,61.532,1.336,-0.044,-1.263,11.168,-2.204,54.304,3.669,0,-0.652,-0.856,23.703,18,1.307,-0.059,1.456,109.067,65.537,185.767,0.75,0.118,42.78579562,-86.09077976,188.21
,5.34,232.47,61.532,1.335,-0.047,-1.255,11.11,-2.287,54.447,3.669,0,-0.702,-0.842,23.678,18,1.307,-0.071,1.47,110.424,65.725,185.774,0.75,0.12,42.78579485,-86.09077737,188.22
,5.36,233.16,61.531,1.332,-0.052,-1.247,11.018,-2.357,54.574,3.669,0,-0.676,-0.842,23.621,18,1.309,-0.06,1.506,111.775,65.995,185.781,0.75,0.123,42.78579397,-86.09077503,188.22
,5.38,233.85,61.53,1.327,-0.058,-1.239,10.894,-2.394,54.698,3.669,0,-0.636,-0.845,23.559,18,1.311,-0.045,1.545,113.124,66.279,185.788,0.75,0.127,42.78579309,-86.09077271,188.23
,5.4,234.53,61.53,1.322,-0.063,-1.231,10.749,-2.385,54.81,3.668,0,-0.59,-0.849,23.497,18,1.314,-0.03,1.584,114.474,66.563,185.796,0.75,0.131,42.78579216,-86.09077041,188.24
,5.42,235.22,61.529,1.318,-0.068,-1.225,10.59,-2.332,54.921,3.668,0,-0.535,-0.856,23.435,18,1.316,-0.015,1.623,115.824,66.848,185.803,0.75,0.135,42.78579118,-86.09076814,188.25
,5.44,235.9,61.529,1.315,-0.072,-1.221,10.43,-2.243,55.03,3.668,0,-0.479,-0.864,23.373,18,1.318,0,1.662,117.174,67.132,185.81,0.75,0.139,42.7857902,-86.09076587,188.25
,5.46,236.59,61.528,1.314,-0.075,-1.22,10.287,-2.137,55.139,3.669,0,-0.542,-0.831,23.395,18,1.317,0.025,1.692,118.524,66.941,185.816,0.75,0.14,42.78578911,-86.09076367,188.26
,5.48,237.28,61.527,1.314,-0.075,-1.221,10.179,-2.032,55.262,3.669,0,-0.626,-0.792,23.433,18,1.314,0.052,1.721,119.874,66.666,185.821,0.75,0.14,42.78578802,-86.09076146,188.26
,5.5,237.97,61.527,1.317,-0.072,-1.224,10.117,-1.905,55.466,3.669,0,-0.677,-0.771,23.47,18,1.312,0.079,1.749,121.224,66.391,185.827,0.75,0.14,42.78578689,-86.09075929,188.27
,5.52,238.66,61.526,1.321,-0.069,-1.228,10.155,-1.836,55.631,3.669,0,-0.669,-0.784,23.507,18,1.31,0.106,1.778,122.574,66.116,185.833,0.75,0.14,42.78578569,-86.09075715,188.27
,5.54,239.35,61.525,1.325,-0.066,-1.233,10.276,-1.795,55.814,3.669,0,-0.661,-0.798,23.544,18,1.307,0.133,1.806,123.924,65.841,185.838,0.75,0.14,42.78578449,-86.09075501,188.28
,5.56,240.06,61.525,1.33,-0.066,-1.238,10.476,-1.766,55.976,3.669,0,-0.619,-0.802,23.634,18,1.306,0.134,1.811,125.277,65.429,185.843,0.75,0.142,42.7857832,-86.09075294,188.29
,5.58,240.76,61.524,1.336,-0.07,-1.244,10.74,-1.742,56.159,3.67,0,-0.57,-0.805,23.734,18,1.305,0.129,1.811,126.632,64.994,185.848,0.75,0.144,42.7857819,-86.09075088,188.29
,5.6,241.47,61.523,1.34,-0.078,-1.251,11.04,-1.719,56.293,3.67,0,-0.552,-0.81,23.833,18,1.303,0.125,1.811,127.986,64.558,185.852,0.75,0.146,42.78578056,-86.09074887,188.3
,5.62,242.17,61.523,1.345,-0.091,-1.259,11.345,-1.701,56.418,3.67,0,-0.593,-0.822,23.933,18,1.302,0.121,1.811,129.341,64.123,185.857,0.75,0.148,42.78577916,-86.0907469,188.3
,5.64,242.88,61.522,1.347,-0.108,-1.266,11.636,-1.689,56.49,3.67,0,-0.634,-0.834,24.032,18,1.3,0.117,1.811,130.695,63.687,185.861,0.75,0.15,42.78577777,-86.09074494,188.3
,5.66,243.59,61.522,1.348,-0.126,-1.274,11.872,-1.68,56.499,3.67,0,-0.642,-0.821,24.079,18,1.31,0.094,1.803,132.046,64.055,185.866,0.75,0.15,42.78577629,-86.09074308,188.31
,5.68,244.3,61.521,1.349,-0.145,-1.28,12.039,-1.668,56.472,3.671,0,-0.645,-0.805,24.116,18,1.321,0.068,1.794,133.396,64.563,185.871,0.75,0.15,42.7857748,-86.09074123,188.31
,5.7,245.01,61.52,1.346,-0.163,-1.285,12.135,-1.649,56.388,3.671,0,-0.652,-0.79,24.153,18,1.332,0.041,1.785,134.746,65.072,185.877,0.75,0.15,42.78577328,-86.09073944,188.32
,5.72,245.72,61.52,1.343,-0.177,-1.289,12.168,-1.621,56.295,3.671,0,-0.668,-0.779,24.191,18,1.343,0.015,1.775,136.095,65.581,185.882,0.75,0.15,42.78577172,-86.09073773,188.32
,5.74,246.43,61.519,1.339,-0.189,-1.293,12.138,-1.59,56.148,3.671,0,-0.683,-0.767,24.228,18,1.355,-0.011,1.766,137.445,66.09,185.887,0.75,0.15,42.78577016,-86.09073601,188.33
,5.76,247.14,61.518,1.334,-0.198,-1.296,12.066,-1.562,56.019,3.671,0,-0.691,-0.785,24.191,18,1.37,-0.017,1.743,138.795,67.043,185.893,0.75,0.15,42.78576854,-86.09073442,188.33
,5.78,247.84,61.518,1.327,-0.203,-1.298,11.981,-1.544,55.892,3.672,0,-0.698,-0.809,24.142,18,1.387,-0.02,1.716,140.145,68.074,185.898,0.75,0.15,42.78576691,-86.09073284,188.34
,5.8,248.54,61.517,1.32,-0.204,-1.3,11.889,-1.542,55.82,3.672,0,-0.689,-0.841,24.092,18,1.403,-0.023,1.69,141.495,69.105,185.904,0.75,0.15,42.78576525,-86.09073133,188.35
,5.82,249.25,61.516,1.31,-0.201,-1.302,11.815,-1.559,55.758,3.672,0,-0.652,-0.887,24.042,18,1.42,-0.025,1.663,142.845,70.137,185.91,0.75,0.15,42.78576356,-86.09072989,188.35
,5.84,249.95,61.516,1.3,-0.197,-1.305,11.758,-1.595,55.748,3.672,0,-0.615,-0.933,23.992,18,1.436,-0.028,1.637,144.195,71.168,185.916,0.75,0.15,42.78576187,-86.09072845,188.36
,5.86,250.66,61.515,1.291,-0.189,-1.308,11.71,-1.646,55.775,3.672,0,-0.634,-0.89,24.017,18,1.441,-0.009,1.596,145.537,71.475,185.923,0.75,0.148,42.78576013,-86.09072715,188.37
,5.88,251.37,61.515,1.282,-0.173,-1.312,11.683,-1.706,55.806,3.673,0,-0.662,-0.832,24.054,18,1.444,0.014,1.553,146.878,71.653,185.932,0.75,0.146,42.78575839,-86.09072585,188.37
,5.9,252.08,61.514,1.276,-0.148,-1.316,11.646,-1.795,55.932,3.673,0,-0.678,-0.791,24.091,18,1.447,0.037,1.509,148.218,71.832,185.94,0.75,0.144,42.78575663,-86.09072462,188.38
,5.92,252.79,61.513,1.275,-0.119,-1.317,11.607,-1.86,56.019,3.673,0,-0.67,-0.786,24.128,18,1.45,0.06,1.465,149.559,72.011,185.948,0.75,0.142,42.78575484,-86.09072346,188.39
,5.94,253.5,61.513,1.278,-0.09,-1.317,11.558,-1.909,56.097,3.673,0,-0.662,-0.78,24.166,18,1.453,0.083,1.422,150.9,72.19,185.956,0.75,0.14,42.78575305,-86.09072231,188.4
,5.96,254.21,61.512,1.284,-0.059,-1.315,11.498,-1.945,56.189,3.673,0,-0.636,-0.809,24.203,18,1.443,0.094,1.389,152.221,71.538,185.963,0.75,0.14,42.78575122,-86.09072128,188.4
,5.98,254.92,61.511,1.293,-0.026,-1.31,11.425,-1.966,56.282,3.674,0,-0.605,-0.845,24.24,18,1.431,0.103,1.358,153.539,70.741,185.97,0.75,0.14,42.78574939,-86.09072027,188.41
,6,255.64,61.511,1.305,0.006,-1.304,11.344,-1.976,56.362,3.674,0,-0.604,-0.86,24.278,18,1.419,0.113,1.327,154.857,69.943,185.976,0.75,0.14,42.78574754,-86.09071932,188.42
,6.02,256.35,61.51,1.319,0.037,-1.297,11.265,-1.983,56.44,3.674,0,-0.655,-0.838,24.315,18,1.407,0.122,1.296,156.174,69.146,185.983,0.75,0.14,42.78574567,-86.09071845,188.42
,6.04,257.07,61.51,1.334,0.067,-1.289,11.2,-1.999,56.518,3.674,0,-0.706,-0.816,24.352,18,1.396,0.132,1.265,157.492,68.348,185.99,0.75,0.14,42.7857438,-86.09071758,188.43
,6.06,257.79,61.509,1.349,0.092,-1.281,11.155,-2.034,56.583,3.674,0,-0.694,-0.829,24.4,18,1.384,0.123,1.245,158.787,67.66,185.996,0.75,0.142,42.78574191,-86.09071684,188.44
,6.08,258.51,61.508,1.364,0.113,-1.272,11.135,-2.089,56.632,3.675,0,-0.67,-0.849,24.45,18,1.373,0.111,1.227,160.077,66.991,186.003,0.75,0.144,42.78574001,-86.09071612,188.44
,6.1,259.23,61.508,1.376,0.128,-1.264,11.143,-2.157,56.679,3.675,0,-0.639,-0.848,24.499,18,1.362,0.098,1.208,161.367,66.321,186.01,0.75,0.146,42.7857381,-86.09071546,188.45
,6.12,259.95,61.507,1.387,0.137,-1.256,11.177,-2.23,56.739,3.675,0,-0.596,-0.81,24.549,18,1.351,0.086,1.19,162.658,65.652,186.016,0.75,0.148,42.78573618,-86.09071488,188.46
,6.14,260.68,61.506,1.396,0.141,-1.251,11.236,-2.301,56.801,3.675,0,-0.553,-0.772,24.599,18,1.339,0.074,1.172,163.948,64.983,186.023,0.75,0.15,42.78573425,-86.09071431,188.46
,6.16,261.4,61.506,1.403,0.14,-1.248,11.312,-2.367,56.851,3.675,0,-0.598,-0.78,24.627,18,1.336,0.065,1.155,165.209,64.984,186.028,0.75,0.15,42.7857323,-86.09071388,188.47
,6.18,262.13,61.505,1.408,0.134,-1.246,11.4,-2.43,56.897,3.676,0,-0.659,-0.796,24.652,18,1.334,0.056,1.139,166.465,65.103,186.033,0.75,0.15,42.78573036,-86.09071346,188.48
,6.2,262.85,61.504,1.412,0.124,-1.247,11.49,-2.494,56.946,3.676,0,-0.71,-0.81,24.677,18,1.332,0.048,1.123,167.721,65.222,186.039,0.75,0.15,42.7857284,-86.09071311,188.48
,6.22,263.58,61.504,1.416,0.113,-1.25,11.577,-2.564,56.98,3.676,0,-0.74,-0.821,24.702,18,1.33,0.039,1.107,168.977,65.341,186.044,0.75,0.15,42.78572643,-86.09071285,188.49
,6.24,264.3,61.503,1.417,0.102,-1.253,11.659,-2.637,57.011,3.676,0,-0.77,-0.832,24.727,18,1.328,0.031,1.091,170.233,65.461,186.049,0.75,0.15,42.78572446,-86.09071259,188.49
,6.26,265.03,61.503,1.417,0.087,-1.258,11.731,-2.709,57.015,3.676,0,-0.736,-0.82,24.762,18,1.319,0.04,1.067,168.991,65.198,186.051,0.75,0.148,42.78572248,-86.09071249,188.49
,6.28,265.76,61.503,1.415,0.071,-1.265,11.815,-2.8,56.976,3.677,0,-0.69,-0.804,24.8,18,1.308,0.053,1.042,167.309,64.868,186.053,0.75,0.146,42.78572049,-86.09071239,188.5
,6.3,266.49,61.503,1.411,0.055,-1.27,11.868,-2.861,56.914,3.677,0,-0.675,-0.788,24.837,18,1.298,0.066,1.017,165.627,64.538,186.055,0.75,0.144,42.78571849,-86.09071236,188.5
,6.32,267.23,61.503,1.405,0.041,-1.274,11.908,-2.909,56.851,3.677,0,-0.718,-0.772,24.874,18,1.287,0.079,0.992,163.945,64.208,186.056,0.75,0.142,42.78571649,-86.09071242,188.5
,6.34,267.96,61.503,1.398,0.027,-1.279,11.934,-2.944,56.736,3.677,0,-0.76,-0.756,24.911,18,1.277,0.092,0.967,162.262,63.878,186.058,0.75,0.14,42.78571448,-86.09071248,188.5
,6.36,268.69,61.503,1.389,0.014,-1.283,11.951,-2.963,56.585,3.677,0,-0.765,-0.742,24.949,18,1.252,0.109,0.94,104.197,62.636,186.058,0.75,0.142,42.78571245,-86.09071268,188.5
,6.38,269.43,61.503,1.379,0.002,-1.288,11.946,-2.958,56.402,3.677,0,-0.763,-0.729,24.986,18,1.224,0.127,0.914,36.183,61.234,186.057,0.75,0.144,42.78571042,-86.09071288,188.5
,6.4,270.16,61.503,1.368,-0.011,-1.291,11.925,-2.929,56.189,3.678,0,-0.738,-0.721,25.023,18,1.196,0.145,0.888,-31.832,59.831,186.056,0.75,0.146,42.78570839,-86.09071315,188.5
,6.42,270.9,61.503,1.356,-0.025,-1.294,11.882,-2.876,55.942,3.678,0,-0.67,-0.723,25.061,18,1.168,0.162,0.861,-99.847,58.428,186.055,0.75,0.148,42.78570635,-86.09071349,188.5
,6.44,271.64,61.503,1.344,-0.036,-1.296,11.815,-2.804,55.692,3.678,0,-0.602,-0.726,25.098,18,1.141,0.18,0.835,-167.861,57.026,186.054,0.75,0.15,42.78570431,-86.09071384,188.5
,6.46,272.38,61.503,1.333,-0.047,-1.297,11.731,-2.72,55.39,3.678,0,-0.645,-0.742,25.177,18,1.109,0.195,0.809,-177.216,55.272,186.056,0.75,0.15,42.78570225,-86.0907143,188.5
,6.48,273.13,61.503,1.317,-0.057,-1.297,11.583,-2.597,54.93,3.677,0,-0.707,-0.761,25.264,18,1.076,0.21,0.782,-176.219,53.457,186.058,0.75,0.15,42.7857002,-86.09071477,188.5
,6.5,273.88,61.503,1.306,-0.064,-1.297,11.455,-2.51,54.566,3.677,0,-0.736,-0.784,25.351,18,1.043,0.225,0.756,-175.222,51.642,186.06,0.75,0.15,42.78569814,-86.09071529,188.5
,6.52,274.63,61.503,1.296,-0.069,-1.296,11.334,-2.442,54.21,3.677,0,-0.701,-0.813,25.438,18,1.01,0.24,0.73,-174.225,49.827,186.062,0.75,0.15,42.78569607,-86.09071587,188.5
,6.54,275.38,61.503,1.287,-0.072,-1.295,11.213,-2.394,53.836,3.677,0,-0.667,-0.842,25.525,18,0.977,0.255,0.703,-173.228,48.012,186.064,0.75,0.15,42.78569401,-86.09071645,188.51
,6.56,276.15,61.503,1.278,-0.077,-1.293,11.096,-2.374,53.448,3.677,0,-0.64,-0.854,25.644,18,0.955,0.271,0.683,-172.327,46.777,186.067,0.75,0.15,42.78569193,-86.09071714,188.51
,6.58,276.91,61.503,1.269,-0.082,-1.291,10.985,-2.382,53.032,3.676,0,-0.615,-0.862,25.768,18,0.935,0.287,0.663,-171.442,45.645,186.069,0.75,0.15,42.78568986,-86.09071784,188.51
,6.6,277.68,61.503,1.26,-0.088,-1.288,10.886,-2.41,52.596,3.676,0,-0.626,-0.859,25.893,18,0.914,0.303,0.644,-170.557,44.513,186.072,0.75,0.15,42.78568779,-86.09071858,188.51
,6.62,278.45,61.503,1.25,-0.095,-1.285,10.804,-2.445,52.146,3.676,0,-0.704,-0.835,26.017,18,0.894,0.319,0.624,-169.673,43.381,186.075,0.75,0.15,42.78568571,-86.09071939,188.52
,6.64,279.21,61.503,1.239,-0.105,-1.283,10.736,-2.484,51.678,3.676,0,-0.782,-0.81,26.141,18,0.874,0.335,0.605,-168.788,42.249,186.077,0.75,0.15,42.78568363,-86.0907202,188.52
,6.66,280,61.503,1.229,-0.118,-1.282,10.68,-2.529,51.197,3.676,0,-0.776,-0.814,26.297,18,0.857,0.347,0.569,-168.005,41.261,186.079,0.75,0.152,42.78568154,-86.09072111,188.52
,6.68,280.79,61.503,1.218,-0.133,-1.282,10.632,-2.584,50.699,3.675,0,-0.755,-0.822,26.459,18,0.841,0.359,0.53,-167.239,40.298,186.08,0.75,0.154,42.78567945,-86.09072203,188.52
,6.7,281.58,61.503,1.206,-0.15,-1.282,10.588,-2.655,50.16,3.675,0,-0.728,-0.821,26.62,18,0.824,0.37,0.491,-166.474,39.336,186.081,0.75,0.156,42.78567736,-86.090723,188.52
,6.72,282.38,61.503,1.193,-0.168,-1.283,10.549,-2.745,49.559,3.675,0,-0.69,-0.801,26.782,18,0.808,0.381,0.452,-165.708,38.373,186.083,0.75,0.158,42.78567526,-86.09072403,188.52
,6.74,283.17,61.503,1.177,-0.189,-1.283,10.509,-2.854,48.909,3.675,0,-0.652,-0.782,26.943,18,0.792,0.393,0.413,-164.943,37.41,186.084,0.75,0.16,42.78567317,-86.09072506,188.53
,6.76,283.98,61.503,1.157,-0.212,-1.281,10.47,-2.978,48.188,3.675,0,-0.652,-0.807,27.137,18,0.768,0.391,0.379,-164.287,36.093,186.085,0.75,0.162,42.78567107,-86.09072619,188.53
,6.78,284.8,61.503,1.133,-0.236,-1.279,10.432,-3.106,47.374,3.674,0,-0.657,-0.84,27.335,18,0.743,0.386,0.346,-163.649,34.714,186.086,0.75,0.164,42.78566896,-86.09072733,188.53
,6.8,285.62,61.503,1.107,-0.261,-1.275,10.386,-3.225,46.466,3.674,0,-0.65,-0.847,27.534,18,0.717,0.382,0.312,-163.012,33.334,186.087,0.75,0.166,42.78566685,-86.0907285,188.53
,6.82,286.44,61.503,1.079,-0.286,-1.27,10.325,-3.326,45.451,3.674,0,-0.617,-0.807,27.733,18,0.692,0.378,0.279,-162.375,31.954,186.088,0.75,0.168,42.78566474,-86.09072972,188.53
,6.84,287.26,61.503,1.05,-0.314,-1.265,10.24,-3.406,44.327,3.674,0,-0.584,-0.766,27.932,18,0.667,0.373,0.246,-161.738,30.575,186.09,0.75,0.17,42.78566263,-86.09073094,188.53
,6.86,288.1,61.503,1.009,-0.342,-1.257,10.047,-3.488,42.535,3.674,0,-0.613,-0.765,28.088,18,0.635,0.369,0.23,-161.214,28.988,186.091,0.75,0.168,42.78566051,-86.09073224,188.53
,6.88,288.94,61.503,0.979,-0.364,-1.251,9.823,-3.533,41.081,3.673,0,-0.654,-0.77,28.238,18,0.602,0.365,0.218,-160.71,27.366,186.094,0.75,0.166,42.78565838,-86.09073354,188.54
,6.9,289.79,61.503,0.951,-0.381,-1.244,9.536,-3.566,39.626,3.673,0,-0.679,-0.781,28.387,18,0.57,0.36,0.205,-160.205,25.743,186.096,0.75,0.164,42.78565626,-86.09073487,188.54
,6.92,290.63,61.503,0.923,-0.394,-1.236,9.18,-3.589,38.104,3.673,0,-0.677,-0.802,28.536,18,0.537,0.356,0.192,-159.701,24.121,186.098,0.75,0.162,42.78565412,-86.09073624,188.54
,6.94,291.47,61.503,0.894,-0.406,-1.227,8.753,-3.6,36.546,3.673,0,-0.674,-0.824,28.685,18,0.505,0.352,0.18,-159.197,22.498,186.1,0.75,0.16,42.78565199,-86.09073761,188.54
,6.96,292.33,61.503,0.865,-0.416,-1.217,8.276,-3.6,34.983,3.673,0,-0.664,-0.807,28.824,18,0.474,0.36,0.175,-158.798,21.062,186.103,0.75,0.157,42.78564983,-86.09073903,188.54
,6.98,293.19,61.503,0.836,-0.421,-1.207,7.764,-3.593,33.421,3.673,0,-0.653,-0.782,28.96,18,0.444,0.371,0.171,-158.418,19.66,186.107,0.75,0.153,42.78564768,-86.09074045,188.55
,7,294.05,61.503,0.807,-0.424,-1.195,7.239,-3.574,31.871,3.672,0,-0.65,-0.77,29.097,18,0.414,0.382,0.168,-158.037,18.257,186.111,0.75,0.149,42.78564552,-86.0907419,188.55
,7.02,294.92,61.503,0.777,-0.423,-1.184,6.725,-3.536,30.365,3.672,0,-0.661,-0.781,29.234,18,0.384,0.393,0.165,-157.657,16.854,186.115,0.75,0.145,42.78564334,-86.09074337,188.56
,7.04,295.78,61.503,0.747,-0.421,-1.174,6.24,-3.478,28.904,3.672,0,-0.672,-0.792,29.37,18,0.354,0.404,0.161,-157.276,15.452,186.118,0.75,0.141,42.78564116,-86.09074484,188.56
,7.06,296.66,61.503,0.716,-0.418,-1.164,5.796,-3.404,27.518,3.672,0,-0.671,-0.782,29.56,18,0.328,0.417,0.148,-156.989,14.26,186.12,0.75,0.14,42.78563895,-86.09074636,188.57
,7.08,297.56,61.503,0.685,-0.415,-1.157,5.398,-3.316,26.196,3.672,0,-0.667,-0.769,29.759,18,0.303,0.429,0.133,-156.719,13.105,186.122,0.75,0.14,42.78563675,-86.09074788,188.57
,7.1,298.45,61.503,0.654,-0.41,-1.15,5.054,-3.225,24.937,3.671,0,-0.682,-0.762,29.958,18,0.278,0.442,0.118,-156.448,11.95,186.124,0.75,0.14,42.78563452,-86.09074941,188.57
,7.12,299.34,61.503,0.623,-0.405,-1.145,4.758,-3.136,23.739,3.671,0,-0.728,-0.767,30.156,18,0.252,0.454,0.103,-156.178,10.794,186.126,0.75,0.14,42.78563228,-86.09075096,188.57
,7.14,300.23,61.503,0.591,-0.401,-1.14,4.512,-3.05,22.605,3.671,0,-0.775,-0.772,30.355,18,0.227,0.467,0.088,-155.908,9.639,186.128,0.75,0.14,42.78563003,-86.09075252,188.57
,7.16,301.15,61.503,0.558,-0.397,-1.136,4.307,-2.962,21.533,3.671,0,-0.745,-0.796,30.575,18,0.203,0.472,0.083,-155.717,8.574,186.127,0.75,0.14,42.78562776,-86.09075411,188.57
,7.18,302.07,61.503,0.525,-0.392,-1.13,4.131,-2.868,20.51,3.671,0,-0.702,-0.823,30.799,18,0.178,0.475,0.08,-155.541,7.524,186.126,0.75,0.14,42.78562548,-86.0907557,188.57
,7.2,303,61.503,0.494,-0.386,-1.125,3.982,-2.767,19.535,3.67,0,-0.672,-0.839,31.023,18,0.154,0.479,0.076,-155.364,6.475,186.124,0.75,0.14,42.78562318,-86.0907573,188.57
,7.22,303.92,61.503,0.463,-0.381,-1.119,3.846,-2.664,18.606,3.67,0,-0.666,-0.833,31.246,18,0.13,0.483,0.073,-155.188,5.425,186.123,0.75,0.14,42.78562086,-86.09075891,188.57
