Elapsed_Time,Time (s),Distance [feet],Logger Temperature [∞F],AccelerometerX [g],AccelerometerY [g],AccelerometerZ [g],GyroX [deg/s],GyroY [deg/s],GyroZ [deg/s],Int Batt Voltage [V],RPM [rpm],BrakePressure_0 [bar],BrakePressure_1 [bar],GPS_Speed [mph],GPS_Nsat [#],GPS_LatAcc [g],GPS_LonAcc [g],GPS_Slope [deg],GPS_Heading [deg],GPS_Gyro [deg/s],GPS_Altitude [m],GPS_PosAccuracy [#],GPS_SpdAccuracy [#],GPS_Latitude [∞],GPS_Longitude [∞],GPS_Elevation [cm]
,17.46,799.23,64.032,0.015,0.502,-0.972,-1.75,0.535,0.528,3.674,0,2.714,-0.163,33.288,18,0.358,-0.225,-0.683,-52.776,13.156,187.673,0.71,0.17,42.7851036,-86.09045931,190.14
,17.48,800.2,64.033,0.023,0.522,-0.977,-1.121,0.622,0.568,3.673,0,3.221,-0.041,33.214,18,0.429,-0.219,-0.557,-52.363,15.906,187.671,0.71,0.17,42.78510511,-86.09046227,190.15
,17.5,801.17,64.034,0.032,0.535,-0.982,-0.455,0.725,0.651,3.673,0,3.448,-0.042,33.139,18,0.501,-0.213,-0.431,-51.951,18.656,187.668,0.71,0.17,42.78510666,-86.09046517,190.13
,17.52,802.14,64.034,0.042,0.539,-0.989,0.212,0.852,0.797,3.672,0,3.675,-0.043,33.064,18,0.572,-0.207,-0.305,-51.538,21.407,187.666,0.71,0.17,42.7851082,-86.09046807,190.11
,17.54,803.1,64.031,0.055,0.533,-0.996,0.845,1.003,1.023,3.672,0,3.34,-0.103,32.99,18,0.651,-0.217,-0.232,-51.029,24.483,187.633,0.71,0.17,42.7851098,-86.0904709,190.08
,17.56,804.06,64.028,0.071,0.519,-1.004,1.412,1.172,1.353,3.671,0,2.942,-0.168,32.915,18,0.731,-0.228,-0.166,-50.509,27.595,187.596,0.71,0.17,42.78511141,-86.09047372,190.05
,17.58,805.02,64.025,0.089,0.499,-1.012,1.896,1.354,1.808,3.671,0,2.583,-0.264,32.841,18,0.81,-0.24,-0.099,-49.988,30.707,187.56,0.71,0.17,42.78511304,-86.0904765,190.01
,17.6,805.98,64.022,0.11,0.475,-1.017,2.282,1.555,2.415,3.67,0,2.282,-0.404,32.766,18,0.89,-0.251,-0.033,-49.468,33.82,187.524,0.71,0.17,42.78511472,-86.0904792,189.97
,17.62,806.93,64.019,0.134,0.448,-1.022,2.577,1.79,3.196,3.67,0,1.981,-0.545,32.692,18,0.97,-0.263,0.034,-48.948,36.932,187.488,0.71,0.17,42.7851164,-86.0904819,189.93
,17.64,807.87,64.016,0.162,0.421,-1.026,2.795,2.066,4.162,3.669,0,1.81,-0.545,32.55,18,1.027,-0.264,0.063,-48.318,39.26,187.493,0.712,0.17,42.78511813,-86.0904845,189.92
,17.66,808.81,64.012,0.196,0.394,-1.031,2.966,2.371,5.325,3.669,0,1.653,-0.53,32.401,18,1.083,-0.265,0.088,-47.677,41.502,187.503,0.714,0.17,42.78511988,-86.09048708,189.92
,17.68,809.75,64.009,0.235,0.369,-1.037,3.123,2.684,6.693,3.669,0,1.545,-0.529,32.252,18,1.138,-0.265,0.113,-47.035,43.743,187.513,0.716,0.17,42.78512165,-86.09048962,189.93
,17.7,810.68,64.006,0.279,0.346,-1.044,3.305,2.982,8.254,3.668,0,1.511,-0.551,32.103,18,1.193,-0.266,0.139,-46.393,45.985,187.523,0.718,0.17,42.78512347,-86.09049208,189.95
,17.72,811.62,64.003,0.327,0.325,-1.053,3.546,3.254,10.009,3.668,0,1.477,-0.572,31.953,18,1.248,-0.266,0.164,-45.751,48.226,187.533,0.72,0.17,42.78512529,-86.09049453,189.97
,17.74,812.54,64,0.378,0.305,-1.063,3.869,3.501,11.923,3.668,0,0.67,-0.824,31.849,18,1.265,-0.258,0.258,-45.002,48.937,187.564,0.72,0.174,42.78512716,-86.09049689,190.01
,17.76,813.47,63.997,0.432,0.286,-1.075,4.278,3.726,13.987,3.668,0,-0.222,-1.102,31.75,18,1.278,-0.248,0.36,-44.242,49.478,187.597,0.72,0.178,42.78512905,-86.09049921,190.04
,17.78,814.39,63.993,0.492,0.268,-1.092,4.763,3.918,16.142,3.668,0,-0.739,-1.181,31.65,18,1.291,-0.239,0.462,-43.481,50.019,187.63,0.72,0.182,42.78513095,-86.09050151,190.08
,17.8,815.31,63.99,0.555,0.245,-1.112,5.294,4.057,18.369,3.668,0,-0.691,-0.964,31.551,18,1.304,-0.23,0.564,-42.72,50.56,187.664,0.72,0.186,42.7851329,-86.09050372,190.11
,17.82,816.23,63.987,0.651,0.221,-1.146,6.056,4.102,21.617,3.668,0,-0.644,-0.746,31.451,18,1.317,-0.22,0.666,-41.959,51.1,187.697,0.72,0.19,42.78513484,-86.09050592,190.14
,17.84,817.15,63.984,0.721,0.198,-1.172,6.56,4.027,23.914,3.668,0,-0.641,-0.795,31.374,18,1.314,-0.218,0.63,-41.107,51.051,187.705,0.72,0.188,42.78513683,-86.09050803,190.16
,17.86,818.06,63.981,0.786,0.179,-1.196,6.969,3.855,26.023,3.668,0,-0.643,-0.873,31.3,18,1.309,-0.216,0.578,-40.246,50.937,187.709,0.72,0.186,42.78513883,-86.09051012,190.17
,17.88,818.97,63.977,0.848,0.161,-1.218,7.3,3.599,28.047,3.668,0,-0.668,-0.913,31.225,18,1.304,-0.214,0.527,-39.384,50.822,187.714,0.72,0.184,42.78514085,-86.09051216,190.18
,17.9,819.88,63.974,0.905,0.144,-1.237,7.557,3.276,29.958,3.668,0,-0.729,-0.897,31.151,18,1.299,-0.212,0.475,-38.522,50.708,187.718,0.72,0.182,42.7851429,-86.0905141,190.17
,17.92,820.79,63.971,0.956,0.129,-1.253,7.754,2.907,31.744,3.668,0,-0.789,-0.88,31.076,18,1.294,-0.21,0.424,-37.66,50.593,187.722,0.72,0.18,42.78514496,-86.09051605,190.17
,17.94,821.69,63.968,1.002,0.114,-1.266,7.907,2.515,33.425,3.668,0,-0.711,-0.851,30.979,18,1.299,-0.209,0.31,-36.751,51.06,187.711,0.72,0.18,42.78514705,-86.09051788,190.16
,17.96,822.59,63.965,1.042,0.099,-1.275,8.036,2.119,34.999,3.669,0,-0.618,-0.819,30.88,18,1.306,-0.209,0.19,-35.837,51.592,187.698,0.72,0.18,42.78514915,-86.09051968,190.16
,17.98,823.48,63.962,1.078,0.081,-1.281,8.163,1.731,36.463,3.669,0,-0.581,-0.807,30.78,18,1.313,-0.209,0.07,-34.922,52.123,187.685,0.72,0.18,42.78515127,-86.09052143,190.15
,18,824.38,63.958,1.111,0.06,-1.284,8.299,1.357,37.832,3.669,0,-0.628,-0.824,30.681,18,1.32,-0.209,-0.051,-34.008,52.655,187.672,0.72,0.18,42.78515342,-86.09052306,190.13
,18.02,825.28,63.955,1.139,0.037,-1.286,8.449,1.001,39.121,3.669,0,-0.674,-0.841,30.581,18,1.327,-0.208,-0.171,-33.093,53.187,187.658,0.72,0.18,42.78515557,-86.0905247,190.1
,18.04,826.16,63.952,1.165,0.012,-1.287,8.612,0.672,40.332,3.669,0,-0.652,-0.884,30.482,18,1.342,-0.196,-0.148,-32.187,54.181,187.663,0.72,0.178,42.78515776,-86.0905262,190.1
,18.06,827.04,63.949,1.189,-0.015,-1.288,8.773,0.377,41.45,3.669,0,-0.621,-0.931,30.383,18,1.358,-0.183,-0.109,-31.282,55.226,187.669,0.72,0.176,42.78515995,-86.09052767,190.1
,18.08,827.93,63.946,1.212,-0.045,-1.289,8.915,0.122,42.475,3.669,0,-0.628,-0.946,30.283,18,1.374,-0.17,-0.07,-30.377,56.271,187.676,0.72,0.174,42.78516216,-86.09052908,190.11
,18.1,828.81,63.943,1.235,-0.077,-1.291,9.028,-0.094,43.407,3.669,0,-0.69,-0.915,30.184,18,1.39,-0.157,-0.031,-29.471,57.316,187.682,0.72,0.172,42.78516441,-86.09053038,190.12
,18.12,829.69,63.939,1.257,-0.11,-1.295,9.113,-0.285,44.23,3.669,0,-0.753,-0.883,30.084,18,1.406,-0.143,0.008,-28.566,58.361,187.688,0.72,0.17,42.78516665,-86.09053167,190.13
,18.14,830.57,63.936,1.281,-0.14,-1.3,9.174,-0.467,44.945,3.669,0,-0.731,-0.879,30.063,18,1.403,-0.122,0.095,-27.721,58.544,187.708,0.72,0.165,42.78516893,-86.09053283,190.15
,18.16,831.45,63.933,1.303,-0.169,-1.306,9.218,-0.661,45.577,3.669,0,-0.7,-0.878,30.051,18,1.398,-0.099,0.188,-26.882,58.631,187.73,0.72,0.159,42.78517122,-86.09053395,190.17
,18.18,832.33,63.93,1.325,-0.2,-1.311,9.261,-0.882,46.132,3.669,0,-0.694,-0.859,30.038,18,1.393,-0.077,0.281,-26.043,58.718,187.751,0.72,0.153,42.78517352,-86.09053503,190.19
,18.2,833.21,63.927,1.351,-0.231,-1.317,9.357,-1.253,46.806,3.669,0,-0.725,-0.812,30.026,18,1.388,-0.054,0.374,-25.204,58.805,187.772,0.72,0.147,42.78517585,-86.09053599,190.21
,18.22,834.09,63.923,1.366,-0.257,-1.32,9.466,-1.541,47.212,3.669,0,-0.756,-0.766,30.013,18,1.383,-0.032,0.466,-24.365,58.892,187.794,0.72,0.141,42.78517818,-86.09053696,190.24
,18.24,834.98,63.92,1.376,-0.279,-1.323,9.596,-1.81,47.53,3.669,0,-0.73,-0.775,30.04,18,1.34,-0.009,0.351,-23.617,57.226,187.801,0.72,0.14,42.78518053,-86.09053781,190.25
,18.26,835.86,63.917,1.384,-0.297,-1.326,9.736,-2.058,47.786,3.669,0,-0.699,-0.791,30.071,18,1.293,0.015,0.212,-22.879,55.365,187.807,0.72,0.14,42.78518289,-86.09053864,190.25
,18.28,836.75,63.914,1.39,-0.315,-1.33,9.869,-2.281,47.981,3.669,0,-0.68,-0.8,30.102,18,1.246,0.038,0.074,-22.141,53.504,187.812,0.72,0.14,42.78518526,-86.09053943,190.26
,18.3,837.63,63.911,1.394,-0.33,-1.332,9.967,-2.484,48.056,3.669,0,-0.681,-0.8,30.133,18,1.199,0.061,-0.065,-21.403,51.643,187.818,0.72,0.14,42.78518766,-86.09054014,190.26
,18.32,838.52,63.908,1.398,-0.342,-1.335,10.025,-2.676,48.034,3.669,0,-0.682,-0.801,30.164,18,1.153,0.084,-0.204,-20.665,49.782,187.823,0.72,0.14,42.78519005,-86.09054086,190.26
,18.34,839.4,63.904,1.4,-0.349,-1.336,10.024,-2.871,47.919,3.669,0,-0.709,-0.815,30.196,18,1.067,0.104,-0.357,-20.029,46.04,187.804,0.72,0.145,42.78519246,-86.0905415,190.26
,18.36,840.29,63.901,1.402,-0.35,-1.337,9.967,-3.072,47.708,3.669,0,-0.74,-0.831,30.227,18,0.977,0.125,-0.511,-19.403,42.089,187.783,0.72,0.151,42.78519488,-86.09054213,190.25
,18.38,841.18,63.898,1.402,-0.345,-1.336,9.855,-3.284,47.377,3.669,0,-0.746,-0.84,30.258,18,0.887,0.145,-0.666,-18.777,38.138,187.761,0.72,0.157,42.7851973,-86.09054274,190.24
,18.4,842.07,63.895,1.401,-0.335,-1.334,9.696,-3.507,46.922,3.669,0,-0.716,-0.841,30.289,18,0.797,0.165,-0.821,-18.152,34.187,187.739,0.72,0.163,42.78519975,-86.09054332,190.2
,18.42,842.96,63.892,1.397,-0.32,-1.33,9.504,-3.744,46.34,3.669,0,-0.685,-0.841,30.32,18,0.707,0.185,-0.976,-17.526,30.236,187.718,0.72,0.169,42.78520219,-86.0905439,190.16
,18.44,843.86,63.889,1.389,-0.3,-1.326,9.294,-3.984,45.633,3.669,0,-0.696,-0.855,30.39,18,0.614,0.207,-1,-17.01,26.07,187.702,0.72,0.17,42.78520465,-86.09054446,190.14
,18.46,844.76,63.885,1.378,-0.277,-1.32,9.076,-4.219,44.773,3.669,0,-0.711,-0.871,30.465,18,0.521,0.228,-1.011,-16.505,21.88,187.687,0.72,0.17,42.78520712,-86.09054502,190.12
,18.48,845.66,63.882,1.364,-0.253,-1.313,8.857,-4.439,43.758,3.67,0,-0.727,-0.887,30.539,18,0.427,0.249,-1.021,-16.001,17.691,187.672,0.72,0.17,42.7852096,-86.09054558,190.1
,18.5,846.56,63.879,1.345,-0.23,-1.306,8.639,-4.647,42.586,3.67,0,-0.741,-0.903,30.614,18,0.333,0.27,-1.031,-15.497,13.502,187.657,0.72,0.17,42.7852121,-86.09054613,190.09
,18.52,847.46,63.876,1.322,-0.207,-1.3,8.413,-4.847,41.231,3.67,0,-0.756,-0.92,30.688,18,0.239,0.292,-1.042,-14.993,9.312,187.642,0.72,0.17,42.78521459,-86.09054669,190.08
,18.54,848.39,63.875,1.294,-0.187,-1.294,8.179,-5.05,39.714,3.67,0,-0.716,-0.934,30.852,18,0.189,0.309,-1.027,-14.608,7.222,187.635,0.72,0.17,42.78521712,-86.09054725,190.08
,18.56,849.31,63.874,1.259,-0.17,-1.286,7.92,-5.25,38.044,3.67,0,-0.67,-0.948,31.026,18,0.144,0.326,-1.01,-14.237,5.366,187.63,0.72,0.17,42.78521965,-86.09054782,190.09
,18.58,850.24,63.873,1.218,-0.156,-1.278,7.634,-5.449,36.243,3.67,0,-0.655,-0.925,31.2,18,0.098,0.342,-0.993,-13.866,3.51,187.624,0.72,0.17,42.78522219,-86.09054839,190.08
,18.6,851.16,63.873,1.145,-0.146,-1.263,7.157,-5.701,33.362,3.67,0,-0.686,-0.846,31.374,18,0.053,0.359,-0.976,-13.494,1.653,187.618,0.72,0.17,42.78522475,-86.09054897,190.07
,18.62,852.09,63.872,1.085,-0.139,-1.251,6.77,-5.855,31.178,3.67,0,-0.718,-0.767,31.548,18,0.007,0.376,-0.958,-13.123,-0.203,187.613,0.72,0.17,42.78522731,-86.09054956,190.05
,18.64,853.04,63.871,1.022,-0.137,-1.237,6.367,-5.969,29.021,3.67,0,-0.734,-0.745,31.722,18,-0.002,0.382,-1.006,-12.888,-0.471,187.609,0.72,0.165,42.7852299,-86.09055015,190.05
,18.66,853.99,63.87,0.954,-0.137,-1.222,5.939,-6.046,26.806,3.67,0,-0.75,-0.73,31.896,18,-0.006,0.388,-1.061,-12.668,-0.563,187.606,0.72,0.159,42.7852325,-86.09055075,190.05
,18.68,854.94,63.869,0.882,-0.139,-1.206,5.496,-6.072,24.567,3.67,0,-0.747,-0.727,32.07,18,-0.011,0.394,-1.116,-12.448,-0.655,187.604,0.72,0.153,42.7852351,-86.09055136,190.04
,18.7,855.89,63.869,0.807,-0.142,-1.188,5.05,-6.039,22.318,3.67,0,-0.716,-0.744,32.244,18,-0.016,0.399,-1.171,-12.228,-0.746,187.601,0.72,0.147,42.78523773,-86.09055197,190.04
,18.72,856.85,63.868,0.73,-0.148,-1.169,4.615,-5.942,20.075,3.67,0,-0.686,-0.76,32.418,18,-0.021,0.405,-1.226,-12.008,-0.838,187.598,0.72,0.141,42.78524036,-86.09055258,190.04
,18.74,857.82,63.867,0.652,-0.155,-1.151,4.198,-5.789,17.86,3.67,0,-0.739,-0.791,32.592,18,-0.021,0.404,-1.318,-11.926,-0.781,187.579,0.72,0.136,42.78524302,-86.0905532,190.03
,18.76,858.8,63.866,0.575,-0.165,-1.133,3.804,-5.593,15.695,3.671,0,-0.801,-0.823,32.766,18,-0.02,0.403,-1.415,-11.86,-0.708,187.558,0.72,0.132,42.78524568,-86.09055383,190.02
,18.78,859.77,63.866,0.499,-0.176,-1.115,3.434,-5.358,13.591,3.671,0,-0.826,-0.854,32.94,18,-0.02,0.402,-1.511,-11.793,-0.634,187.537,0.72,0.128,42.78524835,-86.09055445,190
,18.8,860.75,63.865,0.426,-0.188,-1.098,3.09,-5.088,11.567,3.671,0,-0.795,-0.883,33.114,18,-0.019,0.401,-1.607,-11.727,-0.561,187.516,0.72,0.124,42.78525105,-86.09055508,189.97
,18.82,861.73,63.864,0.355,-0.201,-1.082,2.769,-4.788,9.646,3.672,0,-0.763,-0.913,33.288,18,-0.019,0.4,-1.703,-11.66,-0.488,187.495,0.72,0.12,42.78525374,-86.09055571,189.94
,18.84,862.73,63.863,0.288,-0.214,-1.067,2.466,-4.468,7.85,3.672,0,-0.745,-0.846,33.473,18,-0.032,0.396,-1.74,-11.724,-0.971,187.489,0.72,0.12,42.78525646,-86.09055636,189.92
,18.86,863.73,63.863,0.226,-0.227,-1.055,2.18,-4.136,6.188,3.672,0,-0.728,-0.767,33.66,18,-0.047,0.392,-1.77,-11.802,-1.517,187.484,0.72,0.12,42.78525918,-86.090557,189.91
,18.88,864.74,63.862,0.17,-0.239,-1.043,1.911,-3.801,4.672,3.672,0,-0.7,-0.727,33.846,18,-0.061,0.388,-1.799,-11.88,-2.062,187.479,0.72,0.12,42.78526191,-86.09055765,189.91
,18.9,865.74,63.861,0.12,-0.248,-1.033,1.66,-3.467,3.311,3.673,0,-0.654,-0.742,34.033,18,-0.076,0.384,-1.829,-11.957,-2.608,187.475,0.72,0.12,42.78526466,-86.09055832,189.91
,18.92,866.75,63.86,0.077,-0.257,-1.024,1.43,-3.139,2.113,3.673,0,-0.608,-0.757,34.219,18,-0.091,0.38,-1.859,-12.035,-3.153,187.47,0.72,0.12,42.78526742,-86.09055898,189.91
,18.94,867.77,63.86,0.04,-0.264,-1.017,1.226,-2.824,1.085,3.673,0,-0.645,-0.73,34.372,18,-0.12,0.379,-1.807,-12.21,-4.198,187.464,0.72,0.124,42.78527019,-86.09055968,189.91
,18.96,868.8,63.859,0.01,-0.272,-1.011,1.052,-2.524,0.224,3.674,0,-0.692,-0.699,34.521,18,-0.151,0.379,-1.747,-12.396,-5.298,187.458,0.72,0.128,42.78527297,-86.09056038,189.91
,18.98,869.82,63.858,-0.025,-0.28,-1.005,0.849,-2.123,-0.743,3.674,0,-0.713,-0.681,34.67,18,-0.181,0.378,-1.686,-12.582,-6.398,187.452,0.72,0.132,42.78527576,-86.0905611,189.9
,19,870.85,63.857,-0.043,-0.288,-1.002,0.735,-1.866,-1.253,3.674,0,-0.698,-0.682,34.819,18,-0.212,0.378,-1.625,-12.767,-7.498,187.445,0.72,0.136,42.78527856,-86.09056185,189.89
,19.02,871.88,63.857,-0.056,-0.295,-1.001,0.648,-1.656,-1.603,3.675,0,-0.683,-0.684,34.968,18,-0.242,0.377,-1.564,-12.953,-8.598,187.439,0.72,0.14,42.78528137,-86.0905626,189.88
,19.04,872.92,63.856,-0.065,-0.301,-1,0.571,-1.485,-1.85,3.675,0,-0.71,-0.753,35.129,18,-0.279,0.382,-1.547,-13.202,-9.851,187.432,0.72,0.14,42.7852842,-86.0905634,189.87
,19.06,873.97,63.855,-0.073,-0.306,-1,0.495,-1.353,-2.027,3.675,0,-0.741,-0.831,35.29,18,-0.316,0.388,-1.534,-13.459,-11.121,187.425,0.72,0.14,42.78528704,-86.09056421,189.86
,19.08,875.02,63.854,-0.08,-0.311,-1,0.416,-1.256,-2.163,3.676,0,-0.76,-0.852,35.452,18,-0.354,0.394,-1.522,-13.716,-12.39,187.418,0.72,0.14,42.78528988,-86.09056505,189.85
,19.1,876.07,63.854,-0.087,-0.316,-1,0.327,-1.187,-2.29,3.676,0,-0.759,-0.79,35.613,18,-0.391,0.399,-1.509,-13.972,-13.66,187.41,0.72,0.14,42.78529275,-86.09056594,189.85
,19.12,877.12,63.853,-0.095,-0.32,-0.999,0.225,-1.146,-2.438,3.676,0,-0.759,-0.728,35.775,18,-0.428,0.405,-1.496,-14.229,-14.93,187.403,0.72,0.14,42.78529562,-86.09056682,189.84
,19.14,878.2,63.852,-0.104,-0.324,-0.999,0.109,-1.129,-2.625,3.676,0,-0.732,-0.75,35.959,18,-0.462,0.406,-1.438,-14.541,-15.952,187.396,0.72,0.136,42.78529851,-86.09056778,189.84
,19.16,879.27,63.851,-0.116,-0.327,-0.997,-0.02,-1.122,-2.872,3.677,0,-0.702,-0.78,36.145,18,-0.496,0.407,-1.375,-14.86,-16.946,187.388,0.72,0.132,42.78530141,-86.09056875,189.85
,19.18,880.35,63.85,-0.131,-0.329,-0.994,-0.163,-1.116,-3.19,3.677,0,-0.715,-0.786,36.332,18,-0.53,0.408,-1.312,-15.179,-17.941,187.381,0.72,0.128,42.78530431,-86.09056974,189.84
,19.2,881.43,63.85,-0.147,-0.33,-0.992,-0.322,-1.104,-3.586,3.677,0,-0.793,-0.756,36.518,18,-0.563,0.409,-1.249,-15.497,-18.936,187.373,0.72,0.124,42.78530724,-86.0905708,189.83
,19.22,882.51,63.849,-0.165,-0.331,-0.989,-0.496,-1.082,-4.058,3.678,0,-0.87,-0.725,36.704,18,-0.597,0.41,-1.186,-15.816,-19.93,187.366,0.72,0.12,42.78531016,-86.09057186,189.81
,19.24,883.61,63.848,-0.186,-0.332,-0.984,-0.684,-1.049,-4.61,3.678,0,-0.821,-0.75,36.88,18,-0.625,0.391,-1.166,-16.196,-20.682,187.356,0.72,0.12,42.7853131,-86.09057299,189.8
,19.26,884.71,63.847,-0.208,-0.332,-0.979,-0.886,-0.999,-5.241,3.678,0,-0.759,-0.781,37.054,18,-0.652,0.369,-1.15,-16.584,-21.406,187.346,0.72,0.12,42.78531605,-86.09057414,189.8
,19.28,885.81,63.847,-0.231,-0.331,-0.974,-1.098,-0.931,-5.949,3.679,0,-0.721,-0.793,37.228,18,-0.679,0.348,-1.134,-16.971,-22.13,187.336,0.72,0.12,42.78531899,-86.09057532,189.79
,19.3,886.91,63.846,-0.255,-0.33,-0.969,-1.319,-0.852,-6.734,3.679,0,-0.721,-0.778,37.402,18,-0.706,0.326,-1.118,-17.358,-22.854,187.327,0.72,0.12,42.78532193,-86.09057657,189.77
,19.32,888.02,63.845,-0.279,-0.329,-0.963,-1.547,-0.771,-7.584,3.679,0,-0.721,-0.763,37.576,18,-0.733,0.305,-1.101,-17.745,-23.578,187.317,0.72,0.12,42.78532488,-86.09057782,189.76
,19.34,889.13,63.844,-0.304,-0.327,-0.959,-1.785,-0.7,-8.489,3.68,0,-0.721,-0.789,37.694,18,-0.752,0.259,-1.105,-18.199,-24.018,187.31,0.72,0.124,42.78532781,-86.09057914,189.75
,19.36,890.25,63.844,-0.329,-0.323,-0.953,-2.03,-0.641,-9.452,3.68,0,-0.722,-0.82,37.805,18,-0.77,0.21,-1.111,-18.659,-24.426,187.303,0.72,0.128,42.78533073,-86.09058048,189.74
,19.38,891.37,63.843,-0.368,-0.318,-0.945,-2.404,-0.577,-10.898,3.68,0,-0.73,-0.823,37.917,18,-0.787,0.161,-1.116,-19.12,-24.834,187.297,0.72,0.132,42.78533365,-86.09058185,189.74
,19.4,892.49,63.842,-0.395,-0.313,-0.939,-2.689,-0.54,-11.962,3.68,0,-0.75,-0.784,38.029,18,-0.805,0.112,-1.122,-19.581,-25.242,187.291,0.72,0.136,42.78533654,-86.09058328,189.73
,19.42,893.61,63.841,-0.421,-0.307,-0.933,-2.978,-0.516,-12.97,3.681,0,-0.77,-0.745,38.141,18,-0.822,0.063,-1.128,-20.041,-25.65,187.284,0.72,0.14,42.78533944,-86.09058471,189.73
,19.44,894.72,63.841,-0.446,-0.299,-0.926,-3.285,-0.501,-13.957,3.681,0,-0.138,-0.369,38.107,18,-0.839,0.001,-1.2,-20.562,-26.173,187.276,0.72,0.142,42.78534229,-86.0905862,189.71
,19.46,895.83,63.84,-0.471,-0.29,-0.919,-3.61,-0.49,-14.91,3.681,0,0.567,0.046,38.058,18,-0.857,-0.063,-1.279,-21.089,-26.71,187.267,0.72,0.144,42.78534513,-86.09058772,189.69
,19.48,896.95,63.839,-0.495,-0.279,-0.91,-3.953,-0.472,-15.817,3.682,0,3.804,1.37,38.008,18,-0.874,-0.127,-1.358,-21.616,-27.246,187.259,0.72,0.146,42.78534794,-86.09058926,189.68
,19.5,898.06,63.838,-0.518,-0.265,-0.901,-4.31,-0.44,-16.667,3.682,0,10.836,4.058,37.958,18,-0.891,-0.191,-1.437,-22.143,-27.782,187.251,0.72,0.148,42.78535071,-86.09059087,189.68
,19.52,899.17,63.838,-0.539,-0.247,-0.892,-4.673,-0.394,-17.462,3.682,0,17.869,6.746,37.909,18,-0.908,-0.255,-1.516,-22.67,-28.318,187.242,0.72,0.15,42.78535348,-86.09059247,189.68
,19.54,900.26,63.835,-0.559,-0.226,-0.882,-5.034,-0.339,-18.208,3.683,0,24.555,9.422,37.736,18,-0.937,-0.301,-1.519,-23.259,-29.473,187.234,0.72,0.154,42.78535618,-86.09059415,189.67
,19.56,901.34,63.833,-0.579,-0.202,-0.872,-5.39,-0.276,-18.901,3.683,0,31.202,12.097,37.549,18,-0.967,-0.344,-1.513,-23.855,-30.697,187.226,0.72,0.158,42.78535886,-86.09059584,189.66
,19.58,902.43,63.83,-0.598,-0.174,-0.862,-5.735,-0.201,-19.547,3.683,0,35.429,13.861,37.363,18,-0.997,-0.388,-1.507,-24.451,-31.921,187.218,0.72,0.162,42.78536152,-86.09059757,189.65
,19.6,903.51,63.828,-0.617,-0.143,-0.852,-6.07,-0.113,-20.144,3.684,0,36.026,14.257,37.177,18,-1.027,-0.431,-1.502,-25.047,-33.145,187.209,0.72,0.166,42.78536411,-86.09059936,189.65
,19.62,904.6,63.825,-0.636,-0.109,-0.844,-6.404,-0.019,-20.69,3.684,0,36.623,14.654,36.99,18,-1.057,-0.475,-1.496,-25.643,-34.369,187.201,0.72,0.17,42.7853667,-86.09060115,189.64
,19.64,905.65,63.823,-0.653,-0.072,-0.836,-6.742,0.071,-21.193,3.684,0,33.147,12.823,36.759,18,-1.088,-0.477,-1.525,-26.301,-35.89,187.214,0.72,0.175,42.78536922,-86.09060303,189.66
,19.66,906.7,63.82,-0.67,-0.032,-0.828,-7.087,0.15,-21.659,3.684,0,29.218,10.744,36.523,18,-1.12,-0.474,-1.558,-26.965,-37.444,187.228,0.72,0.181,42.78537172,-86.09060492,189.67
,19.68,907.75,63.817,-0.687,0.013,-0.821,-7.441,0.218,-22.105,3.685,0,23.306,8.061,36.287,18,-1.152,-0.471,-1.592,-27.63,-38.997,187.243,0.72,0.187,42.7853742,-86.09060685,189.69
,19.7,908.8,63.815,-0.703,0.059,-0.813,-7.8,0.279,-22.551,3.685,0,14.419,4.471,36.051,18,-1.183,-0.468,-1.625,-28.295,-40.551,187.258,0.72,0.193,42.78537661,-86.09060886,189.7
,19.72,909.85,63.812,-0.719,0.111,-0.806,-8.16,0.329,-23.01,3.685,0,5.532,0.881,35.815,18,-1.215,-0.465,-1.658,-28.959,-42.105,187.273,0.72,0.199,42.78537903,-86.09061086,189.71
,19.74,910.88,63.81,-0.733,0.172,-0.8,-8.508,0.361,-23.507,3.685,0,2.641,-0.121,35.634,18,-1.217,-0.435,-1.683,-29.688,-42.405,187.267,0.72,0.196,42.78538138,-86.09061295,189.72
,19.76,911.9,63.807,-0.753,0.239,-0.791,-8.962,0.359,-24.322,3.686,0,0.416,-0.835,35.46,18,-1.216,-0.403,-1.707,-30.423,-42.565,187.259,0.72,0.192,42.78538372,-86.09061507,189.72
,19.78,912.92,63.805,-0.768,0.298,-0.784,-9.233,0.315,-25.012,3.686,0,-0.899,-1.139,35.286,18,-1.215,-0.37,-1.731,-31.159,-42.726,187.251,0.72,0.188,42.78538603,-86.09061721,189.72
,19.8,913.95,63.802,-0.783,0.343,-0.778,-9.427,0.235,-25.754,3.686,0,-0.852,-0.827,35.112,18,-1.214,-0.338,-1.755,-31.895,-42.886,187.243,0.72,0.184,42.7853883,-86.09061942,189.7
,19.82,914.97,63.8,-0.8,0.381,-0.77,-9.558,0.128,-26.575,3.686,0,-0.804,-0.515,34.938,18,-1.213,-0.305,-1.779,-32.63,-43.047,187.235,0.72,0.18,42.78539057,-86.09062162,189.68
,19.84,915.99,63.797,-0.818,0.413,-0.763,-9.641,0.003,-27.444,3.686,0,-0.786,-0.541,34.854,18,-1.198,-0.28,-1.794,-33.428,-42.564,187.215,0.72,0.18,42.78539279,-86.0906239,189.65
